,서울,경기
2013년 08월,0.18605500121684107,0.21290543783857918
2013년 09월,0.2125212947189097,0.24909826510320235
2013년 10월,0.3259511641113004,0.395158746485634
2013년 11월,0.3128295611259836,0.35360351093739284
2013년 12월,0.3441226575809199,0.40360693958719057
2014년 01월,0.2537519266650442,0.27914695193032985
2014년 02월,0.31138963251399365,0.3429335527669204
2014년 03월,0.3834063437981666,0.3965302064047178
2014년 04월,0.35787296179119005,0.38745114174038264
2014년 05월,0.28695140747951653,0.32456970445038746
2014년 06월,0.2725115599902653,0.2940547212507714
2014년 07월,0.3078405126957086,0.3354590962079133
2014년 08월,0.3349760687920824,0.3468284989371186
2014년 09월,0.3844609394013142,0.3921278200644586
2014년 10월,0.4734120223898759,0.4986491119797024
2014년 11월,0.38648900786890567,0.39681821298772546
2014년 12월,0.34345339498661476,0.38760200233148184
2015년 01월,0.289689299910765,0.3502708633340191
2015년 02월,0.33240042183824126,0.35358979633820203
2015년 03월,0.5369311267948406,0.5339093464993485
2015년 04월,0.5772896892999108,0.5717616402660632
2015년 05월,0.5618763689462156,0.5064664335184804
2015년 06월,0.5333211649225278,0.5181787012274566
2015년 07월,0.558002758173116,0.492477542343825
2015년 08월,0.46655715096941675,0.4596036480833848
2015년 09월,0.4317352153808713,0.47194678735513956
2015년 10월,0.5079500283929586,0.5309332784749365
2015년 11월,0.4690516751845542,0.5013508880202976
2015년 12월,0.4201346637462481,0.45304806967016387
2016년 01월,0.3059138476514967,0.34597819378728656
2016년 02월,0.29723371461020526,0.31863128300075433
2016년 03월,0.40072604851139776,0.42677089762051706
2016년 04월,0.44076012006165327,0.45291092367825553
2016년 05월,0.5030015413320353,0.4602208050469725
2016년 06월,0.5430964549363186,0.5109785366522663
2016년 07월,0.5944674292204105,0.5536995131317287
2016년 08월,0.5916484140504583,0.5898237674003978
2016년 09월,0.4954368459479192,0.5315230062401426
2016년 10월,0.5861523485032855,0.6322430226976616
2016년 11월,0.5321651658960006,0.5718439278612083
2016년 12월,0.5014399286119899,0.5495302749777138
2017년 01월,0.2942930153321976,0.36833299046835355
2017년 02월,0.3220369919688489,0.360049372557087
2017년 03월,0.403524782996674,0.49792223822258797
2017년 04월,0.45384116167761823,0.46700953164643766
2017년 05월,0.5213149995943863,0.5147226222313653
2017년 06월,0.6299586274032611,0.6299526846327916
2017년 07월,0.6195749168491929,0.7450730302406913
2017년 08월,0.7049160379654417,0.7472947953096071
2017년 09월,0.5036910846110164,0.6929712679146952
2017년 10월,0.3314877910278251,0.6256600150860591
2017년 11월,0.3976231037559828,0.6430364122608517
2017년 12월,0.5202806846759147,0.6266748954261812
2018년 01월,0.5188407560639248,0.6484262497428512
2018년 02월,0.47736675590167926,0.6124528560652814
2018년 03월,0.6814310051107325,0.7404100665158061
2018년 04월,0.3770990508639572,0.5720770760474525
2018년 05월,0.41652470187393525,0.5603236645409038
2018년 06월,0.3300681431005111,0.5713227730919563
2018년 07월,0.4510018658229902,0.6742508400192004
2018년 08월,0.4314310051107325,0.6652952067475828
2018년 09월,0.5290825018252616,0.6963999177124048
2018년 10월,0.5501541332035369,0.7974079407529315
2018년 11월,0.32086071225764584,0.572461084824796
2018년 12월,0.2758781536464671,0.447685661386546
2019년 01월,0.272815770260404,0.4937118562710005
2019년 02월,0.1830737405694816,0.43139271754782965
2019년 03월,0.24754603715421433,0.5153946375917163
2019년 04월,0.2615599902652714,0.49629020091887815
2019년 05월,0.27543197858359697,0.4691627237193993
2019년 06월,0.35357345663989614,0.45566755811561405
2019년 07월,0.4154701062707877,0.5759171638208873
2019년 08월,0.41707228036018495,0.590139203181787
2019년 09월,0.35326924636975743,0.5257628745799904
2019년 10월,0.4394824369270707,0.6992114105465268
2019년 11월,0.4702685162651091,0.6720427895494754
2019년 12월,0.5875922771152754,0.6785160803675513
2020년 01월,0.5265271355560964,0.635699101693753
2020년 02월,0.5108298856169384,0.8594665020914763
2020년 03월,0.4965320029204186,0.7291640951793184
2020년 04월,0.30345988480571107,0.4773366248371391
2020년 05월,0.3520929666585544,0.5053555509840225
2020년 06월,0.5180295286768881,0.8839196324487417
2020년 07월,0.7548673643222196,0.8922443941575807
2020년 08월,0.44818285065303803,0.5334019063292875
2020년 09월,0.4222438549525432,0.530809847082219
2020년 10월,0.3657824288147968,0.6317218679284098
2020년 11월,0.3660866390849355,0.5818281560721388
2020년 12월,0.49014358724750545,0.8441335801961187
2021년 01월,0.44795976312160296,0.6055955564698622
2021년 02월,0.35896811876368945,0.5694027292052389
2021년 03월,0.34744868986776994,0.573983405334979
2021년 04월,0.4567007382169222,0.5944318727285195
2021년 05월,0.39585868418917824,0.5763834601933758
2021년 06월,0.34714447959763123,0.5237742576973188
2021년 07월,0.3228887807252373,0.5368716999245697
2021년 08월,0.2859779346150726,0.49583761914558044
2021년 09월,0.25975500932911494,0.4616608379620106
2021년 10월,0.2255414942808469,0.4002880065830076
2021년 11월,0.23138233146751033,0.36471233628197214
2021년 12월,0.23460696033098077,0.3520400466296372
2022년 01월,0.19033422568345906,0.28175272577658916
2022년 02월,0.16279305589356696,0.25350065144346157
2022년 03월,0.18518293177577674,0.23349105122402797
2022년 04월,0.1928490305832725,0.41062881437289994
2022년 05월,0.23580352072685973,0.3440855790989508
2022년 06월,0.20367891620021092,0.29554961256257284
2022년 07월,0.19361969660095724,0.20674758280189262
2022년 08월,0.1418228279386712,0.27063018583281906
2022년 09월,0.10594629674697818,0.17754920112459713
2022년 10월,0.11022552121359618,0.19665363779743536
2022년 11월,0.10103837105540683,0.17499828567510115
2022년 12월,0.14600064898190962,0.3017486113968319
2023년 01월,0.1325545550417782,0.16487691147226222
2023년 02월,0.2513790865579622,0.27427826921758214
2023년 03월,0.1890971039182283,0.28433107042446687
2023년 04월,0.16013628620102216,0.2862373997119934
2023년 05월,0.3137421919363998,0.3019269011863128
2023년 06월,0.19848706092317678,0.36665980936707127
2023년 07월,0.21619209864525027,0.29559075636014537
2023년 08월,0.1888334550174414,0.3197558801344031
2023년 09월,0.21045266488196643,0.2831653294932456
2023년 10월,0.19998783158919445,0.25636700267434687
2023년 11월,0.19335604770017037,0.22860865391208943
2023년 12월,0.18611584327086883,0.22871837070561613
2024년 01월,0.1849801249290176,0.30328464650620585
2024년 02월,0.15778372677861605,0.2734553932661318
2024년 03월,0.16206295124523404,0.283384763080299
2024년 04월,0.21675995781617588,0.35420695330178975
2024년 05월,0.21911251723858197,0.31587464856339575
