"행정구역","2024년05월_계_총인구수","2024년05월_계_연령구간인구수","2024년05월_계_0~9세","2024년05월_계_10~19세","2024년05월_계_20~29세","2024년05월_계_30~39세","2024년05월_계_40~49세","2024년05월_계_50~59세","2024년05월_계_60~69세","2024년05월_계_70~79세","2024년05월_계_80~89세","2024년05월_계_90~99세","2024년05월_계_100세 이상"
"전국  (0000000000)","51,277,347","51,277,347","3,244,705","4,632,527","6,090,603","6,585,093","7,827,038","8,726,213","7,725,856","4,041,911","2,079,694","314,961","8,746"
"서울특별시  (1100000000)","9,371,930","9,371,930","499,875","729,437","1,340,759","1,431,670","1,403,182","1,495,784","1,323,704","750,707","347,948","47,360","1,504"
"부산광역시  (2600000000)","3,282,751","3,282,751","188,948","262,934","369,420","389,821","478,626","540,440","562,390","326,516","145,073","18,147","436"
"대구광역시  (2700000000)","2,367,803","2,367,803","146,691","212,656","275,253","280,691","350,673","419,806","370,680","198,457","99,455","13,180","261"
"인천광역시  (2800000000)","3,009,873","3,009,873","199,369","271,852","358,787","417,484","478,415","517,868","450,332","203,112","96,617","15,540","497"
"광주광역시  (2900000000)","1,414,254","1,414,254","96,572","146,313","186,719","173,599","224,220","242,776","187,319","100,454","48,862","7,217","203"
"대전광역시  (3000000000)","1,441,119","1,441,119","94,268","136,971","197,113","188,850","216,620","244,497","203,974","101,423","49,705","7,480","218"
"울산광역시  (3100000000)","1,100,609","1,100,609","76,310","109,084","119,947","136,450","175,851","204,284","172,245","73,891","28,585","3,870","92"
"세종특별자치시  (3600000000)","387,774","387,774","42,556","51,264","37,201","59,072","77,119","55,745","37,887","16,937","8,373","1,580","40"
"경기도  (4100000000)","13,654,710","13,654,710","966,673","1,318,138","1,656,250","1,887,017","2,235,909","2,352,886","1,869,159","868,065","432,273","66,404","1,936"
"강원특별자치도  (5100000000)","1,522,952","1,522,952","88,617","127,804","159,949","158,095","204,559","262,499","277,871","144,359","85,644","13,135","420"
"충청북도  (4300000000)","1,591,201","1,591,201","100,603","143,605","178,101","187,569","227,682","273,604","260,582","131,180","76,212","11,783","280"
"충청남도  (4400000000)","2,134,618","2,134,618","140,197","201,855","223,441","251,349","321,377","353,511","329,671","181,310","111,672","19,726","509"
"전북특별자치도  (5200000000)","1,746,912","1,746,912","99,169","162,447","186,089","172,319","240,123","303,085","286,947","174,113","104,486","17,648","486"
"전라남도  (4600000000)","1,795,717","1,795,717","104,601","157,127","173,504","168,617","237,102","311,028","308,456","191,138","123,335","20,233","576"
"경상북도  (4700000000)","2,545,421","2,545,421","146,567","216,621","242,417","257,602","350,725","444,803","453,705","256,996","151,479","23,925","581"
"경상남도  (4800000000)","3,237,140","3,237,140","203,941","314,329","313,728","347,095","497,782","584,011","535,600","274,828","142,866","22,518","442"
"제주특별자치도  (5000000000)","672,563","672,563","49,748","70,090","71,925","77,793","107,073","119,586","95,334","48,425","27,109","5,215","265"
