"행정구역","2023년01월_계_총인구수","2023년01월_계_연령구간인구수","2023년01월_계_0~9세","2023년01월_계_10~19세","2023년01월_계_20~29세","2023년01월_계_30~39세","2023년01월_계_40~49세","2023년01월_계_50~59세","2023년01월_계_60~69세","2023년01월_계_70~79세","2023년01월_계_80~89세","2023년01월_계_90~99세","2023년01월_계_100세 이상"
"전국  (0000000000)","51,430,018","51,430,018","3,510,756","4,702,482","6,393,461","6,600,252","8,065,721","8,616,924","7,434,333","3,835,199","1,983,074","279,905","7,911"
"서울특별시  (1100000000)","9,424,873","9,424,873","541,595","748,219","1,385,210","1,424,188","1,447,594","1,493,331","1,301,366","715,451","323,956","42,644","1,319"
"부산광역시  (2600000000)","3,316,107","3,316,107","205,183","266,085","393,660","395,379","494,104","542,849","557,440","309,546","135,207","16,245","409"
"대구광역시  (2700000000)","2,362,880","2,362,880","156,825","217,523","293,035","278,782","363,209","415,285","352,244","184,905","89,855","10,976","241"
"인천광역시  (2800000000)","2,969,502","2,969,502","208,182","272,958","375,003","405,039","482,131","509,939","422,953","188,726","90,335","13,794","442"
"광주광역시  (2900000000)","1,429,816","1,429,816","106,115","150,615","197,840","176,683","232,453","238,323","178,135","96,239","46,872","6,364","177"
"대전광역시  (3000000000)","1,445,806","1,445,806","101,659","140,128","203,322","187,743","226,271","239,463","198,056","95,459","46,957","6,570","178"
"울산광역시  (3100000000)","1,110,074","1,110,074","84,426","110,324","128,598","139,126","181,384","204,524","164,139","67,361","26,658","3,472","62"
"세종특별자치시  (3600000000)","384,496","384,496","45,787","49,402","38,300","60,932","76,832","51,886","36,032","15,745","8,149","1,397","34"
"경기도  (4100000000)","13,596,091","13,596,091","1,035,744","1,328,242","1,731,808","1,878,783","2,284,737","2,297,259","1,761,175","811,550","406,494","58,531","1,768"
"강원도  (4200000000)","1,535,373","1,535,373","95,493","131,831","169,374","159,955","215,379","261,758","268,968","138,340","81,903","12,026","346"
"충청북도  (4300000000)","1,594,459","1,594,459","108,664","145,699","187,642","186,913","235,849","268,352","252,581","124,098","74,108","10,277","276"
"충청남도  (4400000000)","2,122,913","2,122,913","151,418","202,490","230,383","252,533","327,050","341,901","315,223","174,147","110,002","17,305","461"
"전라북도  (4500000000)","1,768,229","1,768,229","109,501","167,419","197,517","175,769","253,022","298,141","278,244","168,498","103,975","15,663","480"
"전라남도  (4600000000)","1,816,707","1,816,707","114,143","161,295","185,407","171,685","247,146","311,371","295,051","188,347","123,460","18,254","548"
"경상북도  (4700000000)","2,597,527","2,597,527","163,765","220,447","259,598","267,019","369,098","449,016","446,996","249,550","149,865","21,633","540"
"경상남도  (4800000000)","3,277,672","3,277,672","227,930","318,966","339,353","360,557","518,726","576,020","516,363","260,299","138,886","20,176","396"
"제주특별자치도  (5000000000)","677,493","677,493","54,326","70,839","77,411","79,166","110,736","117,506","89,367","46,938","26,392","4,578","234"
