"행정구역","2010년07월_계_총인구수","2010년07월_계_연령구간인구수","2010년07월_계_0~9세","2010년07월_계_10~19세","2010년07월_계_20~29세","2010년07월_계_30~39세","2010년07월_계_40~49세","2010년07월_계_50~59세","2010년07월_계_60~69세","2010년07월_계_70~79세","2010년07월_계_80~89세","2010년07월_계_90~99세","2010년07월_계_100세 이상"
"전국  (0000000000)","49,955,240","49,955,240","4,808,930","6,806,210","6,920,824","8,340,527","8,733,411","6,761,496","4,119,278","2,549,921","815,459","96,407","2,777"
"서울특별시  (1100000000)","10,191,949","10,191,949","871,894","1,248,418","1,606,716","1,863,939","1,720,806","1,434,753","870,958","425,193","131,776","16,984","512"
"부산광역시  (2600000000)","3,534,094","3,534,094","274,270","449,140","509,118","539,189","605,893","575,049","345,357","179,309","51,749","4,883","137"
"대구광역시  (2700000000)","2,490,870","2,490,870","226,299","361,596","345,528","394,949","454,934","350,210","202,810","117,648","33,291","3,511","94"
"인천광역시  (2800000000)","2,725,973","2,725,973","266,803","390,917","391,525","462,653","512,585","364,223","189,963","107,212","35,731","4,241","120"
"광주광역시  (2900000000)","1,440,381","1,440,381","156,278","231,924","206,528","243,416","245,024","172,036","104,816","58,262","19,594","2,428","75"
"대전광역시  (3000000000)","1,488,909","1,488,909","155,304","221,900","216,558","253,775","263,196","193,441","104,018","59,020","19,301","2,324","72"
"울산광역시  (3100000000)","1,116,589","1,116,589","115,012","175,180","153,666","186,751","218,590","152,927","68,498","33,918","10,816","1,207","24"
"경기도  (4100000000)","11,606,318","11,606,318","1,277,170","1,666,423","1,565,059","2,103,024","2,161,063","1,419,361","778,905","468,407","148,456","17,947","503"
"강원도  (4200000000)","1,513,147","1,513,147","137,795","199,235","186,182","217,969","255,691","223,060","147,918","105,235","35,262","4,652","148"
"충청북도  (4300000000)","1,533,392","1,533,392","150,138","211,924","202,033","233,900","261,730","207,049","131,428","99,454","31,822","3,807","107"
"충청남도  (4400000000)","2,052,955","2,052,955","206,141","267,189","262,384","318,296","330,329","266,417","190,832","155,005","50,176","6,020","166"
"전라북도  (4500000000)","1,855,630","1,855,630","174,488","256,850","232,994","267,016","295,882","249,666","186,971","139,008","46,981","5,583","191"
"전라남도  (4600000000)","1,908,740","1,908,740","170,750","251,702","219,086","253,727","299,157","259,312","215,616","173,081","59,201","6,881","227"
"경상북도  (4700000000)","2,668,976","2,668,976","235,345","334,982","338,302","387,613","439,478","383,678","266,165","206,850","68,154","8,226","183"
"경상남도  (4800000000)","3,262,264","3,262,264","328,945","454,968","415,678","525,456","571,765","440,214","267,531","189,712","62,162","5,698","135"
"제주특별자치도  (5000000000)","565,053","565,053","62,298","83,862","69,467","88,854","97,288","70,100","47,492","32,607","10,987","2,015","83"
