"행정구역","2023년09월_계_총인구수","2023년09월_계_연령구간인구수","2023년09월_계_0~9세","2023년09월_계_10~19세","2023년09월_계_20~29세","2023년09월_계_30~39세","2023년09월_계_40~49세","2023년09월_계_50~59세","2023년09월_계_60~69세","2023년09월_계_70~79세","2023년09월_계_80~89세","2023년09월_계_90~99세","2023년09월_계_100세 이상"
"전국  (0000000000)","51,370,001","51,370,001","3,379,370","4,669,685","6,250,051","6,586,864","7,969,128","8,638,294","7,606,597","3,929,516","2,036,813","294,830","8,853"
"서울특별시  (1100000000)","9,407,540","9,407,540","520,839","739,106","1,368,432","1,428,572","1,428,512","1,489,879","1,317,171","732,463","336,386","44,675","1,505"
"부산광역시  (2600000000)","3,300,836","3,300,836","197,472","264,225","382,161","392,834","487,740","539,339","562,004","316,996","140,682","16,935","448"
"대구광역시  (2700000000)","2,377,801","2,377,801","152,155","215,174","285,568","280,358","358,925","418,420","364,732","193,804","96,258","12,153","254"
"인천광역시  (2800000000)","2,987,918","2,987,918","203,409","272,190","366,162","410,520","481,064","511,980","438,305","195,467","93,663","14,649","509"
"광주광역시  (2900000000)","1,422,999","1,422,999","101,450","148,288","193,012","174,892","229,368","239,353","183,574","98,013","48,178","6,654","217"
"대전광역시  (3000000000)","1,444,595","1,444,595","98,036","138,687","201,004","188,003","222,353","241,204","201,595","98,172","48,354","6,978","209"
"울산광역시  (3100000000)","1,104,167","1,104,167","80,397","109,459","123,553","137,598","178,961","203,769","168,589","70,324","27,802","3,636","79"
"세종특별자치시  (3600000000)","385,932","385,932","44,161","50,396","37,776","59,697","77,377","53,471","37,062","16,283","8,186","1,477","46"
"경기도  (4100000000)","13,626,339","13,626,339","1,001,973","1,326,350","1,694,662","1,879,219","2,266,405","2,316,080","1,819,908","838,009","419,913","61,893","1,927"
"강원특별자치도  (5100000000)","1,530,712","1,530,712","92,161","129,953","164,983","158,819","211,002","261,216","274,926","141,055","83,688","12,501","408"
"충청북도  (4300000000)","1,594,326","1,594,326","104,704","144,787","183,305","187,528","232,559","270,045","257,676","127,215","75,295","10,934","278"
"충청남도  (4400000000)","2,127,630","2,127,630","145,544","202,199","226,556","251,320","325,158","345,959","323,724","177,524","110,790","18,348","508"
"전라북도  (4500000000)","1,758,661","1,758,661","104,300","164,964","192,474","173,679","247,562","299,119","284,198","170,658","104,549","16,650","508"
"전라남도  (4600000000)","1,807,295","1,807,295","109,378","159,312","179,434","170,133","242,820","309,720","303,539","188,747","124,518","19,074","620"
"경상북도  (4700000000)","2,559,924","2,559,924","154,825","217,827","250,266","261,477","360,522","442,795","448,294","250,820","150,157","22,367","574"
"경상남도  (4800000000)","3,257,009","3,257,009","216,241","316,263","325,834","353,753","509,196","577,850","528,383","266,329","141,645","21,061","454"
"제주특별자치도  (5000000000)","676,317","676,317","52,325","70,505","74,869","78,462","109,604","118,095","92,917","47,637","26,749","4,845","309"
