"행정구역","2012년11월_계_총인구수","2012년11월_계_연령구간인구수","2012년11월_계_0~9세","2012년11월_계_10~19세","2012년11월_계_20~29세","2012년11월_계_30~39세","2012년11월_계_40~49세","2012년11월_계_50~59세","2012년11월_계_60~69세","2012년11월_계_70~79세","2012년11월_계_80~89세","2012년11월_계_90~99세","2012년11월_계_100세 이상"
"전국  (0000000000)","50,930,805","50,930,805","4,666,490","6,471,890","6,632,352","8,180,079","8,832,210","7,766,559","4,322,322","2,959,151","956,395","130,784","12,573"
"서울특별시  (1100000000)","10,205,843","10,205,843","826,475","1,152,710","1,493,356","1,807,088","1,736,953","1,574,576","914,928","517,446","153,940","24,483","3,888"
"부산광역시  (2600000000)","3,539,273","3,539,273","265,272","409,287","467,969","530,252","583,963","628,191","370,308","213,741","61,833","7,282","1,175"
"대구광역시  (2700000000)","2,507,910","2,507,910","215,036","338,011","327,132","379,753","450,630","397,258","216,845","137,592","40,507","4,735","411"
"인천광역시  (2800000000)","2,840,308","2,840,308","268,974","368,419","389,948","471,016","518,030","441,235","206,506","127,050","42,635","5,982","513"
"광주광역시  (2900000000)","1,470,669","1,470,669","149,729","223,808","198,556","239,996","254,474","197,187","111,059","70,024","22,425","3,144","267"
"대전광역시  (3000000000)","1,524,566","1,524,566","152,152","211,646","209,878","251,496","266,399","225,828","111,545","69,696","22,671","3,032","223"
"울산광역시  (3100000000)","1,146,555","1,146,555","113,592","163,225","151,833","186,283","217,113","181,383","78,272","40,568","12,600","1,587","99"
"세종특별자치시  (3600000000)","111,191","111,191","11,756","12,551","12,426","17,925","17,390","16,352","10,196","8,901","3,227","429","38"
"경기도  (4100000000)","12,071,878","12,071,878","1,256,672","1,624,076","1,557,526","2,070,540","2,246,469","1,721,749","836,424","554,150","176,860","25,127","2,285"
"강원도  (4200000000)","1,539,116","1,539,116","129,843","192,485","181,036","209,218","252,230","256,158","149,648","122,209","40,005","5,808","476"
"충청북도  (4300000000)","1,565,188","1,565,188","146,134","203,685","193,635","232,500","259,801","241,442","134,375","112,079","36,379","4,851","307"
"충청남도  (4400000000)","2,026,849","2,026,849","196,749","251,121","241,898","309,388","322,598","294,266","183,818","162,164","56,961","7,347","539"
"전라북도  (4500000000)","1,873,561","1,873,561","166,250","246,661","220,995","257,377","297,841","279,699","186,292","156,202","54,502","7,212","530"
"전라남도  (4600000000)","1,908,834","1,908,834","161,396","239,375","206,121","241,501","298,082","285,720","208,658","191,757","66,706","8,909","609"
"경상북도  (4700000000)","2,697,569","2,697,569","226,767","317,205","319,554","378,010","434,140","432,023","271,901","228,603","78,502","10,289","575"
"경상남도  (4800000000)","3,318,202","3,318,202","319,312","434,791","393,426","512,064","572,915","511,224","282,204","209,935","73,975","7,905","451"
"제주특별자치도  (5000000000)","583,293","583,293","60,381","82,834","67,063","85,672","103,182","82,268","49,343","37,034","12,667","2,662","187"
