"행정구역","2023년03월_계_총인구수","2023년03월_계_연령구간인구수","2023년03월_계_0~9세","2023년03월_계_10~19세","2023년03월_계_20~29세","2023년03월_계_30~39세","2023년03월_계_40~49세","2023년03월_계_50~59세","2023년03월_계_60~69세","2023년03월_계_70~79세","2023년03월_계_80~89세","2023년03월_계_90~99세","2023년03월_계_100세 이상"
"전국  (0000000000)","51,414,281","51,414,281","3,478,290","4,690,388","6,349,354","6,585,469","8,047,460","8,620,204","7,485,540","3,855,550","2,007,868","285,797","8,361"
"서울특별시  (1100000000)","9,426,404","9,426,404","536,130","748,694","1,383,330","1,423,395","1,443,470","1,492,333","1,306,131","719,226","329,015","43,291","1,389"
"부산광역시  (2600000000)","3,313,539","3,313,539","203,475","265,848","390,717","394,135","492,944","541,478","558,855","311,360","137,719","16,589","419"
"대구광역시  (2700000000)","2,358,988","2,358,988","155,667","216,158","289,735","278,350","361,617","414,667","353,662","186,182","91,391","11,310","249"
"인천광역시  (2800000000)","2,974,481","2,974,481","207,217","272,705","372,415","406,044","482,086","510,149","427,411","190,315","91,557","14,111","471"
"광주광역시  (2900000000)","1,427,508","1,427,508","105,086","149,692","196,041","175,588","232,331","238,750","179,548","96,440","47,334","6,511","187"
"대전광역시  (3000000000)","1,445,519","1,445,519","100,752","139,682","202,814","187,389","225,442","239,648","199,226","96,058","47,610","6,705","193"
"울산광역시  (3100000000)","1,107,746","1,107,746","83,424","109,645","126,700","138,623","180,809","204,122","165,508","68,142","27,142","3,562","69"
"세종특별자치시  (3600000000)","385,609","385,609","45,662","49,474","38,149","60,745","77,234","52,370","36,415","15,871","8,199","1,449","41"
"경기도  (4100000000)","13,603,546","13,603,546","1,027,575","1,325,240","1,720,603","1,876,012","2,282,017","2,302,098","1,778,736","817,918","411,754","59,721","1,872"
"강원도  (4200000000)","1,533,719","1,533,719","94,702","131,243","167,777","159,402","214,352","261,246","270,678","138,953","82,800","12,201","365"
"충청북도  (4300000000)","1,594,056","1,594,056","107,455","145,470","186,475","186,440","235,197","268,453","254,298","124,443","75,022","10,516","287"
"충청남도  (4400000000)","2,124,650","2,124,650","149,996","202,169","229,268","251,547","327,141","342,886","318,051","174,603","110,833","17,676","480"
"전라북도  (4500000000)","1,765,175","1,765,175","108,165","166,389","195,717","174,743","252,020","298,545","280,001","168,712","104,408","15,986","489"
"전라남도  (4600000000)","1,813,872","1,813,872","112,846","160,473","183,092","170,985","246,516","311,247","297,453","187,898","124,144","18,635","583"
"경상북도  (4700000000)","2,593,210","2,593,210","161,499","219,863","256,380","265,377","367,333","448,182","449,059","250,685","152,017","22,246","569"
"경상남도  (4800000000)","3,269,228","3,269,228","224,794","317,194","333,789","357,737","516,297","576,048","520,295","261,664","140,352","20,624","434"
"제주특별자치도  (5000000000)","677,031","677,031","53,845","70,449","76,352","78,957","110,654","117,982","90,213","47,080","26,571","4,664","264"
