"행정구역","2018년06월_계_총인구수","2018년06월_계_연령구간인구수","2018년06월_계_0~9세","2018년06월_계_10~19세","2018년06월_계_20~29세","2018년06월_계_30~39세","2018년06월_계_40~49세","2018년06월_계_50~59세","2018년06월_계_60~69세","2018년06월_계_70~79세","2018년06월_계_80~89세","2018년06월_계_90~99세","2018년06월_계_100세 이상"
"전국  (0000000000)","51,801,449","51,801,449","4,369,337","5,209,391","6,825,876","7,313,475","8,616,238","8,550,363","5,785,937","3,439,837","1,471,800","200,826","18,369"
"서울특별시  (1100000000)","9,814,049","9,814,049","708,081","873,498","1,452,938","1,562,523","1,622,393","1,549,721","1,123,507","649,471","231,319","34,891","5,707"
"부산광역시  (2600000000)","3,455,611","3,455,611","255,422","302,335","449,109","460,982","536,973","595,801","479,375","266,356","95,473","12,156","1,629"
"대구광역시  (2700000000)","2,469,617","2,469,617","198,201","254,854","333,016","321,372","412,818","428,671","286,686","160,886","65,045","7,454","614"
"인천광역시  (2800000000)","2,953,883","2,953,883","256,086","296,625","410,929","436,599","501,959","510,853","303,624","160,820","65,868","9,700","820"
"광주광역시  (2900000000)","1,460,745","1,460,745","133,470","175,238","204,980","202,683","251,092","227,878","141,209","85,246","33,950","4,642","357"
"대전광역시  (3000000000)","1,494,878","1,494,878","131,559","163,780","214,046","211,930","254,521","240,749","155,255","82,975","34,973","4,775","315"
"울산광역시  (3100000000)","1,159,594","1,159,594","110,468","123,306","155,476","168,480","198,365","209,094","120,587","52,051","19,104","2,509","154"
"세종특별자치시  (3600000000)","300,332","300,332","43,022","34,857","32,287","56,197","55,936","36,291","22,699","12,139","6,022","830","52"
"경기도  (4100000000)","12,975,176","12,975,176","1,217,856","1,397,662","1,738,304","1,939,322","2,307,598","2,110,958","1,236,212","694,825","288,446","40,494","3,499"
"강원도  (4200000000)","1,544,843","1,544,843","114,581","153,344","183,697","177,312","238,136","271,263","200,314","136,170","60,243","9,079","704"
"충청북도  (4300000000)","1,595,772","1,595,772","135,309","162,495","199,803","206,519","252,557","269,092","187,709","117,320","57,179","7,291","498"
"충청남도  (4400000000)","2,122,220","2,122,220","191,697","215,974","248,060","290,763","335,212","334,105","242,197","162,756","89,224","11,460","772"
"전라북도  (4500000000)","1,844,639","1,844,639","147,330","194,851","218,349","211,639","287,676","302,198","227,353","162,075","81,483","10,964","721"
"전라남도  (4600000000)","1,887,991","1,887,991","148,188","187,126","206,025","208,117","277,998","317,801","240,560","191,836","96,983","12,584","773"
"경상북도  (4700000000)","2,681,090","2,681,090","211,402","248,766","301,858","323,644","407,294","464,644","357,376","232,428","117,457","15,393","828"
"경상남도  (4800000000)","3,377,483","3,377,483","302,456","350,400","396,068","447,682","560,657","574,698","393,774","229,367","108,368","13,338","675"
"제주특별자치도  (5000000000)","663,526","663,526","64,209","74,280","80,931","87,711","115,053","106,546","67,500","43,116","20,663","3,266","251"
