"행정구역","2010년08월_계_총인구수","2010년08월_계_연령구간인구수","2010년08월_계_0~9세","2010년08월_계_10~19세","2010년08월_계_20~29세","2010년08월_계_30~39세","2010년08월_계_40~49세","2010년08월_계_50~59세","2010년08월_계_60~69세","2010년08월_계_70~79세","2010년08월_계_80~89세","2010년08월_계_90~99세","2010년08월_계_100세 이상"
"전국  (0000000000)","49,976,963","49,976,963","4,797,012","6,805,460","6,904,193","8,332,946","8,732,466","6,803,069","4,123,981","2,557,693","820,153","97,204","2,786"
"서울특별시  (1100000000)","10,189,598","10,189,598","868,974","1,247,318","1,601,600","1,861,636","1,719,437","1,441,565","872,156","426,930","132,378","17,093","511"
"부산광역시  (2600000000)","3,532,906","3,532,906","273,427","448,310","507,155","538,642","604,544","577,761","345,902","180,089","52,017","4,921","138"
"대구광역시  (2700000000)","2,491,206","2,491,206","225,475","361,290","344,740","394,435","454,756","352,098","203,121","118,141","33,497","3,562","91"
"인천광역시  (2800000000)","2,727,366","2,727,366","266,108","390,533","390,823","462,056","512,384","367,217","190,248","107,606","35,996","4,275","120"
"광주광역시  (2900000000)","1,442,029","1,442,029","155,941","232,116","206,124","243,451","245,331","173,235","105,094","58,491","19,723","2,448","75"
"대전광역시  (3000000000)","1,490,147","1,490,147","155,142","221,688","216,110","253,917","263,288","194,635","104,345","59,189","19,433","2,328","72"
"울산광역시  (3100000000)","1,116,798","1,116,798","114,729","174,984","153,222","186,574","218,477","153,948","68,719","34,031","10,868","1,222","24"
"경기도  (4100000000)","11,623,584","11,623,584","1,275,018","1,669,406","1,563,758","2,101,755","2,164,057","1,430,801","780,302","470,373","149,455","18,158","501"
"강원도  (4200000000)","1,514,378","1,514,378","137,362","199,202","186,568","217,458","255,772","224,336","147,807","105,647","35,401","4,678","147"
"충청북도  (4300000000)","1,534,359","1,534,359","149,887","211,802","201,509","233,766","261,975","208,313","131,415","99,751","32,013","3,824","104"
"충청남도  (4400000000)","2,054,234","2,054,234","205,721","267,103","261,684","318,241","330,559","267,882","191,093","155,177","50,561","6,038","175"
"전라북도  (4500000000)","1,855,667","1,855,667","173,996","256,808","232,145","266,766","295,542","250,938","187,278","139,147","47,230","5,626","191"
"전라남도  (4600000000)","1,906,956","1,906,956","170,070","251,425","217,937","253,173","298,468","260,491","215,424","173,237","59,578","6,926","227"
"경상북도  (4700000000)","2,668,871","2,668,871","234,707","334,715","337,205","387,287","439,068","385,768","266,012","207,099","68,538","8,282","190"
"경상남도  (4800000000)","3,263,475","3,263,475","328,291","454,887","414,311","525,058","571,506","443,498","267,511","190,059","62,431","5,787","136"
"제주특별자치도  (5000000000)","565,389","565,389","62,164","83,873","69,302","88,731","97,302","70,583","47,554","32,726","11,034","2,036","84"
