"행정구역","2015년02월_계_총인구수","2015년02월_계_연령구간인구수","2015년02월_계_0~9세","2015년02월_계_10~19세","2015년02월_계_20~29세","2015년02월_계_30~39세","2015년02월_계_40~49세","2015년02월_계_50~59세","2015년02월_계_60~69세","2015년02월_계_70~79세","2015년02월_계_80~89세","2015년02월_계_90~99세","2015년02월_계_100세 이상"
"전국  (0000000000)","51,360,454","51,360,454","4,587,440","5,934,474","6,625,368","7,791,609","8,938,586","8,230,418","4,777,411","3,153,737","1,147,933","158,200","15,278"
"서울특별시  (1100000000)","10,105,206","10,105,206","791,057","1,034,669","1,453,481","1,711,170","1,730,984","1,602,445","993,936","572,819","181,044","28,829","4,772"
"부산광역시  (2600000000)","3,517,939","3,517,939","264,053","363,407","454,757","502,301","576,597","627,664","407,571","236,932","74,266","8,966","1,425"
"대구광역시  (2700000000)","2,492,583","2,492,583","208,311","303,672","323,686","351,262","445,688","415,982","239,124","148,892","49,740","5,712","514"
"인천광역시  (2800000000)","2,906,603","2,906,603","270,207","336,641","397,988","460,088","521,207","484,585","237,504","139,282","50,872","7,593","636"
"광주광역시  (2900000000)","1,477,340","1,477,340","144,900","205,598","197,565","227,470","261,097","213,467","121,287","75,228","26,729","3,691","308"
"대전광역시  (3000000000)","1,529,431","1,529,431","147,691","193,874","209,572","236,370","271,111","238,014","126,375","75,220","27,199","3,744","261"
"울산광역시  (3100000000)","1,167,385","1,167,385","115,108","146,342","156,132","182,247","215,991","196,906","92,348","45,099","15,136","1,949","127"
"세종특별자치시  (3600000000)","169,762","169,762","22,394","19,348","18,424","30,664","29,806","21,653","12,874","9,787","4,206","575","31"
"경기도  (4100000000)","12,376,944","12,376,944","1,242,881","1,521,377","1,607,345","1,986,461","2,306,387","1,906,769","954,087","602,423","215,404","30,989","2,821"
"강원도  (4200000000)","1,542,918","1,542,918","123,987","176,905","181,364","193,232","252,643","267,242","162,725","130,447","46,666","7,136","571"
"충청북도  (4300000000)","1,578,253","1,578,253","142,349","186,827","193,173","219,903","265,312","255,991","148,816","115,236","44,617","5,629","400"
"충청남도  (4400000000)","2,062,924","2,062,924","195,945","235,269","240,630","300,527","333,627","314,953","199,427","163,042","69,895","8,983","626"
"전라북도  (4500000000)","1,870,728","1,870,728","160,856","226,373","216,520","238,607","303,349","292,951","200,547","156,577","65,770","8,572","606"
"전라남도  (4600000000)","1,903,220","1,903,220","157,045","218,185","202,719","227,467","296,337","304,139","216,173","191,666","78,147","10,624","718"
"경상북도  (4700000000)","2,698,469","2,698,469","222,384","288,232","310,457","354,025","434,181","451,475","296,475","234,211","94,313","12,017","699"
"경상남도  (4800000000)","3,351,137","3,351,137","316,314","398,908","390,403","484,902","585,706","543,718","314,255","218,404","87,894","10,070","563"
"제주특별자치도  (5000000000)","609,612","609,612","61,958","78,847","71,152","84,913","108,563","92,464","53,887","38,472","16,035","3,121","200"
