"행정구역","2008년10월_계_총인구수","2008년10월_계_연령구간인구수","2008년10월_계_0~9세","2008년10월_계_10~19세","2008년10월_계_20~29세","2008년10월_계_30~39세","2008년10월_계_40~49세","2008년10월_계_50~59세","2008년10월_계_60~69세","2008년10월_계_70~79세","2008년10월_계_80~89세","2008년10월_계_90~99세","2008년10월_계_100세 이상"
"전국  (0000000000)","49,495,874","49,495,874","5,121,872","6,829,817","7,244,558","8,491,027","8,660,022","6,085,116","3,950,265","2,311,062","716,384","83,426","2,325"
"서울특별시  (1100000000)","10,200,440","10,200,440","934,728","1,277,189","1,709,881","1,892,292","1,722,002","1,333,369","822,625","376,654","116,781","14,510","409"
"부산광역시  (2600000000)","3,568,314","3,568,314","297,640","468,151","550,295","551,471","627,865","538,375","325,975","159,068","45,079","4,273","122"
"대구광역시  (2700000000)","2,493,479","2,493,479","245,201","368,891","364,866","409,903","456,560","319,090","191,410","104,997","29,438","3,041","82"
"인천광역시  (2800000000)","2,689,737","2,689,737","283,472","396,145","402,446","470,361","511,180","316,349","177,707","97,333","31,102","3,556","86"
"광주광역시  (2900000000)","1,421,879","1,421,879","166,629","228,771","217,241","244,018","240,702","154,516","98,330","52,665","16,828","2,112","67"
"대전광역시  (3000000000)","1,480,444","1,480,444","166,201","223,048","227,490","260,681","260,487","173,087","96,780","53,499","17,119","2,000","52"
"울산광역시  (3100000000)","1,110,740","1,110,740","124,529","177,446","160,469","193,674","217,505","133,717","62,399","30,265","9,664","1,055","17"
"경기도  (4100000000)","11,261,364","11,261,364","1,333,523","1,631,316","1,585,371","2,121,335","2,080,162","1,212,952","734,414","418,617","128,305","14,964","405"
"강원도  (4200000000)","1,507,620","1,507,620","149,287","198,536","196,707","226,256","258,989","196,056","151,350","94,886","31,365","4,070","118"
"충청북도  (4300000000)","1,518,621","1,518,621","159,308","211,930","211,934","239,489","257,501","184,256","131,095","91,536","28,045","3,441","86"
"충청남도  (4400000000)","2,014,066","2,014,066","213,601","262,044","273,283","316,407","325,117","242,752","186,534","144,666","44,249","5,277","136"
"전라북도  (4500000000)","1,855,363","1,855,363","188,197","258,093","246,029","274,009","297,120","231,651","183,080","129,779","42,275","4,959","171"
"전라남도  (4600000000)","1,920,578","1,920,578","187,644","252,391","234,150","262,148","303,445","241,217","220,112","162,215","50,977","6,053","226"
"경상북도  (4700000000)","2,674,448","2,674,448","256,899","339,646","357,738","402,958","443,279","351,456","263,192","190,085","61,780","7,251","164"
"경상남도  (4800000000)","3,218,292","3,218,292","347,979","454,371","433,132","533,712","563,577","393,211","258,477","174,930","53,842","4,939","122"
"제주특별자치도  (5000000000)","560,489","560,489","67,034","81,849","73,526","92,313","94,531","63,062","46,785","29,867","9,535","1,925","62"
