"행정구역","2023년12월_계_총인구수","2023년12월_계_연령구간인구수","2023년12월_계_0~9세","2023년12월_계_10~19세","2023년12월_계_20~29세","2023년12월_계_30~39세","2023년12월_계_40~49세","2023년12월_계_50~59세","2023년12월_계_60~69세","2023년12월_계_70~79세","2023년12월_계_80~89세","2023년12월_계_90~99세","2023년12월_계_100세 이상"
"전국  (0000000000)","51,325,329","51,325,329","3,332,892","4,651,460","6,197,486","6,575,548","7,922,134","8,695,699","7,630,708","3,966,203","2,045,024","299,638","8,537"
"서울특별시  (1100000000)","9,386,034","9,386,034","513,562","733,211","1,355,811","1,427,405","1,420,073","1,495,557","1,315,938","738,469","339,214","45,346","1,448"
"부산광역시  (2600000000)","3,293,362","3,293,362","194,403","263,339","377,587","390,659","484,716","541,925","560,720","320,407","141,906","17,268","432"
"대구광역시  (2700000000)","2,374,960","2,374,960","150,403","214,121","282,470","279,965","356,114","420,799","365,980","195,523","96,888","12,432","265"
"인천광역시  (2800000000)","2,997,410","2,997,410","202,329","272,079","364,103","413,085","480,780","516,033","441,411","197,825","94,397","14,877","491"
"광주광역시  (2900000000)","1,419,237","1,419,237","99,779","147,525","190,905","174,075","227,259","240,674","184,732","99,128","48,185","6,768","207"
"대전광역시  (3000000000)","1,442,216","1,442,216","96,727","137,836","199,228","187,965","220,131","243,258","202,026","99,140","48,573","7,121","211"
"울산광역시  (3100000000)","1,103,661","1,103,661","79,086","109,462","122,522","136,909","178,114","204,814","169,307","71,586","28,057","3,725","79"
"세종특별자치시  (3600000000)","386,525","386,525","43,541","50,736","37,810","59,340","77,183","54,433","37,233","16,478","8,234","1,494","43"
"경기도  (4100000000)","13,630,821","13,630,821","989,550","1,320,631","1,682,138","1,878,734","2,256,931","2,335,999","1,831,793","847,103","423,029","63,061","1,852"
"강원특별자치도  (5100000000)","1,527,807","1,527,807","90,872","129,053","163,610","158,594","208,819","262,513","275,323","141,876","84,135","12,622","390"
"충청북도  (4300000000)","1,593,469","1,593,469","103,333","144,446","181,676","187,761","230,702","272,450","257,982","128,433","75,249","11,181","256"
"충청남도  (4400000000)","2,130,119","2,130,119","143,771","202,057","225,658","251,099","323,996","350,093","325,082","178,624","110,575","18,670","494"
"전라북도  (4500000000)","1,754,757","1,754,757","102,482","164,304","190,813","172,999","245,114","300,818","284,897","171,805","104,131","16,920","474"
"전라남도  (4600000000)","1,804,217","1,804,217","107,726","158,933","178,152","169,502","240,813","310,282","305,457","189,922","123,690","19,148","592"
"경상북도  (4700000000)","2,554,324","2,554,324","151,926","217,311","248,255","259,154","357,366","444,707","449,427","252,946","150,000","22,667","565"
"경상남도  (4800000000)","3,251,158","3,251,158","211,999","315,947","322,711","350,135","505,303","582,857","529,417","269,057","141,937","21,352","443"
"제주특별자치도  (5000000000)","675,252","675,252","51,403","70,469","74,037","78,167","108,720","118,487","93,983","47,881","26,824","4,986","295"
