"행정구역","2013년02월_계_총인구수","2013년02월_계_연령구간인구수","2013년02월_계_0~9세","2013년02월_계_10~19세","2013년02월_계_20~29세","2013년02월_계_30~39세","2013년02월_계_40~49세","2013년02월_계_50~59세","2013년02월_계_60~69세","2013년02월_계_70~79세","2013년02월_계_80~89세","2013년02월_계_90~99세","2013년02월_계_100세 이상"
"전국  (0000000000)","50,991,003","50,991,003","4,669,282","6,396,634","6,593,176","8,163,503","8,845,448","7,850,286","4,340,143","3,004,227","977,918","137,406","12,980"
"서울특별시  (1100000000)","10,196,434","10,196,434","824,499","1,135,622","1,480,958","1,801,629","1,737,260","1,583,279","918,766","528,011","156,900","25,515","3,995"
"부산광역시  (2600000000)","3,539,455","3,539,455","266,206","403,752","463,994","528,862","582,403","631,211","372,483","218,321","63,380","7,620","1,223"
"대구광역시  (2700000000)","2,505,040","2,505,040","214,795","333,465","324,307","376,954","449,622","400,041","218,506","140,294","41,747","4,880","429"
"인천광역시  (2800000000)","2,850,543","2,850,543","270,154","364,457","389,442","471,563","518,429","448,451","208,361","129,377","43,463","6,310","536"
"광주광역시  (2900000000)","1,470,969","1,470,969","149,431","221,262","196,838","239,773","255,400","199,383","111,484","71,082","22,742","3,311","263"
"대전광역시  (3000000000)","1,527,383","1,527,383","152,774","209,356","208,671","251,045","267,410","228,280","112,377","70,846","23,214","3,180","230"
"울산광역시  (3100000000)","1,148,713","1,148,713","113,986","160,817","151,321","186,440","216,851","183,796","79,447","41,391","12,907","1,655","102"
"세종특별자치시  (3600000000)","115,269","115,269","12,437","13,031","12,853","18,668","18,342","16,795","10,287","9,008","3,356","450","42"
"경기도  (4100000000)","12,123,024","12,123,024","1,260,331","1,609,853","1,557,941","2,070,687","2,256,074","1,751,893","843,407","563,227","180,837","26,406","2,368"
"강원도  (4200000000)","1,536,718","1,536,718","129,123","189,539","179,155","207,883","251,493","258,661","149,541","124,060","40,690","6,075","498"
"충청북도  (4300000000)","1,565,697","1,565,697","145,660","201,095","192,198","231,572","260,257","244,330","134,380","113,493","37,211","5,176","325"
"충청남도  (4400000000)","2,031,839","2,031,839","197,247","248,725","240,221","310,103","324,172","297,794","183,335","163,449","58,443","7,792","558"
"전라북도  (4500000000)","1,872,311","1,872,311","165,607","244,107","218,309","256,351","298,352","282,456","185,734","157,580","55,603","7,673","539"
"전라남도  (4600000000)","1,907,027","1,907,027","160,815","236,355","203,974","240,735","298,309","288,489","206,963","193,311","67,995","9,468","613"
"경상북도  (4700000000)","2,696,802","2,696,802","226,473","313,435","316,439","376,311","433,568","434,985","272,168","231,501","80,614","10,705","603"
"경상남도  (4800000000)","3,318,548","3,318,548","319,090","429,573","389,632","509,398","573,645","517,106","283,482","212,044","75,751","8,361","466"
"제주특별자치도  (5000000000)","585,231","585,231","60,654","82,190","66,923","85,529","103,861","83,336","49,422","37,232","13,065","2,829","190"
