"행정구역","2020년07월_계_총인구수","2020년07월_계_연령구간인구수","2020년07월_계_0~9세","2020년07월_계_10~19세","2020년07월_계_20~29세","2020년07월_계_30~39세","2020년07월_계_40~49세","2020년07월_계_50~59세","2020년07월_계_60~69세","2020년07월_계_70~79세","2020년07월_계_80~89세","2020년07월_계_90~99세","2020년07월_계_100세 이상"
"전국  (0000000000)","51,839,852","51,839,852","4,062,274","4,850,566","6,801,367","6,956,361","8,338,271","8,653,176","6,549,914","3,671,175","1,691,397","244,100","21,251"
"서울특별시  (1100000000)","9,715,429","9,715,429","643,327","797,290","1,465,057","1,493,859","1,545,423","1,531,558","1,220,667","699,735","270,476","41,465","6,572"
"부산광역시  (2600000000)","3,402,776","3,402,776","237,611","275,948","433,694","426,595","514,314","574,793","519,969","290,977","112,311","14,715","1,849"
"대구광역시  (2700000000)","2,428,022","2,428,022","182,953","229,707","322,718","299,733","387,441","427,685","317,981","174,208","75,804","9,089","703"
"인천광역시  (2800000000)","2,945,565","2,945,565","234,618","276,709","403,335","411,328","486,394","513,643","355,205","175,811","75,651","11,943","928"
"광주광역시  (2900000000)","1,454,709","1,454,709","122,863","159,816","208,961","189,053","243,442","233,747","159,502","92,265","38,960","5,678","422"
"대전광역시  (3000000000)","1,470,225","1,470,225","117,982","149,054","212,861","197,250","239,825","242,797","174,228","90,359","39,760","5,748","361"
"울산광역시  (3100000000)","1,141,362","1,141,362","101,316","113,536","146,406","155,472","189,127","210,564","140,639","58,937","22,155","3,041","169"
"세종특별자치시  (3600000000)","346,217","346,217","47,066","41,228","36,176","60,806","66,688","43,570","28,607","13,961","6,915","1,145","55"
"경기도  (4100000000)","13,351,891","13,351,891","1,164,671","1,339,699","1,792,794","1,912,629","2,296,589","2,220,221","1,474,875","757,425","338,524","50,274","4,190"
"강원도  (4200000000)","1,540,094","1,540,094","107,373","139,436","179,168","167,981","225,730","268,643","234,183","135,817","70,024","10,908","831"
"충청북도  (4300000000)","1,597,936","1,597,936","126,082","150,750","198,376","196,691","242,162","274,049","215,906","120,020","64,438","8,906","556"
"충청남도  (4400000000)","2,120,692","2,120,692","176,871","204,294","242,524","272,657","328,943","340,013","271,111","170,467","99,078","13,832","902"
"전라북도  (4500000000)","1,808,044","1,808,044","132,170","177,163","211,507","192,445","271,249","300,996","249,442","168,563","90,444","13,219","846"
"전라남도  (4600000000)","1,853,339","1,853,339","135,149","169,577","200,245","189,273","262,157","314,722","265,419","192,186","108,178","15,591","842"
"경상북도  (4700000000)","2,644,001","2,644,001","194,217","228,690","285,427","297,033","386,370","461,499","397,640","241,125","132,957","18,083","960"
"경상남도  (4800000000)","3,347,637","3,347,637","276,630","326,862","380,381","409,959","539,798","582,963","447,142","244,205","122,355","16,555","787"
"제주특별자치도  (5000000000)","671,913","671,913","61,375","70,807","81,737","83,597","112,619","111,713","77,398","45,114","23,367","3,908","278"
