"행정구역","2014년12월_계_총인구수","2014년12월_계_연령구간인구수","2014년12월_계_0~9세","2014년12월_계_10~19세","2014년12월_계_20~29세","2014년12월_계_30~39세","2014년12월_계_40~49세","2014년12월_계_50~59세","2014년12월_계_60~69세","2014년12월_계_70~79세","2014년12월_계_80~89세","2014년12월_계_90~99세","2014년12월_계_100세 이상"
"전국  (0000000000)","51,327,916","51,327,916","4,591,374","5,988,904","6,642,044","7,811,847","8,930,216","8,216,161","4,706,108","3,146,604","1,124,143","155,509","15,006"
"서울특별시  (1100000000)","10,103,233","10,103,233","793,992","1,044,513","1,457,951","1,713,666","1,729,469","1,604,160","980,220","568,848","177,339","28,404","4,671"
"부산광역시  (2600000000)","3,519,401","3,519,401","263,767","366,769","456,897","504,816","576,487","630,397","401,805","235,574","72,728","8,754","1,407"
"대구광역시  (2700000000)","2,493,264","2,493,264","208,524","307,096","323,936","353,237","446,088","415,681","235,408","148,568","48,605","5,620","501"
"인천광역시  (2800000000)","2,902,608","2,902,608","270,156","339,868","398,391","461,260","521,070","482,300","232,989","138,554","49,951","7,451","618"
"광주광역시  (2900000000)","1,475,884","1,475,884","145,156","207,671","197,540","227,820","260,090","212,836","119,644","74,942","26,232","3,653","300"
"대전광역시  (3000000000)","1,531,809","1,531,809","148,662","196,196","210,031","237,696","271,600","237,648","124,378","74,926","26,713","3,699","260"
"울산광역시  (3100000000)","1,166,377","1,166,377","114,860","148,060","156,137","182,664","216,238","196,210","90,542","44,785","14,847","1,906","128"
"세종특별자치시  (3600000000)","156,125","156,125","19,524","17,155","17,532","27,648","26,757","20,781","12,369","9,688","4,081","556","34"
"경기도  (4100000000)","12,357,830","12,357,830","1,243,973","1,533,881","1,608,430","1,991,551","2,303,367","1,896,033","936,958","599,700","210,845","30,333","2,759"
"강원도  (4200000000)","1,544,442","1,544,442","124,511","178,979","181,760","194,502","252,750","267,736","160,635","130,099","45,895","7,021","554"
"충청북도  (4300000000)","1,578,933","1,578,933","142,815","188,890","194,013","220,756","265,726","255,182","146,731","115,403","43,469","5,548","400"
"충청남도  (4400000000)","2,062,273","2,062,273","196,099","237,378","242,365","300,806","333,778","313,612","196,659","163,686","68,455","8,814","621"
"전라북도  (4500000000)","1,871,560","1,871,560","161,307","228,459","217,542","239,288","303,136","293,042","198,061","157,179","64,428","8,515","603"
"전라남도  (4600000000)","1,905,780","1,905,780","157,224","220,929","204,149","228,077","296,355","304,092","214,646","192,592","76,455","10,560","701"
"경상북도  (4700000000)","2,700,794","2,700,794","222,679","291,169","312,801","356,199","433,992","451,711","292,417","235,172","92,195","11,767","692"
"경상남도  (4800000000)","3,350,257","3,350,257","316,462","402,689","391,686","486,893","585,426","542,595","309,526","218,473","86,183","9,768","556"
"제주특별자치도  (5000000000)","607,346","607,346","61,663","79,202","70,883","84,968","107,887","92,145","53,120","38,415","15,722","3,140","201"
