"행정구역","2013년07월_계_총인구수","2013년07월_계_연령구간인구수","2013년07월_계_0~9세","2013년07월_계_10~19세","2013년07월_계_20~29세","2013년07월_계_30~39세","2013년07월_계_40~49세","2013년07월_계_50~59세","2013년07월_계_60~69세","2013년07월_계_70~79세","2013년07월_계_80~89세","2013년07월_계_90~99세","2013년07월_계_100세 이상"
"전국  (0000000000)","51,064,841","51,064,841","4,643,396","6,315,076","6,600,443","8,081,869","8,852,175","7,962,755","4,409,925","3,042,467","997,441","145,980","13,314"
"서울특별시  (1100000000)","10,172,002","10,172,002","816,427","1,114,381","1,476,456","1,780,596","1,733,069","1,592,312","930,800","537,457","159,522","26,869","4,113"
"부산광역시  (2600000000)","3,532,994","3,532,994","264,698","395,404","462,263","523,124","578,903","633,862","378,163","222,643","64,534","8,150","1,250"
"대구광역시  (2700000000)","2,503,604","2,503,604","212,761","328,072","324,006","372,417","448,420","404,349","222,600","142,760","42,664","5,111","444"
"인천광역시  (2800000000)","2,864,951","2,864,951","269,825","359,086","392,267","469,957","518,846","458,491","213,167","131,697","44,366","6,695","554"
"광주광역시  (2900000000)","1,472,357","1,472,357","148,178","218,757","196,960","237,489","255,653","203,496","112,905","71,969","23,103","3,580","267"
"대전광역시  (3000000000)","1,530,226","1,530,226","152,026","206,797","209,458","248,373","268,779","231,159","114,542","71,772","23,671","3,417","232"
"울산광역시  (3100000000)","1,152,765","1,152,765","113,781","158,055","152,743","185,534","216,629","187,002","81,700","42,349","13,126","1,746","100"
"세종특별자치시  (3600000000)","117,369","117,369","12,663","13,184","13,078","18,722","18,945","17,286","10,483","9,056","3,427","484","41"
"경기도  (4100000000)","12,181,553","12,181,553","1,255,179","1,598,990","1,568,446","2,052,451","2,265,031","1,791,123","862,334","572,400","185,139","28,034","2,426"
"강원도  (4200000000)","1,540,014","1,540,014","127,762","188,442","179,629","204,779","251,242","262,672","151,448","125,645","41,540","6,342","513"
"충청북도  (4300000000)","1,569,348","1,569,348","145,276","198,384","192,227","229,496","261,535","247,517","136,799","114,252","38,232","5,296","334"
"충청남도  (4400000000)","2,039,668","2,039,668","196,979","246,702","240,372","308,395","326,225","302,510","185,990","163,628","60,021","8,276","570"
"전라북도  (4500000000)","1,871,570","1,871,570","164,278","241,144","217,621","252,171","299,037","286,572","187,477","157,661","56,792","8,254","563"
"전라남도  (4600000000)","1,906,028","1,906,028","159,835","233,380","202,834","237,611","297,309","293,833","207,325","193,955","69,003","10,304","639"
"경상북도  (4700000000)","2,696,446","2,696,446","225,258","308,686","314,878","371,348","433,043","439,325","276,328","233,608","82,127","11,238","607"
"경상남도  (4800000000)","3,324,324","3,324,324","317,913","423,885","389,584","504,095","575,151","525,373","287,802","214,206","76,921","8,919","475"
"제주특별자치도  (5000000000)","589,622","589,622","60,557","81,727","67,621","85,311","104,358","85,873","50,062","37,409","13,253","3,265","186"
