"행정구역","2013년10월_계_총인구수","2013년10월_계_연령구간인구수","2013년10월_계_0~9세","2013년10월_계_10~19세","2013년10월_계_20~29세","2013년10월_계_30~39세","2013년10월_계_40~49세","2013년10월_계_50~59세","2013년10월_계_60~69세","2013년10월_계_70~79세","2013년10월_계_80~89세","2013년10월_계_90~99세","2013년10월_계_100세 이상"
"전국  (0000000000)","51,115,702","51,115,702","4,632,787","6,265,796","6,595,783","8,050,132","8,867,272","8,016,193","4,445,904","3,064,701","1,017,072","146,437","13,625"
"서울특별시  (1100000000)","10,162,099","10,162,099","812,837","1,103,627","1,468,164","1,773,534","1,732,851","1,597,068","937,104","543,399","162,317","26,983","4,215"
"부산광역시  (2600000000)","3,530,579","3,530,579","264,237","390,560","460,715","520,673","578,380","634,466","381,206","225,077","65,818","8,161","1,286"
"대구광역시  (2700000000)","2,503,648","2,503,648","211,880","324,928","323,860","370,066","448,585","406,840","224,283","144,091","43,520","5,140","455"
"인천광역시  (2800000000)","2,873,451","2,873,451","269,843","356,132","393,024","470,157","519,613","463,197","215,755","133,104","45,270","6,786","570"
"광주광역시  (2900000000)","1,473,576","1,473,576","147,462","217,172","197,176","236,139","256,110","205,484","113,959","72,673","23,540","3,589","272"
"대전광역시  (3000000000)","1,532,456","1,532,456","151,884","205,381","209,272","247,622","269,784","232,539","115,742","72,427","24,134","3,437","234"
"울산광역시  (3100000000)","1,154,956","1,154,956","113,823","156,536","153,108","185,289","216,548","188,597","82,995","42,818","13,367","1,771","104"
"세종특별자치시  (3600000000)","118,745","118,745","12,894","13,275","13,186","18,858","19,299","17,523","10,604","9,085","3,494","487","40"
"경기도  (4100000000)","12,211,807","12,211,807","1,252,207","1,590,325","1,572,066","2,045,505","2,272,450","1,810,052","871,456","577,835","189,204","28,250","2,457"
"강원도  (4200000000)","1,541,457","1,541,457","127,308","186,725","180,032","203,520","251,676","264,029","152,530","126,523","42,168","6,427","519"
"충청북도  (4300000000)","1,571,704","1,571,704","145,028","197,041","192,594","228,321","262,633","248,815","138,047","114,500","39,074","5,299","352"
"충청남도  (4400000000)","2,045,203","2,045,203","197,227","245,287","240,809","307,975","328,048","304,610","186,962","163,910","61,522","8,278","575"
"전라북도  (4500000000)","1,871,776","1,871,776","163,720","239,216","217,411","250,405","299,522","288,262","188,509","157,873","58,054","8,226","578"
"전라남도  (4600000000)","1,905,627","1,905,627","159,471","231,453","202,751","235,943","296,754","296,418","207,963","193,946","70,013","10,250","665"
"경상북도  (4700000000)","2,697,450","2,697,450","224,827","306,094","314,294","369,357","432,964","442,003","278,093","234,483","83,519","11,194","622"
"경상남도  (4800000000)","3,328,969","3,328,969","317,439","420,634","389,361","501,757","577,271","529,057","290,325","215,320","78,397","8,916","492"
"제주특별자치도  (5000000000)","592,199","592,199","60,700","81,410","67,960","85,011","104,784","87,233","50,371","37,637","13,661","3,243","189"
