"행정구역","2015년10월_계_총인구수","2015년10월_계_연령구간인구수","2015년10월_계_0~9세","2015년10월_계_10~19세","2015년10월_계_20~29세","2015년10월_계_30~39세","2015년10월_계_40~49세","2015년10월_계_50~59세","2015년10월_계_60~69세","2015년10월_계_70~79세","2015년10월_계_80~89세","2015년10월_계_90~99세","2015년10월_계_100세 이상"
"전국  (0000000000)","51,500,986","51,500,986","4,599,033","5,767,909","6,686,405","7,692,185","8,879,796","8,291,507","5,008,171","3,188,491","1,206,256","165,160","16,073"
"서울특별시  (1100000000)","10,045,027","10,045,027","785,313","996,663","1,451,649","1,677,248","1,709,143","1,588,275","1,028,883","583,325","189,809","29,714","5,005"
"부산광역시  (2600000000)","3,515,689","3,515,689","266,657","349,370","456,571","495,998","570,408","620,287","427,137","240,453","77,894","9,435","1,479"
"대구광역시  (2700000000)","2,489,847","2,489,847","208,084","292,862","326,782","344,478","440,162","418,213","250,639","149,679","52,418","5,991","539"
"인천광역시  (2800000000)","2,923,030","2,923,030","271,632","326,868","401,764","456,978","517,284","491,660","252,131","142,377","53,738","7,906","692"
"광주광역시  (2900000000)","1,474,603","1,474,603","143,912","199,042","199,386","222,319","258,924","216,366","125,845","76,671","27,979","3,848","311"
"대전광역시  (3000000000)","1,522,288","1,522,288","145,700","186,954","211,289","230,573","267,821","238,261","132,539","76,360","28,610","3,902","279"
"울산광역시  (3100000000)","1,173,050","1,173,050","116,209","141,419","158,128","181,129","213,282","200,240","98,692","46,016","15,760","2,034","141"
"세종특별자치시  (3600000000)","202,214","202,214","28,336","22,466","21,953","38,152","35,692","25,078","15,007","10,274","4,602","621","33"
"경기도  (4100000000)","12,491,080","12,491,080","1,248,546","1,492,787","1,635,095","1,969,890","2,304,351","1,947,087","1,012,511","616,573","228,589","32,665","2,986"
"강원도  (4200000000)","1,549,221","1,549,221","123,460","172,599","184,423","190,391","251,356","268,472","169,437","132,230","48,762","7,486","605"
"충청북도  (4300000000)","1,582,656","1,582,656","142,241","181,203","195,824","216,825","263,150","258,880","155,856","115,390","46,841","6,009","437"
"충청남도  (4400000000)","2,073,340","2,073,340","197,123","230,633","242,454","297,469","332,576","317,977","209,605","161,765","73,676","9,390","672"
"전라북도  (4500000000)","1,869,297","1,869,297","159,957","219,456","218,191","233,364","300,581","294,397","208,627","155,928","69,411","8,751","634"
"전라남도  (4600000000)","1,905,616","1,905,616","157,966","211,401","204,386","224,857","292,830","307,298","222,006","191,811","81,399","10,920","742"
"경상북도  (4700000000)","2,700,878","2,700,878","223,241","279,173","311,194","348,225","429,921","455,084","310,268","231,847","98,561","12,639","725"
"경상남도  (4800000000)","3,361,489","3,361,489","317,638","387,422","394,192","478,579","581,879","548,836","331,900","218,503","91,203","10,756","581"
"제주특별자치도  (5000000000)","621,661","621,661","63,018","77,591","73,124","85,710","110,436","95,096","57,088","39,289","17,004","3,093","212"
