"행정구역","2017년09월_계_총인구수","2017년09월_계_연령구간인구수","2017년09월_계_0~9세","2017년09월_계_10~19세","2017년09월_계_20~29세","2017년09월_계_30~39세","2017년09월_계_40~49세","2017년09월_계_50~59세","2017년09월_계_60~69세","2017년09월_계_70~79세","2017년09월_계_80~89세","2017년09월_계_90~99세","2017년09월_계_100세 이상"
"전국  (0000000000)","51,762,492","51,762,492","4,475,723","5,345,964","6,795,291","7,434,149","8,707,844","8,468,962","5,581,719","3,350,782","1,396,096","188,378","17,584"
"서울특별시  (1100000000)","9,891,448","9,891,448","738,901","905,268","1,451,562","1,596,404","1,654,061","1,557,672","1,101,192","628,997","219,111","32,839","5,441"
"부산광역시  (2600000000)","3,482,804","3,482,804","261,560","313,827","453,680","474,813","547,778","602,551","468,161","257,041","90,610","11,189","1,594"
"대구광역시  (2700000000)","2,478,236","2,478,236","202,988","264,408","332,305","327,624","422,476","424,142","279,532","155,900","61,323","6,943","595"
"인천광역시  (2800000000)","2,947,298","2,947,298","262,616","303,685","408,402","443,993","506,915","505,808","288,651","155,082","62,229","9,147","770"
"광주광역시  (2900000000)","1,466,639","1,466,639","137,167","181,738","203,678","208,420","253,986","224,972","137,120","82,678","32,100","4,434","346"
"대전광역시  (3000000000)","1,506,741","1,506,741","137,153","169,793","214,537","218,330","259,806","238,942","149,842","80,611","32,986","4,422","319"
"울산광역시  (3100000000)","1,165,385","1,165,385","113,360","127,748","157,314","172,832","202,204","206,852","114,817","49,625","18,098","2,386","149"
"세종특별자치시  (3600000000)","271,410","271,410","39,140","31,001","29,132","50,978","50,232","32,640","20,349","11,515","5,628","749","46"
"경기도  (4100000000)","12,827,633","12,827,633","1,233,525","1,419,501","1,709,660","1,943,087","2,306,938","2,063,589","1,169,599","669,595","271,033","37,810","3,296"
"강원도  (4200000000)","1,547,768","1,547,768","117,923","158,416","184,064","181,568","242,567","270,969","191,204","135,173","56,599","8,611","674"
"충청북도  (4300000000)","1,593,313","1,593,313","138,589","166,852","198,770","209,962","255,896","266,478","178,951","116,042","54,422","6,872","479"
"충청남도  (4400000000)","2,113,033","2,113,033","195,486","219,232","247,441","294,214","336,021","328,477","234,068","161,514","85,117","10,729","734"
"전라북도  (4500000000)","1,855,450","1,855,450","152,426","201,591","219,261","219,266","291,355","299,423","222,799","160,055","78,497","10,077","700"
"전라남도  (4600000000)","1,895,233","1,895,233","152,966","193,015","205,514","214,255","282,220","315,138","234,987","192,220","92,185","11,995","738"
"경상북도  (4700000000)","2,691,502","2,691,502","217,563","256,251","304,823","332,657","414,826","460,826","347,591","229,425","112,230","14,500","810"
"경상남도  (4800000000)","3,375,329","3,375,329","310,196","358,685","396,258","458,282","566,453","566,849","377,933","223,309","104,200","12,518","646"
"제주특별자치도  (5000000000)","653,270","653,270","64,164","74,953","78,890","87,464","114,110","103,634","64,923","42,000","19,728","3,157","247"
