"행정구역","2014년05월_계_총인구수","2014년05월_계_연령구간인구수","2014년05월_계_0~9세","2014년05월_계_10~19세","2014년05월_계_20~29세","2014년05월_계_30~39세","2014년05월_계_40~49세","2014년05월_계_50~59세","2014년05월_계_60~69세","2014년05월_계_70~79세","2014년05월_계_80~89세","2014년05월_계_90~99세","2014년05월_계_100세 이상"
"전국  (0000000000)","51,218,424","51,218,424","4,600,959","6,123,041","6,600,211","7,917,691","8,950,026","8,121,486","4,550,502","3,112,607","1,075,322","152,138","14,441"
"서울특별시  (1100000000)","10,133,734","10,133,734","800,911","1,073,167","1,461,333","1,742,896","1,740,084","1,601,247","953,669","558,161","169,857","27,942","4,467"
"부산광역시  (2600000000)","3,521,473","3,521,473","263,000","378,741","456,436","510,861","579,261","633,177","390,320","230,195","69,598","8,527","1,357"
"대구광역시  (2700000000)","2,498,632","2,498,632","209,594","315,935","322,912","361,514","449,098","411,668","228,283","147,456","46,312","5,375","485"
"인천광역시  (2800000000)","2,891,615","2,891,615","269,695","347,952","395,262","465,946","523,949","473,629","223,300","136,461","47,702","7,129","590"
"광주광역시  (2900000000)","1,473,697","1,473,697","145,823","212,240","196,304","231,774","259,619","209,087","116,186","73,629","25,059","3,674","302"
"대전광역시  (3000000000)","1,535,415","1,535,415","150,571","201,235","209,576","242,786","273,482","235,121","119,172","74,003","25,621","3,596","252"
"울산광역시  (3100000000)","1,160,275","1,160,275","114,241","152,014","153,952","183,895","217,238","192,451","86,527","43,807","14,178","1,851","121"
"세종특별자치시  (3600000000)","129,669","129,669","14,535","14,416","14,629","20,884","21,974","18,483","11,099","9,329","3,763","515","42"
"경기도  (4100000000)","12,286,470","12,286,470","1,246,164","1,560,307","1,588,456","2,014,224","2,302,167","1,854,108","898,458","589,932","200,564","29,479","2,611"
"강원도  (4200000000)","1,541,841","1,541,841","125,526","183,402","179,213","198,059","253,697","266,370","155,199","128,815","44,206","6,809","545"
"충청북도  (4300000000)","1,575,073","1,575,073","143,754","192,904","192,190","224,071","265,995","251,580","141,773","115,436","41,560","5,431","379"
"충청남도  (4400000000)","2,056,156","2,056,156","196,615","241,513","240,852","304,475","334,401","309,003","190,012","164,576","65,470","8,632","607"
"전라북도  (4500000000)","1,871,333","1,871,333","162,327","233,358","216,460","244,535","303,488","290,956","192,127","157,679","61,376","8,439","588"
"전라남도  (4600000000)","1,906,487","1,906,487","157,570","226,265","202,388","231,856","298,779","301,321","210,440","192,556","74,086","10,538","688"
"경상북도  (4700000000)","2,697,563","2,697,563","223,132","298,147","311,994","361,263","435,338","447,117","283,597","236,242","88,483","11,578","672"
"경상남도  (4800000000)","3,339,869","3,339,869","316,416","411,132","389,109","494,090","584,476","536,441","299,152","216,353","82,708","9,458","534"
"제주특별자치도  (5000000000)","599,122","599,122","61,085","80,313","69,145","84,562","106,980","89,727","51,188","37,977","14,779","3,165","201"
