"행정구역","2022년10월_계_총인구수","2022년10월_계_연령구간인구수","2022년10월_계_0~9세","2022년10월_계_10~19세","2022년10월_계_20~29세","2022년10월_계_30~39세","2022년10월_계_40~49세","2022년10월_계_50~59세","2022년10월_계_60~69세","2022년10월_계_70~79세","2022년10월_계_80~89세","2022년10월_계_90~99세","2022년10월_계_100세 이상"
"전국  (0000000000)","51,459,626","51,459,626","3,566,622","4,703,349","6,463,741","6,625,319","8,088,855","8,614,576","7,346,707","3,814,072","1,954,228","274,412","7,745"
"서울특별시  (1100000000)","9,443,722","9,443,722","551,549","750,887","1,399,898","1,426,203","1,455,582","1,494,808","1,292,446","711,551","317,543","41,954","1,301"
"부산광역시  (2600000000)","3,322,286","3,322,286","208,396","265,675","399,066","398,074","495,981","545,322","553,735","307,007","132,738","15,898","394"
"대구광역시  (2700000000)","2,366,852","2,366,852","159,200","217,589","297,310","280,310","365,186","415,716","349,210","183,332","88,071","10,678","250"
"인천광역시  (2800000000)","2,962,388","2,962,388","209,892","272,060","379,347","404,193","481,495","509,664","415,890","187,253","88,713","13,460","421"
"광주광역시  (2900000000)","1,432,651","1,432,651","107,958","150,926","200,216","177,966","233,517","237,620","176,117","95,627","46,288","6,247","169"
"대전광역시  (3000000000)","1,446,863","1,446,863","103,194","140,328","205,141","187,977","227,543","239,152","195,691","94,864","46,296","6,496","181"
"울산광역시  (3100000000)","1,111,707","1,111,707","86,148","109,885","130,508","140,634","181,877","204,930","161,743","66,394","26,163","3,365","60"
"세종특별자치시  (3600000000)","382,258","382,258","46,188","48,422","38,537","61,203","76,132","51,336","35,366","15,591","8,070","1,381","32"
"경기도  (4100000000)","13,579,508","13,579,508","1,049,081","1,328,457","1,748,196","1,881,251","2,284,898","2,290,967","1,732,354","804,885","400,240","57,447","1,732"
"강원도  (4200000000)","1,537,339","1,537,339","96,817","132,456","170,945","160,589","216,691","262,593","265,988","138,123","80,912","11,879","346"
"충청북도  (4300000000)","1,595,578","1,595,578","110,496","145,955","189,558","187,801","236,658","268,512","249,224","123,731","73,311","10,040","292"
"충청남도  (4400000000)","2,121,333","2,121,333","153,948","201,932","232,013","254,017","326,980","340,912","310,765","174,189","109,247","16,891","439"
"전라북도  (4500000000)","1,771,776","1,771,776","111,735","167,716","199,743","177,081","254,863","298,045","274,959","169,105","102,690","15,392","447"
"전라남도  (4600000000)","1,819,157","1,819,157","116,317","161,386","186,996","172,919","248,322","311,667","291,810","189,079","122,117","18,004","540"
"경상북도  (4700000000)","2,603,389","2,603,389","167,035","220,410","263,440","269,986","370,931","450,291","443,018","248,362","148,228","21,149","539"
"경상남도  (4800000000)","3,284,495","3,284,495","233,139","318,579","344,559","365,361","521,002","575,996","510,153","258,228","137,418","19,673","387"
"제주특별자치도  (5000000000)","678,324","678,324","55,529","70,686","78,268","79,754","111,197","117,045","88,238","46,751","26,183","4,458","215"
