"행정구역","2014년07월_계_총인구수","2014년07월_계_연령구간인구수","2014년07월_계_0~9세","2014년07월_계_10~19세","2014년07월_계_20~29세","2014년07월_계_30~39세","2014년07월_계_40~49세","2014년07월_계_50~59세","2014년07월_계_60~69세","2014년07월_계_70~79세","2014년07월_계_80~89세","2014년07월_계_90~99세","2014년07월_계_100세 이상"
"전국  (0000000000)","51,250,261","51,250,261","4,599,327","6,086,813","6,614,553","7,887,558","8,952,306","8,138,666","4,596,567","3,123,702","1,083,903","152,274","14,592"
"서울특별시  (1100000000)","10,125,912","10,125,912","799,157","1,064,709","1,461,944","1,734,617","1,738,795","1,600,439","961,637","561,213","170,983","27,896","4,522"
"부산광역시  (2600000000)","3,520,288","3,520,288","263,246","375,362","456,887","508,714","578,603","632,011","393,683","231,815","70,042","8,551","1,374"
"대구광역시  (2700000000)","2,497,705","2,497,705","209,486","313,340","323,833","359,226","448,623","412,302","230,518","147,831","46,659","5,401","486"
"인천광역시  (2800000000)","2,894,151","2,894,151","269,566","345,521","396,634","464,328","523,374","475,711","226,091","137,061","48,065","7,201","599"
"광주광역시  (2900000000)","1,475,676","1,475,676","145,741","211,012","197,154","230,960","260,073","210,232","117,152","74,115","25,294","3,652","291"
"대전광역시  (3000000000)","1,536,349","1,536,349","150,417","199,851","210,181","242,104","273,565","235,504","120,669","74,382","25,807","3,614","255"
"울산광역시  (3100000000)","1,161,538","1,161,538","114,315","150,840","154,738","183,348","217,108","193,242","87,629","44,026","14,335","1,832","125"
"세종특별자치시  (3600000000)","132,016","132,016","14,931","14,635","14,749","21,463","22,437","18,736","11,308","9,377","3,813","522","45"
"경기도  (4100000000)","12,313,649","12,313,649","1,246,477","1,556,606","1,594,901","2,008,258","2,305,380","1,864,315","910,107","592,676","202,615","29,675","2,639"
"강원도  (4200000000)","1,541,315","1,541,315","125,270","181,970","178,945","196,987","253,583","266,811","156,748","129,095","44,547","6,813","546"
"충청북도  (4300000000)","1,576,819","1,576,819","143,828","191,600","192,836","223,547","266,534","251,869","143,383","115,516","41,894","5,427","385"
"충청남도  (4400000000)","2,058,114","2,058,114","196,626","240,406","241,092","303,756","334,731","309,676","192,123","164,450","66,046","8,596","612"
"전라북도  (4500000000)","1,871,456","1,871,456","162,015","231,915","216,761","243,253","303,780","291,006","193,969","157,739","62,027","8,402","589"
"전라남도  (4600000000)","1,904,195","1,904,195","157,373","224,376","202,359","230,345","298,044","301,553","211,559","192,799","74,546","10,545","696"
"경상북도  (4700000000)","2,697,325","2,697,325","223,028","296,154","311,810","359,811","435,184","447,532","286,161","236,372","89,065","11,524","684"
"경상남도  (4800000000)","3,342,286","3,342,286","316,590","408,616","390,031","492,334","585,030","537,315","302,080","217,088","83,197","9,469","536"
"제주특별자치도  (5000000000)","601,467","601,467","61,261","79,900","69,698","84,507","107,462","90,412","51,750","38,147","14,968","3,154","208"
