"행정구역","2015년05월_계_총인구수","2015년05월_계_연령구간인구수","2015년05월_계_0~9세","2015년05월_계_10~19세","2015년05월_계_20~29세","2015년05월_계_30~39세","2015년05월_계_40~49세","2015년05월_계_50~59세","2015년05월_계_60~69세","2015년05월_계_70~79세","2015년05월_계_80~89세","2015년05월_계_90~99세","2015년05월_계_100세 이상"
"전국  (0000000000)","51,413,925","51,413,925","4,592,030","5,873,107","6,659,829","7,734,988","8,909,897","8,242,440","4,875,953","3,176,708","1,172,840","160,563","15,570"
"서울특별시  (1100000000)","10,088,393","10,088,393","789,527","1,020,224","1,458,164","1,694,802","1,722,679","1,594,761","1,010,585","579,043","184,647","29,085","4,876"
"부산광역시  (2600000000)","3,515,806","3,515,806","264,995","358,082","455,864","498,488","573,713","623,590","415,586","239,179","75,726","9,147","1,436"
"대구광역시  (2700000000)","2,491,867","2,491,867","208,339","299,731","324,930","348,264","443,104","416,503","243,998","149,748","50,929","5,803","518"
"인천광역시  (2800000000)","2,912,114","2,912,114","270,757","332,703","399,897","457,648","519,165","486,750","243,920","140,872","52,023","7,717","662"
"광주광역시  (2900000000)","1,477,212","1,477,212","144,428","203,167","198,737","225,388","260,987","213,920","123,192","75,986","27,359","3,733","315"
"대전광역시  (3000000000)","1,526,568","1,526,568","146,872","191,386","210,736","233,511","269,159","237,998","129,182","75,880","27,806","3,776","262"
"울산광역시  (3100000000)","1,169,658","1,169,658","115,600","144,153","157,132","181,542","214,846","198,000","95,152","45,686","15,431","1,983","133"
"세종특별자치시  (3600000000)","182,028","182,028","24,552","20,526","19,809","33,358","32,026","23,038","13,727","9,983","4,386","591","32"
"경기도  (4100000000)","12,418,899","12,418,899","1,244,594","1,511,157","1,621,538","1,974,358","2,304,175","1,919,596","978,930","609,501","220,585","31,594","2,871"
"강원도  (4200000000)","1,545,194","1,545,194","123,775","175,955","182,493","191,442","251,887","267,275","165,405","131,573","47,542","7,267","580"
"충청북도  (4300000000)","1,580,042","1,580,042","142,162","184,961","194,521","218,249","263,910","256,971","151,764","115,614","45,705","5,774","411"
"충청남도  (4400000000)","2,067,096","2,067,096","196,507","233,557","241,684","298,658","332,156","316,390","203,914","162,911","71,570","9,111","638"
"전라북도  (4500000000)","1,869,965","1,869,965","160,609","223,827","217,227","236,142","302,492","292,844","203,965","156,448","67,184","8,608","619"
"전라남도  (4600000000)","1,902,383","1,902,383","157,338","215,823","202,901","225,653","295,098","304,175","218,168","191,935","79,841","10,719","732"
"경상북도  (4700000000)","2,696,674","2,696,674","222,582","284,754","310,081","350,559","431,646","451,853","301,727","234,125","96,450","12,180","717"
"경상남도  (4800000000)","3,356,168","3,356,168","317,119","394,583","392,375","481,828","583,304","545,821","321,553","219,332","89,333","10,363","557"
"제주특별자치도  (5000000000)","613,858","613,858","62,274","78,518","71,740","85,098","109,550","92,955","55,185","38,892","16,323","3,112","211"
