"행정구역","2011년01월_계_총인구수","2011년01월_계_연령구간인구수","2011년01월_계_0~9세","2011년01월_계_10~19세","2011년01월_계_20~29세","2011년01월_계_30~39세","2011년01월_계_40~49세","2011년01월_계_50~59세","2011년01월_계_60~69세","2011년01월_계_70~79세","2011년01월_계_80~89세","2011년01월_계_90~99세","2011년01월_계_100세 이상"
"전국  (0000000000)","50,534,731","50,534,731","4,741,930","6,813,445","6,850,437","8,361,266","8,840,720","7,117,847","4,199,132","2,630,878","857,057","110,798","11,221"
"서울특별시  (1100000000)","10,312,835","10,312,835","856,341","1,244,154","1,578,028","1,868,033","1,749,807","1,505,486","897,612","447,102","141,069","21,636","3,567"
"부산광역시  (2600000000)","3,566,560","3,566,560","269,864","445,507","498,592","541,703","607,857","600,951","352,786","187,117","54,952","6,171","1,060"
"대구광역시  (2700000000)","2,512,071","2,512,071","221,571","360,955","340,460","394,562","459,259","367,615","206,530","121,639","35,120","4,003","357"
"인천광역시  (2800000000)","2,761,122","2,761,122","263,164","390,139","389,669","464,761","518,533","386,915","194,236","110,696","37,678","4,901","430"
"광주광역시  (2900000000)","1,456,308","1,456,308","153,726","233,319","204,752","243,888","248,901","180,549","107,745","60,123","20,365","2,675","265"
"대전광역시  (3000000000)","1,504,617","1,504,617","153,182","221,781","214,819","254,747","265,974","203,948","106,454","60,784","20,178","2,571","179"
"울산광역시  (3100000000)","1,127,337","1,127,337","113,578","174,454","152,340","186,948","219,605","161,549","70,849","35,224","11,353","1,342","95"
"경기도  (4100000000)","11,801,232","11,801,232","1,266,727","1,679,558","1,565,855","2,113,083","2,201,516","1,512,374","796,652","485,716","156,994","20,776","1,981"
"강원도  (4200000000)","1,528,790","1,528,790","135,329","198,812","185,687","217,831","257,120","234,185","148,459","109,043","36,809","5,106","409"
"충청북도  (4300000000)","1,550,474","1,550,474","148,457","212,931","200,719","234,999","263,627","217,865","132,668","101,791","33,036","4,107","274"
"충청남도  (4400000000)","2,076,239","2,076,239","204,225","268,195","260,915","320,620","333,372","279,112","193,105","157,265","52,375","6,545","510"
"전라북도  (4500000000)","1,868,745","1,868,745","171,360","257,305","230,126","266,590","297,348","259,921","189,769","140,891","48,809","6,168","458"
"전라남도  (4600000000)","1,916,912","1,916,912","167,086","251,600","215,866","252,183","300,266","269,011","216,256","175,160","61,436","7,470","578"
"경상북도  (4700000000)","2,688,586","2,688,586","231,608","334,655","334,457","387,735","441,552","400,640","267,463","210,581","70,591","8,828","476"
"경상남도  (4800000000)","3,291,435","3,291,435","324,466","455,592","409,686","525,118","576,693","464,035","270,198","194,028","64,840","6,368","411"
"제주특별자치도  (5000000000)","571,468","571,468","61,246","84,488","68,466","88,465","99,290","73,691","48,350","33,718","11,452","2,131","171"
