"행정구역","2012년10월_계_총인구수","2012년10월_계_연령구간인구수","2012년10월_계_0~9세","2012년10월_계_10~19세","2012년10월_계_20~29세","2012년10월_계_30~39세","2012년10월_계_40~49세","2012년10월_계_50~59세","2012년10월_계_60~69세","2012년10월_계_70~79세","2012년10월_계_80~89세","2012년10월_계_90~99세","2012년10월_계_100세 이상"
"전국  (0000000000)","50,912,264","50,912,264","4,663,616","6,494,232","6,636,937","8,185,573","8,839,722","7,732,940","4,318,295","2,946,170","952,082","130,157","12,540"
"서울특별시  (1100000000)","10,212,445","10,212,445","827,310","1,157,252","1,496,651","1,810,136","1,739,224","1,571,240","914,528","514,615","153,234","24,404","3,851"
"부산광역시  (2600000000)","3,540,098","3,540,098","265,020","411,125","469,047","530,826","585,321","626,679","369,526","212,618","61,526","7,237","1,173"
"대구광역시  (2700000000)","2,507,571","2,507,571","214,904","339,212","327,475","380,388","451,184","395,583","216,582","136,874","40,245","4,718","406"
"인천광역시  (2800000000)","2,836,080","2,836,080","268,291","369,651","389,394","470,659","518,228","438,635","206,076","126,258","42,425","5,952","511"
"광주광역시  (2900000000)","1,469,614","1,469,614","149,742","224,300","198,795","240,239","254,225","196,155","110,755","69,646","22,361","3,126","270"
"대전광역시  (3000000000)","1,523,647","1,523,647","152,040","212,223","209,978","251,738","266,508","224,657","111,316","69,384","22,550","3,026","227"
"울산광역시  (3100000000)","1,145,096","1,145,096","113,388","163,682","151,735","186,116","217,402","180,213","78,031","40,303","12,546","1,582","98"
"세종특별자치시  (3600000000)","109,823","109,823","11,445","12,419","12,341","17,592","17,121","16,195","10,163","8,883","3,205","422","37"
"경기도  (4100000000)","12,060,335","12,060,335","1,254,993","1,631,264","1,556,077","2,070,574","2,246,836","1,711,098","834,693","551,709","175,841","24,988","2,262"
"강원도  (4200000000)","1,538,869","1,538,869","129,846","193,104","181,088","209,407","252,800","255,041","149,772","121,632","39,920","5,785","474"
"충청북도  (4300000000)","1,564,665","1,564,665","146,178","204,126","193,828","232,584","260,201","240,288","134,394","111,686","36,262","4,819","299"
"충청남도  (4400000000)","2,025,274","2,025,274","196,612","251,506","241,965","309,132","322,810","292,805","184,122","161,778","56,692","7,312","540"
"전라북도  (4500000000)","1,873,353","1,873,353","166,274","247,342","221,213","257,850","298,046","278,587","186,551","155,475","54,293","7,190","532"
"전라남도  (4600000000)","1,908,998","1,908,998","161,315","240,017","206,315","241,888","298,533","284,717","208,973","191,161","66,609","8,857","613"
"경상북도  (4700000000)","2,696,180","2,696,180","226,606","318,063","319,834","378,116","434,531","430,365","271,851","227,866","78,100","10,279","569"
"경상남도  (4800000000)","3,317,523","3,317,523","319,267","436,048","394,175","512,466","573,568","508,980","281,667","209,372","73,665","7,825","490"
"제주특별자치도  (5000000000)","582,693","582,693","60,385","82,898","67,026","85,862","103,184","81,702","49,295","36,910","12,608","2,635","188"
