"행정구역","2021년12월_계_총인구수","2021년12월_계_연령구간인구수","2021년12월_계_0~9세","2021년12월_계_10~19세","2021년12월_계_20~29세","2021년12월_계_30~39세","2021년12월_계_40~49세","2021년12월_계_50~59세","2021년12월_계_60~69세","2021년12월_계_70~79세","2021년12월_계_80~89세","2021년12월_계_90~99세","2021년12월_계_100세 이상"
"전국  (0000000000)","51,638,809","51,638,809","3,760,350","4,709,316","6,655,923","6,723,435","8,166,792","8,635,211","7,164,712","3,715,084","1,835,481","264,544","7,961"
"서울특별시  (1100000000)","9,509,458","9,509,458","583,683","756,136","1,422,277","1,439,279","1,480,780","1,507,194","1,285,922","695,800","295,009","41,735","1,643"
"부산광역시  (2600000000)","3,350,380","3,350,380","219,611","266,105","415,549","405,300","502,391","554,768","548,878","298,128","123,791","15,457","402"
"대구광역시  (2700000000)","2,385,412","2,385,412","167,823","218,537","308,921","284,865","372,555","419,444","342,291","177,828","82,781","10,122","245"
"인천광역시  (2800000000)","2,948,375","2,948,375","217,384","271,131","391,051","402,091","481,066","510,969","399,128","179,244","82,853","13,041","417"
"광주광역시  (2900000000)","1,441,611","1,441,611","114,065","152,404","206,472","181,189","236,167","235,764","172,124","94,547","42,636","6,066","177"
"대전광역시  (3000000000)","1,452,251","1,452,251","107,548","142,175","209,397","189,669","231,018","240,017","190,514","92,390","43,199","6,155","169"
"울산광역시  (3100000000)","1,121,592","1,121,592","92,018","109,990","137,422","144,891","183,954","207,056","155,775","63,024","24,119","3,276","67"
"세종특별자치시  (3600000000)","371,895","371,895","47,063","45,794","38,510","61,719","72,764","48,876","33,522","14,775","7,557","1,288","27"
"경기도  (4100000000)","13,565,450","13,565,450","1,099,927","1,321,005","1,798,269","1,900,447","2,296,173","2,274,844","1,669,601","773,573","374,488","55,363","1,760"
"강원도  (4200000000)","1,538,492","1,538,492","100,971","133,885","175,424","162,817","219,422","264,586","260,158","132,627","76,586","11,658","358"
"충청북도  (4300000000)","1,597,427","1,597,427","116,975","146,411","194,415","190,607","237,327","270,874","241,697","120,068","69,193","9,592","268"
"충청남도  (4400000000)","2,119,257","2,119,257","162,726","200,673","238,297","259,565","325,419","340,591","299,801","172,067","104,173","15,528","417"
"전라북도  (4500000000)","1,786,855","1,786,855","119,673","170,128","206,579","182,181","259,675","298,654","268,393","170,337","95,991","14,839","405"
"전라남도  (4600000000)","1,832,803","1,832,803","123,712","163,148","193,735","178,428","252,254","312,463","284,871","191,022","115,490","17,216","464"
"경상북도  (4700000000)","2,626,609","2,626,609","178,515","221,964","276,021","279,475","377,180","454,427","433,047","244,151","140,963","20,313","553"
"경상남도  (4800000000)","3,314,183","3,314,183","250,669","319,461","362,661","379,886","527,396","579,779","494,113","249,720","131,422","18,682","394"
"제주특별자치도  (5000000000)","676,759","676,759","57,987","70,369","80,923","81,026","111,251","114,905","84,877","45,783","25,230","4,213","195"
