"행정구역","2022년05월_계_총인구수","2022년05월_계_연령구간인구수","2022년05월_계_0~9세","2022년05월_계_10~19세","2022년05월_계_20~29세","2022년05월_계_30~39세","2022년05월_계_40~49세","2022년05월_계_50~59세","2022년05월_계_60~69세","2022년05월_계_70~79세","2022년05월_계_80~89세","2022년05월_계_90~99세","2022년05월_계_100세 이상"
"전국  (0000000000)","51,583,722","51,583,722","3,662,692","4,695,186","6,564,754","6,660,669","8,142,338","8,650,247","7,245,254","3,783,011","1,898,941","272,220","8,410"
"서울특별시  (1100000000)","9,496,887","9,496,887","567,846","753,608","1,414,109","1,431,377","1,471,932","1,507,508","1,290,016","708,167","308,073","42,528","1,723"
"부산광역시  (2600000000)","3,338,167","3,338,167","214,227","265,390","407,345","401,267","499,981","551,219","550,216","303,785","128,358","15,945","434"
"대구광역시  (2700000000)","2,376,676","2,376,676","163,585","217,674","303,920","282,025","368,705","418,324","344,610","181,408","85,638","10,519","268"
"인천광역시  (2800000000)","2,955,167","2,955,167","213,152","270,717","385,619","401,964","481,428","511,681","406,819","184,293","85,824","13,244","426"
"광주광역시  (2900000000)","1,436,012","1,436,012","110,875","151,063","203,113","178,812","235,729","237,165","173,069","95,464","44,386","6,152","184"
"대전광역시  (3000000000)","1,448,933","1,448,933","105,212","140,734","207,048","188,394","229,486","239,729","192,967","93,935","44,914","6,337","177"
"울산광역시  (3100000000)","1,116,482","1,116,482","88,907","109,530","134,433","142,245","183,080","206,317","158,433","65,071","25,064","3,337","65"
"세종특별자치시  (3600000000)","379,340","379,340","46,966","47,215","39,042","61,610","75,024","50,503","34,499","15,279","7,817","1,355","30"
"경기도  (4100000000)","13,581,496","13,581,496","1,074,872","1,320,974","1,774,747","1,887,128","2,294,308","2,289,392","1,699,941","793,215","388,164","56,898","1,857"
"강원도  (4200000000)","1,539,005","1,539,005","99,035","132,684","173,167","161,334","218,472","264,357","262,354","136,457","78,980","11,816","349"
"충청북도  (4300000000)","1,597,033","1,597,033","113,683","145,903","192,050","188,750","237,118","270,074","244,950","122,820","71,535","9,849","301"
"충청남도  (4400000000)","2,119,661","2,119,661","157,990","200,759","235,052","255,699","326,698","341,035","304,788","173,809","107,026","16,353","452"
"전라북도  (4500000000)","1,779,230","1,779,230","115,463","168,330","203,115","179,013","257,963","299,705","270,458","169,773","99,840","15,139","431"
"전라남도  (4600000000)","1,827,674","1,827,674","119,998","161,672","190,627","175,040","251,500","313,471","287,388","190,975","118,532","17,940","531"
"경상북도  (4700000000)","2,616,177","2,616,177","172,628","220,543","269,089","274,115","374,777","453,681","437,700","247,015","144,989","21,073","567"
"경상남도  (4800000000)","3,298,016","3,298,016","241,484","317,932","352,833","371,689","524,479","579,604","500,819","255,184","134,240","19,345","407"
"제주특별자치도  (5000000000)","677,766","677,766","56,769","70,458","79,445","80,207","111,658","116,482","86,227","46,361","25,561","4,390","208"
