"행정구역","2011년02월_계_총인구수","2011년02월_계_연령구간인구수","2011년02월_계_0~9세","2011년02월_계_10~19세","2011년02월_계_20~29세","2011년02월_계_30~39세","2011년02월_계_40~49세","2011년02월_계_50~59세","2011년02월_계_60~69세","2011년02월_계_70~79세","2011년02월_계_80~89세","2011년02월_계_90~99세","2011년02월_계_100세 이상"
"전국  (0000000000)","50,555,262","50,555,262","4,732,451","6,793,029","6,828,475","8,362,221","8,841,947","7,165,467","4,199,345","2,647,326","861,716","111,908","11,377"
"서울특별시  (1100000000)","10,314,245","10,314,245","853,755","1,239,803","1,572,617","1,868,743","1,750,861","1,512,708","898,035","450,565","141,708","21,816","3,634"
"부산광역시  (2600000000)","3,566,480","3,566,480","269,305","444,025","496,074","542,330","606,877","603,551","353,191","188,558","55,291","6,210","1,068"
"대구광역시  (2700000000)","2,512,321","2,512,321","221,079","359,774","339,301","394,235","458,829","370,054","206,757","122,508","35,411","4,009","364"
"인천광역시  (2800000000)","2,765,025","2,765,025","263,284","389,060","388,954","465,389","518,650","390,473","194,437","111,510","37,850","4,979","439"
"광주광역시  (2900000000)","1,458,195","1,458,195","153,709","232,764","204,641","244,433","249,278","181,589","107,830","60,519","20,463","2,707","262"
"대전광역시  (3000000000)","1,506,136","1,506,136","153,353","220,991","214,282","255,269","265,936","205,504","106,555","61,184","20,274","2,605","183"
"울산광역시  (3100000000)","1,127,647","1,127,647","113,400","173,678","151,943","186,946","219,361","162,906","71,080","35,487","11,396","1,355","95"
"경기도  (4100000000)","11,815,120","11,815,120","1,265,327","1,676,127","1,562,456","2,112,958","2,204,800","1,526,394","797,009","489,037","157,939","21,057","2,016"
"강원도  (4200000000)","1,527,843","1,527,843","134,692","198,167","184,996","217,103","256,555","235,945","148,053","109,786","36,988","5,142","416"
"충청북도  (4300000000)","1,551,621","1,551,621","148,131","212,495","200,272","235,142","263,336","219,734","132,572","102,300","33,207","4,156","276"
"충청남도  (4400000000)","2,077,703","2,077,703","203,885","267,422","259,750","321,186","333,455","281,441","192,850","157,929","52,686","6,585","514"
"전라북도  (4500000000)","1,868,363","1,868,363","170,823","256,260","229,401","266,428","297,287","261,289","189,646","141,514","49,008","6,242","465"
"전라남도  (4600000000)","1,914,191","1,914,191","166,147","250,334","214,693","251,717","299,940","269,827","215,697","176,033","61,682","7,541","580"
"경상북도  (4700000000)","2,687,178","2,687,178","230,876","333,541","332,850","387,250","440,846","402,989","266,906","211,585","70,965","8,891","479"
"경상남도  (4800000000)","3,291,281","3,291,281","323,530","454,192","407,891","524,694","576,462","467,004","270,371","194,918","65,345","6,462","412"
"제주특별자치도  (5000000000)","571,913","571,913","61,155","84,396","68,354","88,398","99,474","74,059","48,356","33,893","11,503","2,151","174"
