"행정구역","2021년01월_계_총인구수","2021년01월_계_연령구간인구수","2021년01월_계_0~9세","2021년01월_계_10~19세","2021년01월_계_20~29세","2021년01월_계_30~39세","2021년01월_계_40~49세","2021년01월_계_50~59세","2021년01월_계_60~69세","2021년01월_계_70~79세","2021년01월_계_80~89세","2021년01월_계_90~99세","2021년01월_계_100세 이상"
"전국  (0000000000)","51,825,932","51,825,932","3,944,244","4,784,388","6,792,483","6,856,414","8,285,935","8,642,700","6,794,549","3,707,683","1,740,386","255,030","22,120"
"서울특별시  (1100000000)","9,657,969","9,657,969","618,497","778,910","1,455,044","1,471,606","1,524,671","1,522,983","1,250,098","706,115","280,163","43,029","6,853"
"부산광역시  (2600000000)","3,389,388","3,389,388","230,816","271,560","429,313","417,816","510,191","567,681","534,388","293,881","116,604","15,237","1,901"
"대구광역시  (2700000000)","2,415,813","2,415,813","176,889","225,070","320,703","293,117","382,725","424,889","328,155","175,695","78,265","9,561","744"
"인천광역시  (2800000000)","2,942,452","2,942,452","227,148","273,616","400,479","405,098","483,494","511,934","371,191","178,045","78,046","12,423","978"
"광주광역시  (2900000000)","1,449,115","1,449,115","118,800","156,572","209,152","185,375","240,490","234,038","164,625","93,816","39,892","5,930","425"
"대전광역시  (3000000000)","1,463,291","1,463,291","113,762","145,937","212,178","193,830","236,679","241,468","180,804","91,576","40,750","5,932","375"
"울산광역시  (3100000000)","1,135,370","1,135,370","97,748","112,239","144,200","151,063","187,557","209,208","146,754","60,475","22,857","3,093","176"
"세종특별자치시  (3600000000)","357,871","357,871","47,226","43,097","37,735","61,528","69,371","45,466","30,553","14,468","7,164","1,213","50"
"경기도  (4100000000)","13,449,499","13,449,499","1,140,854","1,327,712","1,809,285","1,906,582","2,300,938","2,239,200","1,548,037","768,814","350,794","52,908","4,375"
"강원도  (4200000000)","1,541,696","1,541,696","105,030","136,888","179,392","165,709","223,835","267,211","243,284","135,573","72,528","11,378","868"
"충청북도  (4300000000)","1,599,658","1,599,658","122,503","148,922","198,562","194,224","240,713","273,075","225,183","120,768","65,860","9,278","570"
"충청남도  (4400000000)","2,119,837","2,119,837","171,364","202,234","242,407","267,444","327,795","339,367","281,740","171,750","100,324","14,487","925"
"전라북도  (4500000000)","1,802,748","1,802,748","127,540","174,489","211,009","188,304","267,631","299,370","257,255","170,693","91,787","13,804","866"
"전라남도  (4600000000)","1,850,575","1,850,575","131,214","166,967","200,139","185,184","259,461","313,564","273,902","192,845","110,137","16,279","883"
"경상북도  (4700000000)","2,637,639","2,637,639","188,090","225,638","283,151","289,674","382,585","458,984","411,909","241,832","135,776","19,000","1,000"
"경상남도  (4800000000)","3,338,396","3,338,396","266,782","323,933","377,156","397,603","535,531","581,701","466,435","245,650","125,370","17,402","833"
"제주특별자치도  (5000000000)","674,615","674,615","59,981","70,604","82,578","82,257","112,268","112,561","80,236","45,687","24,069","4,076","298"
