"행정구역","2018년01월_계_총인구수","2018년01월_계_연령구간인구수","2018년01월_계_0~9세","2018년01월_계_10~19세","2018년01월_계_20~29세","2018년01월_계_30~39세","2018년01월_계_40~49세","2018년01월_계_50~59세","2018년01월_계_60~69세","2018년01월_계_70~79세","2018년01월_계_80~89세","2018년01월_계_90~99세","2018년01월_계_100세 이상"
"전국  (0000000000)","51,779,148","51,779,148","4,419,005","5,290,920","6,802,745","7,362,065","8,690,817","8,501,149","5,681,299","3,390,847","1,429,068","193,290","17,943"
"서울특별시  (1100000000)","9,851,767","9,851,767","723,848","891,262","1,445,972","1,577,855","1,644,169","1,553,696","1,112,425","638,477","224,890","33,627","5,546"
"부산광역시  (2600000000)","3,467,055","3,467,055","257,778","308,912","450,597","466,437","543,529","598,859","473,823","261,133","92,734","11,629","1,624"
"대구광역시  (2700000000)","2,474,309","2,474,309","200,324","260,862","332,101","323,506","419,629","425,530","283,645","158,036","62,909","7,149","618"
"인천광역시  (2800000000)","2,950,771","2,950,771","259,197","300,996","409,954","439,519","506,215","507,708","295,594","157,551","63,880","9,366","791"
"광주광역시  (2900000000)","1,464,037","1,464,037","135,383","179,315","203,770","205,006","252,889","226,770","139,179","84,032","32,863","4,479","351"
"대전광역시  (3000000000)","1,501,378","1,501,378","134,632","167,350","213,689","214,957","258,228","239,414","152,774","81,619","33,812","4,592","311"
"울산광역시  (3100000000)","1,164,489","1,164,489","112,027","126,431","156,684","170,623","201,289","207,915","117,681","50,709","18,558","2,422","150"
"세종특별자치시  (3600000000)","283,198","283,198","40,525","32,727","30,374","52,945","52,822","34,038","21,362","11,761","5,800","794","50"
"경기도  (4100000000)","12,890,445","12,890,445","1,223,656","1,408,785","1,721,820","1,936,486","2,313,935","2,083,533","1,200,438","680,718","278,729","38,943","3,402"
"강원도  (4200000000)","1,548,078","1,548,078","116,210","156,271","184,896","179,828","241,372","270,535","195,621","135,613","58,277","8,756","699"
"충청북도  (4300000000)","1,593,903","1,593,903","136,673","165,302","198,953","207,563","255,120","267,314","183,338","116,521","55,611","7,027","481"
"충청남도  (4400000000)","2,117,685","2,117,685","193,467","218,104","247,741","292,441","336,545","330,866","238,052","161,959","86,810","10,939","761"
"전라북도  (4500000000)","1,851,694","1,851,694","149,843","199,015","219,297","215,002","290,675","300,557","225,202","161,267","79,634","10,489","713"
"전라남도  (4600000000)","1,893,444","1,893,444","150,328","190,837","206,505","211,315","280,699","316,868","237,610","192,551","93,828","12,165","738"
"경상북도  (4700000000)","2,688,747","2,688,747","214,627","253,495","304,105","328,049","413,229","461,715","352,941","230,532","114,397","14,845","812"
"경상남도  (4800000000)","3,379,981","3,379,981","306,409","356,322","396,505","453,160","565,864","570,581","385,575","225,926","106,110","12,870","659"
"제주특별자치도  (5000000000)","658,167","658,167","64,078","74,934","79,782","87,373","114,608","105,250","66,039","42,442","20,226","3,198","237"
