"행정구역","2023년06월_계_총인구수","2023년06월_계_연령구간인구수","2023년06월_계_0~9세","2023년06월_계_10~19세","2023년06월_계_20~29세","2023년06월_계_30~39세","2023년06월_계_40~49세","2023년06월_계_50~59세","2023년06월_계_60~69세","2023년06월_계_70~79세","2023년06월_계_80~89세","2023년06월_계_90~99세","2023년06월_계_100세 이상"
"전국  (0000000000)","51,392,745","51,392,745","3,431,910","4,676,000","6,301,901","6,588,552","7,998,075","8,627,184","7,553,882","3,894,490","2,021,856","289,859","9,036"
"서울특별시  (1100000000)","9,414,093","9,414,093","528,601","742,606","1,376,043","1,426,858","1,433,451","1,490,305","1,312,500","725,930","332,435","43,869","1,495"
"부산광역시  (2600000000)","3,306,993","3,306,993","200,627","264,771","386,558","393,792","489,807","539,964","560,595","314,419","139,225","16,774","461"
"대구광역시  (2700000000)","2,356,416","2,356,416","153,568","214,970","287,212","278,659","358,951","414,173","356,292","188,345","92,457","11,526","263"
"인천광역시  (2800000000)","2,978,749","2,978,749","205,182","271,993","369,108","407,857","480,374","510,791","433,280","192,885","92,432","14,328","519"
"광주광역시  (2900000000)","1,424,818","1,424,818","103,295","148,859","194,567","175,130","230,451","238,927","181,901","97,145","47,742","6,577","224"
"대전광역시  (3000000000)","1,445,126","1,445,126","99,672","139,006","201,913","187,876","223,587","240,389","200,649","97,116","47,887","6,822","209"
"울산광역시  (3100000000)","1,106,015","1,106,015","82,111","109,358","125,040","138,338","179,570","203,985","167,180","69,296","27,480","3,581","76"
"세종특별자치시  (3600000000)","386,126","386,126","45,076","49,871","37,933","60,331","77,332","52,961","36,834","16,090","8,217","1,432","49"
"경기도  (4100000000)","13,618,969","13,618,969","1,016,203","1,325,511","1,709,008","1,878,788","2,272,231","2,308,961","1,801,521","828,496","415,608","60,681","1,961"
"강원특별자치도  (5100000000)","1,532,617","1,532,617","93,493","130,496","166,529","159,152","212,389","261,106","273,442","139,884","83,340","12,388","398"
"충청북도  (4300000000)","1,593,931","1,593,931","106,098","144,973","184,850","186,818","233,472","269,251","256,271","125,998","75,203","10,703","294"
"충청남도  (4400000000)","2,126,374","2,126,374","147,891","201,907","228,423","251,124","325,692","344,412","321,310","176,397","110,719","17,980","519"
"전라북도  (4500000000)","1,762,021","1,762,021","106,279","165,522","194,073","174,261","249,515","299,031","282,440","169,633","104,343","16,399","525"
"전라남도  (4600000000)","1,811,554","1,811,554","111,216","159,946","181,131","170,747","244,606","310,749","301,022","188,094","124,570","18,833","640"
"경상북도  (4700000000)","2,588,860","2,588,860","158,791","219,255","254,050","264,222","364,372","447,405","451,809","253,270","152,616","22,452","618"
"경상남도  (4800000000)","3,263,251","3,263,251","220,698","316,545","329,755","355,872","512,144","576,849","525,025","264,123","140,999","20,779","462"
"제주특별자치도  (5000000000)","676,832","676,832","53,109","70,411","75,708","78,727","110,131","117,925","91,811","47,369","26,583","4,735","323"
