"행정구역","2017년03월_계_총인구수","2017년03월_계_연령구간인구수","2017년03월_계_0~9세","2017년03월_계_10~19세","2017년03월_계_20~29세","2017년03월_계_30~39세","2017년03월_계_40~49세","2017년03월_계_50~59세","2017년03월_계_60~69세","2017년03월_계_70~79세","2017년03월_계_80~89세","2017년03월_계_90~99세","2017년03월_계_100세 이상"
"전국  (0000000000)","51,714,935","51,714,935","4,536,968","5,424,384","6,756,879","7,491,114","8,752,673","8,466,159","5,444,588","3,282,572","1,359,806","182,301","17,491"
"서울특별시  (1100000000)","9,926,968","9,926,968","754,248","924,576","1,447,067","1,612,312","1,668,884","1,570,953","1,084,523","614,087","212,826","32,097","5,395"
"부산광역시  (2600000000)","3,493,041","3,493,041","265,521","320,977","453,694","479,900","553,516","608,866","459,477","250,471","88,349","10,719","1,551"
"대구광역시  (2700000000)","2,483,488","2,483,488","206,099","270,348","330,352","331,146","428,075","424,052","273,659","152,751","59,670","6,738","598"
"인천광역시  (2800000000)","2,944,630","2,944,630","267,305","308,300","406,720","447,496","509,397","505,211","279,462","150,554","60,614","8,806","765"
"광주광역시  (2900000000)","1,467,766","1,467,766","139,626","184,887","201,557","211,228","255,676","224,529","133,819","80,552","31,243","4,298","351"
"대전광역시  (3000000000)","1,512,189","1,512,189","140,473","173,692","213,220","221,018","262,214","240,057","145,668","79,142","32,109","4,280","316"
"울산광역시  (3100000000)","1,168,843","1,168,843","115,001","130,271","157,696","175,566","204,586","206,273","111,162","48,166","17,707","2,273","142"
"세종특별자치시  (3600000000)","251,178","251,178","36,209","28,408","27,105","47,201","46,010","30,254","18,761","11,093","5,350","739","48"
"경기도  (4100000000)","12,753,983","12,753,983","1,245,975","1,428,867","1,692,563","1,948,815","2,307,081","2,046,690","1,130,102","651,550","262,557","36,486","3,297"
"강원도  (4200000000)","1,547,735","1,547,735","120,155","161,409","183,295","183,829","244,189","271,784","185,345","133,726","55,065","8,277","661"
"충청북도  (4300000000)","1,591,697","1,591,697","140,599","169,439","197,678","211,648","257,489","266,189","173,537","114,703","53,310","6,621","484"
"충청남도  (4400000000)","2,102,327","2,102,327","196,817","220,981","245,479","294,399","335,305","326,919","228,379","159,823","83,087","10,401","737"
"전라북도  (4500000000)","1,860,485","1,860,485","155,559","205,067","218,389","223,108","293,773","300,734","219,049","157,677","76,774","9,656","699"
"전라남도  (4600000000)","1,899,441","1,899,441","155,359","197,176","204,585","217,400","284,906","315,529","231,514","190,646","89,775","11,790","761"
"경상북도  (4700000000)","2,694,544","2,694,544","220,159","261,187","305,191","336,422","418,357","460,907","340,382","227,036","110,148","13,950","805"
"경상남도  (4800000000)","3,371,696","3,371,696","313,635","363,418","395,340","462,817","570,063","565,230","366,990","219,457","102,047","12,065","634"
"제주특별자치도  (5000000000)","644,924","644,924","64,228","75,381","76,948","86,809","113,152","101,982","62,759","41,138","19,175","3,105","247"
