"행정구역","2021년02월_계_총인구수","2021년02월_계_연령구간인구수","2021년02월_계_0~9세","2021년02월_계_10~19세","2021년02월_계_20~29세","2021년02월_계_30~39세","2021년02월_계_40~49세","2021년02월_계_50~59세","2021년02월_계_60~69세","2021년02월_계_70~79세","2021년02월_계_80~89세","2021년02월_계_90~99세","2021년02월_계_100세 이상"
"전국  (0000000000)","51,824,142","51,824,142","3,927,428","4,772,917","6,771,959","6,834,586","8,287,143","8,644,918","6,840,597","3,710,261","1,754,576","257,462","22,295"
"서울특별시  (1100000000)","9,648,606","9,648,606","614,701","776,296","1,449,950","1,466,661","1,523,103","1,522,829","1,255,862","706,474","282,532","43,325","6,873"
"부산광역시  (2600000000)","3,387,761","3,387,761","229,989","270,716","428,013","416,025","510,485","566,594","536,607","294,327","117,738","15,359","1,908"
"대구광역시  (2700000000)","2,413,191","2,413,191","175,992","224,223","319,256","291,854","381,902","424,457","330,162","175,891","79,011","9,696","747"
"인천광역시  (2800000000)","2,941,705","2,941,705","226,037","273,059","398,734","403,643","483,581","511,793","374,458","178,233","78,618","12,558","991"
"광주광역시  (2900000000)","1,447,953","1,447,953","118,272","155,985","208,358","184,837","240,549","234,091","165,368","93,874","40,228","5,961","430"
"대전광역시  (3000000000)","1,462,064","1,462,064","113,038","145,510","211,623","193,082","236,454","241,208","182,044","91,636","41,101","5,988","380"
"울산광역시  (3100000000)","1,132,953","1,132,953","97,069","111,590","143,223","150,171","187,255","208,784","147,840","60,692","23,025","3,124","180"
"세종특별자치시  (3600000000)","359,569","359,569","47,289","43,332","37,759","61,557","69,982","45,760","30,908","14,469","7,227","1,236","50"
"경기도  (4100000000)","13,471,758","13,471,758","1,137,876","1,326,417","1,809,124","1,904,371","2,304,741","2,244,792","1,562,484","770,026","354,104","53,410","4,413"
"강원도  (4200000000)","1,540,875","1,540,875","104,721","136,420","178,462","165,142","223,343","266,717","245,138","135,408","73,189","11,461","874"
"충청북도  (4300000000)","1,599,122","1,599,122","122,051","148,452","197,701","193,667","240,548","272,604","227,167","120,708","66,297","9,343","584"
"충청남도  (4400000000)","2,119,542","2,119,542","170,553","201,869","241,076","266,151","328,338","339,335","284,032","171,696","100,919","14,637","936"
"전라북도  (4500000000)","1,801,319","1,801,319","126,814","173,854","210,027","187,430","267,394","299,270","258,628","170,754","92,346","13,930","872"
"전라남도  (4600000000)","1,849,795","1,849,795","130,649","166,405","199,258","184,466","259,441","313,666","275,053","192,615","110,903","16,443","896"
"경상북도  (4700000000)","2,636,747","2,636,747","187,099","225,182","281,975","288,266","382,383","458,501","414,634","241,712","136,736","19,246","1,013"
"경상남도  (4800000000)","3,336,045","3,336,045","265,256","323,073","375,212","395,154","535,181","581,689","469,593","246,054","126,348","17,641","844"
"제주특별자치도  (5000000000)","675,137","675,137","60,022","70,534","82,208","82,109","112,463","112,828","80,619","45,692","24,254","4,104","304"
