"행정구역","2019년05월_계_총인구수","2019년05월_계_연령구간인구수","2019년05월_계_0~9세","2019년05월_계_10~19세","2019년05월_계_20~29세","2019년05월_계_30~39세","2019년05월_계_40~49세","2019년05월_계_50~59세","2019년05월_계_60~69세","2019년05월_계_70~79세","2019년05월_계_80~89세","2019년05월_계_90~99세","2019년05월_계_100세 이상"
"전국  (0000000000)","51,840,339","51,840,339","4,244,451","5,054,459","6,818,349","7,188,678","8,419,018","8,666,762","6,098,506","3,532,393","1,576,040","222,109","19,574"
"서울특별시  (1100000000)","9,762,062","9,762,062","678,190","839,910","1,459,545","1,533,624","1,575,167","1,549,214","1,163,386","669,746","249,085","38,130","6,065"
"부산광역시  (2600000000)","3,429,595","3,429,595","247,923","290,610","441,578","446,739","521,147","590,140","495,734","277,542","102,982","13,473","1,727"
"대구광역시  (2700000000)","2,452,291","2,452,291","192,122","244,126","327,998","313,297","398,438","431,220","298,746","167,250","70,090","8,349","655"
"인천광역시  (2800000000)","2,957,179","2,957,179","247,582","288,014","409,237","428,698","491,203","517,396","325,525","167,046","70,746","10,872","860"
"광주광역시  (2900000000)","1,459,003","1,459,003","128,854","168,447","207,090","197,568","245,617","232,870","148,638","88,149","36,293","5,096","381"
"대전광역시  (3000000000)","1,484,398","1,484,398","125,859","157,069","213,992","205,228","245,683","244,707","162,917","85,881","37,497","5,235","330"
"울산광역시  (3100000000)","1,151,685","1,151,685","106,640","118,907","151,232","163,691","192,180","211,437","128,935","55,221","20,465","2,816","161"
"세종특별자치시  (3600000000)","325,777","325,777","45,705","38,183","34,976","59,829","60,875","40,297","25,474","12,919","6,468","996","55"
"경기도  (4100000000)","13,145,482","13,145,482","1,199,172","1,373,233","1,757,715","1,939,875","2,282,982","2,176,267","1,335,324","720,260","311,590","45,280","3,784"
"강원도  (4200000000)","1,540,776","1,540,776","111,175","147,241","181,040","173,229","230,684","271,995","213,730","136,231","64,812","9,882","757"
"충청북도  (4300000000)","1,599,854","1,599,854","131,836","157,648","200,600","203,179","245,306","273,767","199,673","118,362","60,805","8,136","542"
"충청남도  (4400000000)","2,125,732","2,125,732","186,039","211,074","246,864","285,138","328,962","341,082","253,761","164,634","94,667","12,695","816"
"전라북도  (4500000000)","1,827,871","1,827,871","140,790","186,695","215,339","203,619","277,755","305,542","236,842","162,531","85,936","12,036","786"
"전라남도  (4600000000)","1,871,718","1,871,718","142,639","179,233","203,651","200,159","268,219","319,524","250,417","190,996","102,387","13,703","790"
"경상북도  (4700000000)","2,669,731","2,669,731","204,627","240,724","295,572","314,428","394,756","467,979","372,730","236,056","125,116","16,837","906"
"경상남도  (4800000000)","3,367,857","3,367,857","291,989","340,455","389,935","433,687","546,698","583,504","415,271","235,454","115,102","15,064","698"
"제주특별자치도  (5000000000)","669,328","669,328","63,309","72,890","81,985","86,690","113,346","109,821","71,403","44,115","21,999","3,509","261"
