"행정구역","2011년06월_계_총인구수","2011년06월_계_연령구간인구수","2011년06월_계_0~9세","2011년06월_계_10~19세","2011년06월_계_20~29세","2011년06월_계_30~39세","2011년06월_계_40~49세","2011년06월_계_50~59세","2011년06월_계_60~69세","2011년06월_계_70~79세","2011년06월_계_80~89세","2011년06월_계_90~99세","2011년06월_계_100세 이상"
"전국  (0000000000)","50,627,347","50,627,347","4,704,605","6,771,321","6,779,407","8,307,321","8,805,003","7,360,542","4,200,911","2,697,921","875,018","114,004","11,294"
"서울특별시  (1100000000)","10,288,284","10,288,284","845,836","1,227,893","1,556,608","1,851,984","1,740,525","1,540,516","895,411","460,983","142,971","22,040","3,517"
"부산광역시  (2600000000)","3,563,295","3,563,295","267,645","440,041","489,511","540,638","599,757","614,144","355,234","192,817","56,114","6,327","1,067"
"대구광역시  (2700000000)","2,510,243","2,510,243","218,840","357,643","335,838","390,775","455,311","378,876","207,431","125,015","36,106","4,043","365"
"인천광역시  (2800000000)","2,779,133","2,779,133","263,523","387,078","388,277","465,502","516,640","404,624","195,424","113,903","38,617","5,103","442"
"광주광역시  (2900000000)","1,459,862","1,459,862","152,444","232,355","202,767","242,820","249,737","185,669","108,336","61,981","20,779","2,717","257"
"대전광역시  (3000000000)","1,509,963","1,509,963","152,608","220,384","213,184","253,842","265,063","211,906","106,838","62,532","20,761","2,653","192"
"울산광역시  (3100000000)","1,130,832","1,130,832","112,872","172,442","151,725","186,230","218,094","167,956","72,197","36,245","11,588","1,392","91"
"경기도  (4100000000)","11,862,889","11,862,889","1,259,873","1,675,615","1,558,566","2,099,113","2,204,960","1,582,360","798,328","499,991","160,469","21,589","2,025"
"강원도  (4200000000)","1,532,178","1,532,178","133,340","199,974","184,018","214,913","254,569","243,545","146,613","112,116","37,451","5,215","424"
"충청북도  (4300000000)","1,555,952","1,555,952","147,440","211,901","198,994","233,966","260,904","228,354","132,068","104,170","33,620","4,260","275"
"충청남도  (4400000000)","2,088,281","2,088,281","203,651","268,879","258,440","320,382","332,752","290,736","192,762","159,920","53,547","6,700","512"
"전라북도  (4500000000)","1,870,863","1,870,863","169,533","256,381","227,434","264,175","296,691","267,179","189,625","143,251","49,822","6,312","460"
"전라남도  (4600000000)","1,914,142","1,914,142","164,810","250,290","212,120","248,850","299,466","274,996","213,828","178,769","62,730","7,722","561"
"경상북도  (4700000000)","2,689,904","2,689,904","229,431","332,565","329,684","384,769","437,490","413,362","266,555","214,454","72,045","9,051","498"
"경상남도  (4800000000)","3,297,769","3,297,769","322,051","453,218","404,478","521,857","572,635","480,490","271,906","197,273","66,733","6,696","432"
"제주특별자치도  (5000000000)","573,757","573,757","60,708","84,662","67,763","87,505","100,409","75,829","48,355","34,501","11,665","2,184","176"
