"행정구역","2008년07월_계_총인구수","2008년07월_계_연령구간인구수","2008년07월_계_0~9세","2008년07월_계_10~19세","2008년07월_계_20~29세","2008년07월_계_30~39세","2008년07월_계_40~49세","2008년07월_계_50~59세","2008년07월_계_60~69세","2008년07월_계_70~79세","2008년07월_계_80~89세","2008년07월_계_90~99세","2008년07월_계_100세 이상"
"전국  (0000000000)","49,416,162","49,416,162","5,160,630","6,829,651","7,258,980","8,559,686","8,625,285","5,989,150","3,920,128","2,285,007","703,548","81,860","2,237"
"서울특별시  (1100000000)","10,196,644","10,196,644","941,873","1,280,899","1,715,142","1,905,552","1,719,676","1,317,288","815,325","371,504","114,751","14,234","400"
"부산광역시  (2600000000)","3,572,177","3,572,177","301,184","470,319","553,665","556,898","629,617","532,474","322,226","157,291","44,215","4,175","113"
"대구광역시  (2700000000)","2,492,048","2,492,048","247,690","369,314","366,206","414,112","454,575","314,983","189,492","103,802","28,804","2,996","74"
"인천광역시  (2800000000)","2,687,508","2,687,508","286,278","397,034","402,451","475,211","510,330","309,792","176,293","96,117","30,424","3,486","92"
"광주광역시  (2900000000)","1,418,387","1,418,387","168,076","227,891","217,465","245,949","239,014","151,891","97,296","52,058","16,607","2,079","61"
"대전광역시  (3000000000)","1,478,285","1,478,285","167,316","223,096","228,412","262,821","258,946","170,200","95,832","52,855","16,795","1,961","51"
"울산광역시  (3100000000)","1,107,260","1,107,260","125,304","177,357","160,234","195,222","216,353","131,085","61,280","29,901","9,478","1,031","15"
"경기도  (4100000000)","11,212,042","11,212,042","1,340,498","1,626,211","1,583,733","2,134,869","2,063,090","1,184,389","726,865","411,976","125,414","14,618","379"
"강원도  (4200000000)","1,506,425","1,506,425","150,734","198,374","197,828","228,203","258,655","192,713","151,190","93,676","30,957","3,977","118"
"충청북도  (4300000000)","1,514,134","1,514,134","160,259","211,498","211,809","241,316","256,177","180,680","130,693","90,587","27,643","3,388","84"
"충청남도  (4400000000)","2,009,511","2,009,511","214,760","261,475","273,658","318,857","323,029","239,478","186,087","143,508","43,334","5,197","128"
"전라북도  (4500000000)","1,854,811","1,854,811","190,134","257,728","246,923","276,708","296,224","228,931","182,711","128,851","41,572","4,862","167"
"전라남도  (4600000000)","1,922,628","1,922,628","189,733","252,554","235,706","265,151","303,140","238,745","220,044","161,118","50,234","5,978","225"
"경상북도  (4700000000)","2,674,890","2,674,890","259,041","340,817","359,368","407,052","442,232","347,315","262,302","188,620","60,873","7,119","151"
"경상남도  (4800000000)","3,209,146","3,209,146","350,035","453,384","432,628","538,158","560,023","387,122","256,106","173,735","52,979","4,857","119"
"제주특별자치도  (5000000000)","560,266","560,266","67,715","81,700","73,752","93,607","94,204","62,064","46,386","29,408","9,468","1,902","60"
