"행정구역","2020년10월_계_총인구수","2020년10월_계_연령구간인구수","2020년10월_계_0~9세","2020년10월_계_10~19세","2020년10월_계_20~29세","2020년10월_계_30~39세","2020년10월_계_40~49세","2020년10월_계_50~59세","2020년10월_계_60~69세","2020년10월_계_70~79세","2020년10월_계_80~89세","2020년10월_계_90~99세","2020년10월_계_100세 이상"
"전국  (0000000000)","51,838,016","51,838,016","4,005,030","4,818,481","6,802,784","6,900,752","8,312,221","8,655,292","6,669,780","3,687,451","1,714,191","250,335","21,699"
"서울특별시  (1100000000)","9,689,159","9,689,159","631,458","788,199","1,462,526","1,482,049","1,534,932","1,528,085","1,235,472","702,248","275,146","42,352","6,692"
"부산광역시  (2600000000)","3,397,598","3,397,598","234,617","273,478","432,419","422,148","512,482","571,573","527,531","292,328","114,187","14,959","1,876"
"대구광역시  (2700000000)","2,424,171","2,424,171","180,003","227,586","322,910","296,728","385,501","426,784","322,968","174,764","76,914","9,289","724"
"인천광역시  (2800000000)","2,942,233","2,942,233","230,733","275,120","401,806","407,042","484,692","513,053","362,963","176,800","76,819","12,256","949"
"광주광역시  (2900000000)","1,452,994","1,452,994","120,817","158,158","209,839","187,088","242,147","233,829","162,498","92,935","39,465","5,797","421"
"대전광역시  (3000000000)","1,467,556","1,467,556","116,012","147,489","212,830","195,531","238,518","242,641","177,135","90,995","40,209","5,834","362"
"울산광역시  (3100000000)","1,138,581","1,138,581","99,560","112,789","145,618","153,160","188,439","210,132","143,512","59,609","22,514","3,077","171"
"세종특별자치시  (3600000000)","351,007","351,007","47,042","41,968","36,742","60,994","67,761","44,596","29,409","14,219","7,045","1,177","54"
"경기도  (4100000000)","13,400,615","13,400,615","1,152,827","1,335,101","1,800,950","1,908,030","2,298,367","2,231,904","1,510,133","762,765","344,435","51,806","4,297"
"강원도  (4200000000)","1,541,836","1,541,836","106,244","138,449","179,516","166,642","224,848","268,641","238,567","135,672","71,218","11,189","850"
"충청북도  (4300000000)","1,599,102","1,599,102","124,477","149,935","198,445","195,132","241,576","274,321","220,035","120,372","65,045","9,194","570"
"충청남도  (4400000000)","2,120,347","2,120,347","174,262","203,350","242,446","269,895","328,045","340,592","275,826","171,072","99,693","14,249","917"
"전라북도  (4500000000)","1,805,937","1,805,937","129,908","175,976","211,563","190,044","269,678","300,218","253,402","169,708","91,003","13,582","855"
"전라남도  (4600000000)","1,850,680","1,850,680","133,324","168,025","199,789","186,951","260,657","313,610","269,739","192,581","109,176","15,959","869"
"경상북도  (4700000000)","2,639,763","2,639,763","191,307","226,880","283,897","293,035","384,467","460,369","404,700","241,358","134,094","18,666","990"
"경상남도  (4800000000)","3,342,831","3,342,831","271,673","325,298","379,200","403,417","537,625","582,825","456,848","244,637","123,546","16,947","815"
"제주특별자치도  (5000000000)","673,606","673,606","60,766","70,680","82,288","82,866","112,486","112,119","79,042","45,388","23,682","4,002","287"
