"행정구역","2011년10월_계_총인구수","2011년10월_계_연령구간인구수","2011년10월_계_0~9세","2011년10월_계_10~19세","2011년10월_계_20~29세","2011년10월_계_30~39세","2011년10월_계_40~49세","2011년10월_계_50~59세","2011년10월_계_60~69세","2011년10월_계_70~79세","2011년10월_계_80~89세","2011년10월_계_90~99세","2011년10월_계_100세 이상"
"전국  (0000000000)","50,699,478","50,699,478","4,683,416","6,716,993","6,743,657","8,258,168","8,833,753","7,485,998","4,213,606","2,744,763","890,347","117,285","11,492"
"서울특별시  (1100000000)","10,266,174","10,266,174","839,502","1,212,579","1,539,164","1,837,377","1,744,193","1,556,648","895,077","470,757","144,905","22,418","3,554"
"부산광역시  (2600000000)","3,554,635","3,554,635","265,877","433,357","483,435","536,889","596,884","619,153","357,704","196,631","57,127","6,518","1,060"
"대구광역시  (2700000000)","2,509,297","2,509,297","217,003","353,670","334,058","387,474","455,008","384,190","209,218","127,211","36,849","4,246","370"
"인천광역시  (2800000000)","2,794,493","2,794,493","264,347","383,395","388,448","466,733","518,083","415,341","196,614","116,342","39,435","5,301","454"
"광주광역시  (2900000000)","1,464,073","1,464,073","151,402","231,418","202,098","241,974","251,275","189,249","108,993","63,493","21,072","2,840","259"
"대전광역시  (3000000000)","1,513,877","1,513,877","152,303","218,677","212,212","252,825","266,584","215,590","107,844","63,757","21,144","2,735","206"
"울산광역시  (3100000000)","1,134,125","1,134,125","112,650","170,687","151,437","185,636","218,530","171,532","73,449","36,905","11,773","1,439","87"
"경기도  (4100000000)","11,908,014","11,908,014","1,255,321","1,668,381","1,556,474","2,086,783","2,219,403","1,622,133","800,607","510,807","163,813","22,213","2,079"
"강원도  (4200000000)","1,534,555","1,534,555","132,413","198,176","183,740","213,247","254,819","248,907","145,532","113,961","37,999","5,340","421"
"충청북도  (4300000000)","1,560,895","1,560,895","147,199","210,676","198,243","233,151","262,443","232,556","132,013","105,821","34,089","4,423","281"
"충청남도  (4400000000)","2,096,445","2,096,445","203,851","267,934","257,064","320,028","335,036","295,591","193,203","161,679","54,641","6,882","536"
"전라북도  (4500000000)","1,874,058","1,874,058","168,628","255,117","227,045","262,078","297,901","270,700","189,991","144,931","50,759","6,435","473"
"전라남도  (4600000000)","1,912,509","1,912,509","163,572","248,047","211,055","246,158","299,324","278,156","213,255","181,049","63,417","7,899","577"
"경상북도  (4700000000)","2,695,145","2,695,145","228,528","330,148","328,512","383,250","437,746","419,170","268,284","216,372","73,324","9,302","509"
"경상남도  (4800000000)","3,305,621","3,305,621","320,507","450,405","403,090","517,849","575,378","489,470","273,445","199,874","68,171","6,981","451"
"제주특별자치도  (5000000000)","575,562","575,562","60,313","84,326","67,582","86,716","101,146","77,612","48,377","35,173","11,829","2,313","175"
