"행정구역","2020년01월_계_총인구수","2020년01월_계_연령구간인구수","2020년01월_계_0~9세","2020년01월_계_10~19세","2020년01월_계_20~29세","2020년01월_계_30~39세","2020년01월_계_40~49세","2020년01월_계_50~59세","2020년01월_계_60~69세","2020년01월_계_70~79세","2020년01월_계_80~89세","2020년01월_계_90~99세","2020년01월_계_100세 이상"
"전국  (0000000000)","51,847,509","51,847,509","4,148,654","4,940,455","6,806,410","7,045,120","8,389,281","8,666,971","6,344,284","3,607,104","1,644,448","234,401","20,381"
"서울특별시  (1100000000)","9,733,509","9,733,509","660,410","816,346","1,457,376","1,507,127","1,562,505","1,539,740","1,194,854","687,085","261,722","40,019","6,325"
"부산광역시  (2600000000)","3,411,819","3,411,819","242,231","282,183","435,626","433,536","517,826","581,966","509,116","284,987","108,317","14,235","1,796"
"대구광역시  (2700000000)","2,436,488","2,436,488","187,477","235,903","323,212","304,758","392,841","428,568","309,806","170,765","73,744","8,726","688"
"인천광역시  (2800000000)","2,956,119","2,956,119","241,048","282,326","407,195","419,066","490,378","516,278","341,815","171,847","73,779","11,487","900"
"광주광역시  (2900000000)","1,456,688","1,456,688","125,900","163,590","207,983","192,125","244,541","233,833","154,208","90,935","37,735","5,438","400"
"대전광역시  (3000000000)","1,474,152","1,474,152","121,132","152,558","212,630","199,709","242,465","243,752","169,130","88,002","38,976","5,464","334"
"울산광역시  (3100000000)","1,147,037","1,147,037","103,835","116,334","148,649","158,880","190,754","211,323","135,476","57,248","21,413","2,967","158"
"세종특별자치시  (3600000000)","342,328","342,328","47,342","40,361","36,452","61,447","65,109","42,665","27,467","13,558","6,804","1,068","55"
"경기도  (4100000000)","13,250,368","13,250,368","1,180,483","1,351,772","1,771,845","1,920,085","2,294,108","2,201,660","1,410,184","740,409","327,622","48,235","3,965"
"강원도  (4200000000)","1,540,540","1,540,540","109,120","142,857","180,682","170,183","228,154","270,181","224,502","135,828","67,838","10,400","795"
"충청북도  (4300000000)","1,599,391","1,599,391","128,793","153,715","199,901","199,322","243,851","274,025","208,445","119,138","63,105","8,557","539"
"충청남도  (4400000000)","2,122,455","2,122,455","180,865","207,409","245,107","277,923","328,866","341,152","262,421","167,116","97,385","13,328","883"
"전라북도  (4500000000)","1,817,302","1,817,302","136,102","181,692","213,494","196,940","274,349","303,487","243,700","165,237","88,857","12,637","807"
"전라남도  (4600000000)","1,864,712","1,864,712","138,546","174,079","204,015","194,065","265,378","317,456","258,310","192,234","105,063","14,760","806"
"경상북도  (4700000000)","2,662,508","2,662,508","199,154","234,724","293,166","304,966","391,303","464,755","387,775","238,260","130,048","17,417","940"
"경상남도  (4800000000)","3,361,344","3,361,344","284,183","332,811","386,854","420,582","543,802","585,162","432,284","239,878","119,203","15,864","721"
"제주특별자치도  (5000000000)","670,749","670,749","62,033","71,795","82,223","84,406","113,051","110,968","74,791","44,577","22,837","3,799","269"
