"행정구역","2013년11월_계_총인구수","2013년11월_계_연령구간인구수","2013년11월_계_0~9세","2013년11월_계_10~19세","2013년11월_계_20~29세","2013년11월_계_30~39세","2013년11월_계_40~49세","2013년11월_계_50~59세","2013년11월_계_60~69세","2013년11월_계_70~79세","2013년11월_계_80~89세","2013년11월_계_90~99세","2013년11월_계_100세 이상"
"전국  (0000000000)","51,127,984","51,127,984","4,626,143","6,248,910","6,591,412","8,037,073","8,891,062","8,022,770","4,457,679","3,070,420","1,022,542","146,283","13,690"
"서울특별시  (1100000000)","10,154,180","10,154,180","810,383","1,099,983","1,463,911","1,770,059","1,735,685","1,595,886","938,726","545,255","163,099","26,960","4,233"
"부산광역시  (2600000000)","3,529,884","3,529,884","263,936","389,225","459,794","519,737","579,661","633,886","382,191","225,870","66,146","8,148","1,290"
"대구광역시  (2700000000)","2,503,283","2,503,283","211,397","324,106","323,393","369,099","449,665","407,143","224,618","144,451","43,774","5,178","459"
"인천광역시  (2800000000)","2,876,797","2,876,797","269,918","355,172","393,238","470,206","521,186","464,020","216,604","133,550","45,534","6,802","567"
"광주광역시  (2900000000)","1,473,689","1,473,689","147,157","216,685","196,964","235,707","256,726","205,833","114,411","72,735","23,640","3,555","276"
"대전광역시  (3000000000)","1,533,114","1,533,114","151,631","205,055","209,157","247,112","270,701","232,767","116,139","72,564","24,305","3,449","234"
"울산광역시  (3100000000)","1,155,867","1,155,867","113,677","156,210","153,135","185,200","217,079","188,900","83,399","42,930","13,472","1,761","104"
"세종특별자치시  (3600000000)","119,309","119,309","12,958","13,305","13,306","18,890","19,487","17,596","10,652","9,068","3,523","484","40"
"경기도  (4100000000)","12,219,786","12,219,786","1,251,097","1,585,144","1,572,550","2,042,586","2,280,073","1,813,370","874,485","579,273","190,461","28,260","2,487"
"강원도  (4200000000)","1,542,069","1,542,069","127,089","186,162","180,364","202,956","252,359","264,222","152,776","126,790","42,409","6,421","521"
"충청북도  (4300000000)","1,572,158","1,572,158","144,792","196,572","192,597","227,808","263,491","248,884","138,584","114,488","39,326","5,261","355"
"충청남도  (4400000000)","2,046,550","2,046,550","197,101","244,970","240,759","307,540","329,477","304,950","187,225","163,929","61,766","8,257","576"
"전라북도  (4500000000)","1,872,370","1,872,370","163,510","238,770","217,460","249,882","300,246","288,535","188,993","157,752","58,439","8,206","577"
"전라남도  (4600000000)","1,906,495","1,906,495","159,220","231,109","202,952","235,578","297,058","297,217","208,410","193,824","70,236","10,219","672"
"경상북도  (4700000000)","2,698,619","2,698,619","224,470","305,530","314,342","368,663","433,891","442,562","278,807","234,680","83,853","11,200","621"
"경상남도  (4800000000)","3,330,810","3,330,810","317,126","419,588","389,384","501,134","579,261","529,362","291,231","215,551","78,778","8,904","491"
"제주특별자치도  (5000000000)","593,004","593,004","60,681","81,324","68,106","84,916","105,016","87,637","50,428","37,710","13,781","3,218","187"
