"행정구역","2016년04월_계_총인구수","2016년04월_계_연령구간인구수","2016년04월_계_0~9세","2016년04월_계_10~19세","2016년04월_계_20~29세","2016년04월_계_30~39세","2016년04월_계_40~49세","2016년04월_계_50~59세","2016년04월_계_60~69세","2016년04월_계_70~79세","2016년04월_계_80~89세","2016년04월_계_90~99세","2016년04월_계_100세 이상"
"전국  (0000000000)","51,584,349","51,584,349","4,589,971","5,625,497","6,710,747","7,607,280","8,840,324","8,376,044","5,206,008","3,172,886","1,268,018","170,776","16,798"
"서울특별시  (1100000000)","10,002,979","10,002,979","776,229","967,248","1,450,009","1,651,517","1,694,542","1,584,920","1,058,292","585,577","199,040","30,374","5,231"
"부산광역시  (2600000000)","3,511,974","3,511,974","267,973","338,396","455,931","489,987","564,914","618,318","442,684","240,402","81,874","9,967","1,528"
"대구광역시  (2700000000)","2,485,663","2,485,663","207,358","283,642","327,574","338,822","435,344","421,572","260,937","148,082","55,579","6,192","561"
"인천광역시  (2800000000)","2,932,141","2,932,141","271,163","319,158","403,325","453,080","515,044","498,215","263,719","143,007","56,490","8,210","730"
"광주광역시  (2900000000)","1,471,819","1,471,819","142,509","193,524","199,514","218,516","257,653","220,095","129,776","76,669","29,267","3,971","325"
"대전광역시  (3000000000)","1,516,904","1,516,904","143,709","181,432","211,706","225,760","266,398","239,034","138,380","76,113","30,080","3,989","303"
"울산광역시  (3100000000)","1,172,925","1,172,925","116,209","136,908","158,395","179,280","210,071","203,428","103,884","45,935","16,567","2,108","140"
"세종특별자치시  (3600000000)","225,488","225,488","32,287","25,092","24,568","42,750","40,619","27,284","16,756","10,457","4,977","657","41"
"경기도  (4100000000)","12,578,597","12,578,597","1,250,060","1,462,243","1,656,720","1,957,095","2,306,756","1,986,721","1,061,006","619,561","241,365","33,947","3,123"
"강원도  (4200000000)","1,548,170","1,548,170","122,656","168,249","183,328","187,429","248,900","270,463","175,987","131,516","51,143","7,875","624"
"충청북도  (4300000000)","1,585,312","1,585,312","141,849","176,511","196,506","213,984","261,245","262,193","163,314","113,454","49,627","6,166","463"
"충청남도  (4400000000)","2,082,319","2,082,319","197,235","226,532","243,376","294,677","334,707","320,358","218,824","158,611","77,619","9,680","700"
"전라북도  (4500000000)","1,866,184","1,866,184","158,858","213,600","217,530","229,454","298,595","297,513","214,562","153,893","72,562","8,951","666"
"전라남도  (4600000000)","1,904,917","1,904,917","157,725","205,881","204,595","222,638","289,513","311,827","227,257","188,674","84,840","11,208","759"
"경상북도  (4700000000)","2,701,238","2,701,238","223,292","272,494","308,664","344,059","426,213","458,853","324,021","226,013","103,771","13,083","775"
"경상남도  (4800000000)","3,366,658","3,366,658","317,006","377,773","394,554","471,941","578,451","557,048","347,223","215,408","95,348","11,295","611"
"제주특별자치도  (5000000000)","631,061","631,061","63,853","76,814","74,452","86,291","111,359","98,202","59,386","39,514","17,869","3,103","218"
