"행정구역","2017년06월_계_총인구수","2017년06월_계_연령구간인구수","2017년06월_계_0~9세","2017년06월_계_10~19세","2017년06월_계_20~29세","2017년06월_계_30~39세","2017년06월_계_40~49세","2017년06월_계_50~59세","2017년06월_계_60~69세","2017년06월_계_70~79세","2017년06월_계_80~89세","2017년06월_계_90~99세","2017년06월_계_100세 이상"
"전국  (0000000000)","51,736,224","51,736,224","4,513,039","5,379,104","6,778,729","7,465,288","8,729,042","8,479,921","5,496,858","3,313,052","1,378,889","184,927","17,375"
"서울특별시  (1100000000)","9,914,381","9,914,381","748,633","913,505","1,451,061","1,606,867","1,661,946","1,567,324","1,090,081","621,069","216,088","32,434","5,373"
"부산광역시  (2600000000)","3,486,570","3,486,570","264,101","317,024","453,502","477,085","550,409","606,512","462,680","253,224","89,554","10,923","1,556"
"대구광역시  (2700000000)","2,481,985","2,481,985","205,169","267,084","331,668","329,663","425,423","424,850","275,822","154,338","60,564","6,815","589"
"인천광역시  (2800000000)","2,946,915","2,946,915","265,540","305,539","407,927","446,220","508,289","506,343","283,187","152,794","61,357","8,959","760"
"광주광역시  (2900000000)","1,466,451","1,466,451","138,524","183,031","202,517","209,826","254,774","224,920","134,983","81,461","31,712","4,357","346"
"대전광역시  (3000000000)","1,508,137","1,508,137","138,725","171,351","213,793","219,605","260,657","239,782","147,158","79,855","32,562","4,332","317"
"울산광역시  (3100000000)","1,167,525","1,167,525","114,371","128,905","157,644","174,378","203,391","206,879","112,687","48,795","18,003","2,327","145"
"세종특별자치시  (3600000000)","263,056","263,056","38,022","29,850","28,380","49,490","48,421","31,716","19,587","11,299","5,521","724","46"
"경기도  (4100000000)","12,783,741","12,783,741","1,240,394","1,423,176","1,700,372","1,944,396","2,305,930","2,057,438","1,145,539","659,590","266,614","37,039","3,253"
"강원도  (4200000000)","1,547,829","1,547,829","119,181","159,839","183,788","182,906","243,282","271,849","187,739","134,283","55,873","8,423","666"
"충청북도  (4300000000)","1,592,634","1,592,634","139,715","167,986","198,693","210,895","256,480","266,741","175,755","115,251","53,868","6,770","480"
"충청남도  (4400000000)","2,107,562","2,107,562","196,426","219,810","246,760","294,433","335,415","328,141","230,700","160,519","84,140","10,489","729"
"전라북도  (4500000000)","1,857,815","1,857,815","154,190","203,251","218,958","221,230","292,452","300,906","219,801","158,804","77,730","9,806","687"
"전라남도  (4600000000)","1,898,065","1,898,065","154,419","195,073","204,991","216,190","283,944","315,712","232,747","191,077","91,231","11,940","741"
"경상북도  (4700000000)","2,691,727","2,691,727","219,024","258,394","304,871","334,396","416,122","461,302","343,120","228,048","111,450","14,206","794"
"경상남도  (4800000000)","3,373,334","3,373,334","312,347","360,349","395,920","460,756","568,373","566,653","371,652","221,159","103,229","12,255","641"
"제주특별자치도  (5000000000)","648,497","648,497","64,258","74,937","77,884","86,952","113,734","102,853","63,620","41,486","19,393","3,128","252"
