"행정구역","2022년03월_계_총인구수","2022년03월_계_연령구간인구수","2022년03월_계_0~9세","2022년03월_계_10~19세","2022년03월_계_20~29세","2022년03월_계_30~39세","2022년03월_계_40~49세","2022년03월_계_50~59세","2022년03월_계_60~69세","2022년03월_계_70~79세","2022년03월_계_80~89세","2022년03월_계_90~99세","2022년03월_계_100세 이상"
"전국  (0000000000)","51,610,695","51,610,695","3,697,734","4,699,914","6,594,325","6,673,424","8,157,546","8,638,696","7,237,134","3,749,844","1,881,691","272,005","8,382"
"서울특별시  (1100000000)","9,506,778","9,506,778","573,171","756,603","1,417,972","1,432,792","1,476,373","1,506,625","1,292,489","702,235","304,225","42,582","1,711"
"부산광역시  (2600000000)","3,343,504","3,343,504","216,248","265,788","410,214","402,162","501,350","552,022","551,056","301,389","126,986","15,870","419"
"대구광역시  (2700000000)","2,380,494","2,380,494","165,124","218,018","305,982","282,579","370,240","418,644","344,215","180,067","84,858","10,498","269"
"인천광역시  (2800000000)","2,952,699","2,952,699","214,628","270,827","387,276","401,411","481,705","510,727","405,444","181,932","85,018","13,292","439"
"광주광역시  (2900000000)","1,438,463","1,438,463","111,985","151,441","204,317","179,557","236,118","236,826","172,992","95,107","43,765","6,168","187"
"대전광역시  (3000000000)","1,450,057","1,450,057","106,190","141,226","207,580","188,531","230,213","239,512","192,657","93,219","44,399","6,353","177"
"울산광역시  (3100000000)","1,118,010","1,118,010","89,972","109,368","135,457","142,946","183,363","206,646","157,852","64,171","24,822","3,343","70"
"세종특별자치시  (3600000000)","377,296","377,296","47,145","46,794","38,927","61,594","74,457","49,979","34,224","15,029","7,770","1,347","30"
"경기도  (4100000000)","13,575,936","13,575,936","1,084,104","1,319,644","1,781,745","1,889,107","2,296,445","2,282,245","1,696,312","783,195","384,494","56,776","1,869"
"강원도  (4200000000)","1,539,036","1,539,036","99,746","133,018","173,888","161,808","218,923","264,002","262,953","134,201","78,247","11,888","362"
"충청북도  (4300000000)","1,597,484","1,597,484","114,913","146,200","192,955","189,005","237,475","270,001","244,286","121,784","70,730","9,837","298"
"충청남도  (4400000000)","2,119,099","2,119,099","159,515","200,820","236,030","256,461","326,517","340,167","303,702","172,766","106,438","16,246","437"
"전라북도  (4500000000)","1,782,205","1,782,205","117,031","168,806","204,092","179,705","258,952","299,346","270,226","169,224","99,211","15,197","415"
"전라남도  (4600000000)","1,829,501","1,829,501","121,369","162,063","191,317","176,138","252,102","313,031","286,786","190,699","117,663","17,829","504"
"경상북도  (4700000000)","2,619,641","2,619,641","174,556","221,010","270,884","275,447","375,941","453,721","436,635","245,885","143,897","21,086","579"
"경상남도  (4800000000)","3,303,274","3,303,274","244,702","318,029","355,788","373,764","525,917","579,284","499,570","252,796","133,679","19,332","413"
"제주특별자치도  (5000000000)","677,218","677,218","57,335","70,259","79,901","80,417","111,455","115,918","85,735","46,145","25,489","4,361","203"
