"행정구역","2013년09월_계_총인구수","2013년09월_계_연령구간인구수","2013년09월_계_0~9세","2013년09월_계_10~19세","2013년09월_계_20~29세","2013년09월_계_30~39세","2013년09월_계_40~49세","2013년09월_계_50~59세","2013년09월_계_60~69세","2013년09월_계_70~79세","2013년09월_계_80~89세","2013년09월_계_90~99세","2013년09월_계_100세 이상"
"전국  (0000000000)","51,098,531","51,098,531","4,636,650","6,281,144","6,599,473","8,061,747","8,858,784","7,998,610","4,432,686","3,058,128","1,011,159","146,637","13,513"
"서울특별시  (1100000000)","10,166,691","10,166,691","814,084","1,107,146","1,472,000","1,776,293","1,731,997","1,595,704","935,069","541,710","161,457","27,048","4,183"
"부산광역시  (2600000000)","3,531,643","3,531,643","264,427","392,210","461,559","521,508","578,395","634,289","380,101","224,307","65,401","8,177","1,269"
"대구광역시  (2700000000)","2,503,679","2,503,679","212,249","325,968","323,875","371,011","448,461","405,941","223,587","143,737","43,229","5,175","446"
"인천광역시  (2800000000)","2,870,125","2,870,125","269,827","356,906","392,761","469,837","519,218","461,698","214,901","132,622","45,024","6,764","567"
"광주광역시  (2900000000)","1,473,229","1,473,229","147,729","217,648","197,042","236,782","255,828","204,836","113,575","72,496","23,418","3,606","269"
"대전광역시  (3000000000)","1,531,418","1,531,418","151,851","205,844","209,292","247,836","269,308","232,096","115,279","72,255","24,006","3,418","233"
"울산광역시  (3100000000)","1,154,382","1,154,382","113,827","157,088","152,919","185,506","216,549","188,124","82,519","42,674","13,311","1,761","104"
"세종특별자치시  (3600000000)","118,273","118,273","12,838","13,267","13,108","18,794","19,200","17,439","10,555","9,071","3,471","490","40"
"경기도  (4100000000)","12,203,080","12,203,080","1,253,404","1,593,370","1,571,701","2,048,214","2,269,296","1,804,127","868,191","576,159","187,951","28,225","2,442"
"강원도  (4200000000)","1,540,796","1,540,796","127,480","187,175","179,806","204,095","251,463","263,572","152,160","126,167","41,954","6,408","516"
"충청북도  (4300000000)","1,570,486","1,570,486","145,179","197,342","192,295","228,666","262,172","248,319","137,622","114,383","38,854","5,306","348"
"충청남도  (4400000000)","2,043,056","2,043,056","197,221","245,700","240,605","307,951","327,469","303,788","186,556","163,766","61,135","8,291","574"
"전라북도  (4500000000)","1,871,726","1,871,726","163,886","239,794","217,567","251,085","299,202","287,767","187,999","157,954","57,662","8,235","575"
"전라남도  (4600000000)","1,905,374","1,905,374","159,578","231,975","202,844","236,641","296,679","295,421","207,534","194,038","69,707","10,296","661"
"경상북도  (4700000000)","2,696,705","2,696,705","224,890","306,719","314,607","370,114","432,690","441,085","277,312","234,315","83,118","11,239","616"
"경상남도  (4800000000)","3,326,527","3,326,527","317,501","421,476","389,659","502,289","576,184","527,718","289,460","214,869","77,945","8,941","485"
"제주특별자치도  (5000000000)","591,341","591,341","60,679","81,516","67,833","85,125","104,673","86,686","50,266","37,605","13,516","3,257","185"
