"행정구역","2024년01월_계_총인구수","2024년01월_계_연령구간인구수","2024년01월_계_0~9세","2024년01월_계_10~19세","2024년01월_계_20~29세","2024년01월_계_30~39세","2024년01월_계_40~49세","2024년01월_계_50~59세","2024년01월_계_60~69세","2024년01월_계_70~79세","2024년01월_계_80~89세","2024년01월_계_90~99세","2024년01월_계_100세 이상"
"전국  (0000000000)","51,313,912","51,313,912","3,313,117","4,647,643","6,173,827","6,567,418","7,908,605","8,712,604","7,647,261","3,981,777","2,049,957","303,086","8,617"
"서울특별시  (1100000000)","9,384,325","9,384,325","510,839","732,095","1,351,857","1,426,653","1,418,358","1,497,561","1,317,634","741,028","341,120","45,706","1,474"
"부산광역시  (2600000000)","3,290,964","3,290,964","193,250","263,391","375,444","389,895","483,666","542,468","560,758","321,717","142,487","17,454","434"
"대구광역시  (2700000000)","2,373,844","2,373,844","149,665","213,887","281,039","279,687","355,291","421,208","366,767","196,145","97,268","12,624","263"
"인천광역시  (2800000000)","3,000,454","3,000,454","201,809","272,177","363,046","413,340","480,823","517,123","442,912","198,964","94,741","15,034","485"
"광주광역시  (2900000000)","1,418,241","1,418,241","98,976","147,261","190,200","173,560","226,946","241,325","185,286","99,411","48,202","6,868","206"
"대전광역시  (3000000000)","1,441,562","1,441,562","96,135","137,554","198,531","188,087","219,396","243,802","202,359","99,572","48,734","7,173","219"
"울산광역시  (3100000000)","1,103,402","1,103,402","78,510","109,492","122,180","136,706","177,695","205,025","169,803","72,060","28,093","3,758","80"
"세종특별자치시  (3600000000)","386,944","386,944","43,401","50,847","37,625","59,201","77,261","54,817","37,411","16,576","8,255","1,509","41"
"경기도  (4100000000)","13,635,250","13,635,250","984,022","1,320,140","1,677,204","1,877,003","2,254,097","2,342,536","1,838,429","851,513","424,596","63,838","1,872"
"강원특별자치도  (5100000000)","1,526,243","1,526,243","90,366","128,578","162,579","158,398","208,077","262,738","275,626","142,417","84,362","12,701","401"
"충청북도  (4300000000)","1,592,155","1,592,155","102,692","144,228","180,423","187,325","230,322","272,974","258,255","128,968","75,399","11,311","258"
"충청남도  (4400000000)","2,130,509","2,130,509","142,965","202,048","224,969","250,699","323,865","350,969","326,021","179,020","110,544","18,904","505"
"전북특별자치도  (5200000000)","1,752,921","1,752,921","101,674","163,956","189,755","172,570","244,256","301,615","285,153","172,259","104,104","17,101","478"
"전라남도  (4600000000)","1,802,672","1,802,672","106,979","158,558","177,326","169,104","240,377","310,685","306,209","190,205","123,276","19,354","599"
"경상북도  (4700000000)","2,551,370","2,551,370","150,690","217,308","246,592","258,250","356,112","445,040","449,973","253,880","149,952","23,002","571"
"경상남도  (4800000000)","3,248,703","3,248,703","210,206","315,742","321,428","349,078","503,711","584,009","530,372","270,078","141,934","21,706","439"
"제주특별자치도  (5000000000)","674,353","674,353","50,938","70,381","73,629","77,862","108,352","118,709","94,293","47,964","26,890","5,043","292"
