"행정구역","2018년05월_계_총인구수","2018년05월_계_연령구간인구수","2018년05월_계_0~9세","2018년05월_계_10~19세","2018년05월_계_20~29세","2018년05월_계_30~39세","2018년05월_계_40~49세","2018년05월_계_50~59세","2018년05월_계_60~69세","2018년05월_계_70~79세","2018년05월_계_80~89세","2018년05월_계_90~99세","2018년05월_계_100세 이상"
"전국  (0000000000)","51,796,179","51,796,179","4,377,694","5,223,778","6,820,545","7,320,188","8,624,279","8,544,761","5,768,743","3,429,492","1,467,805","200,554","18,340"
"서울특별시  (1100000000)","9,820,971","9,820,971","710,668","876,916","1,452,013","1,564,461","1,625,391","1,551,076","1,121,912","647,344","230,749","34,760","5,681"
"부산광역시  (2600000000)","3,458,134","3,458,134","255,763","303,634","449,504","461,978","537,802","596,409","478,584","265,448","95,227","12,151","1,634"
"대구광역시  (2700000000)","2,469,936","2,469,936","198,576","255,837","332,672","321,692","413,758","428,126","286,000","160,307","64,910","7,439","619"
"인천광역시  (2800000000)","2,953,255","2,953,255","256,609","297,546","410,635","436,880","502,538","510,503","302,172","160,213","65,664","9,680","815"
"광주광역시  (2900000000)","1,460,564","1,460,564","133,772","175,914","204,672","202,858","251,314","227,651","140,690","84,892","33,820","4,625","356"
"대전광역시  (3000000000)","1,495,234","1,495,234","131,967","164,447","213,631","212,261","254,818","240,661","154,791","82,725","34,825","4,793","315"
"울산광역시  (3100000000)","1,160,657","1,160,657","110,807","123,724","155,671","168,931","198,797","208,963","120,164","51,864","19,079","2,503","154"
"세종특별자치시  (3600000000)","297,604","297,604","42,704","34,540","31,971","55,706","55,412","35,833","22,469","12,059","6,037","822","51"
"경기도  (4100000000)","12,958,648","12,958,648","1,218,868","1,398,706","1,735,086","1,938,600","2,307,183","2,106,829","1,230,230","691,947","287,328","40,369","3,502"
"강원도  (4200000000)","1,545,291","1,545,291","114,879","153,934","183,690","177,781","238,349","271,286","199,558","136,091","59,946","9,072","705"
"충청북도  (4300000000)","1,595,822","1,595,822","135,607","163,083","199,726","206,645","252,895","268,941","187,035","117,052","57,034","7,308","496"
"충청남도  (4400000000)","2,121,618","2,121,618","191,932","216,508","247,997","290,979","335,140","333,652","241,605","162,543","89,062","11,431","769"
"전라북도  (4500000000)","1,846,144","1,846,144","147,728","195,585","218,516","212,248","288,251","302,118","227,013","161,722","81,301","10,940","722"
"전라남도  (4600000000)","1,889,726","1,889,726","148,601","187,796","206,052","208,746","278,639","317,996","240,113","191,587","96,833","12,588","775"
"경상북도  (4700000000)","2,682,316","2,682,316","211,795","249,699","302,075","324,250","408,109","464,193","356,687","231,986","117,267","15,429","826"
"경상남도  (4800000000)","3,377,626","3,377,626","303,153","351,524","395,944","448,450","560,919","574,197","392,472","228,747","108,172","13,377","671"
"제주특별자치도  (5000000000)","662,633","662,633","64,265","74,385","80,690","87,722","114,964","106,327","67,248","42,965","20,551","3,267","249"
