"행정구역","2018년07월_계_총인구수","2018년07월_계_연령구간인구수","2018년07월_계_0~9세","2018년07월_계_10~19세","2018년07월_계_20~29세","2018년07월_계_30~39세","2018년07월_계_40~49세","2018년07월_계_50~59세","2018년07월_계_60~69세","2018년07월_계_70~79세","2018년07월_계_80~89세","2018년07월_계_90~99세","2018년07월_계_100세 이상"
"전국  (0000000000)","51,806,977","51,806,977","4,359,195","5,197,635","6,829,231","7,305,679","8,585,293","8,577,748","5,802,759","3,450,106","1,479,142","201,769","18,420"
"서울특별시  (1100000000)","9,806,538","9,806,538","705,268","870,511","1,453,766","1,559,561","1,615,629","1,551,864","1,125,188","651,379","232,591","35,053","5,728"
"부산광역시  (2600000000)","3,453,198","3,453,198","254,835","301,270","448,642","459,914","534,781","596,442","480,026","267,518","95,895","12,239","1,636"
"대구광역시  (2700000000)","2,468,824","2,468,824","197,767","253,903","333,189","320,881","410,898","430,178","287,057","161,473","65,376","7,490","612"
"인천광역시  (2800000000)","2,953,841","2,953,841","255,307","295,874","410,998","436,056","500,099","512,251","304,926","161,489","66,253","9,762","826"
"광주광역시  (2900000000)","1,461,203","1,461,203","133,095","174,775","205,385","202,586","249,793","229,124","141,722","85,561","34,142","4,660","360"
"대전광역시  (3000000000)","1,495,029","1,495,029","131,243","163,170","214,416","211,780","253,649","241,570","155,672","83,270","35,129","4,816","314"
"울산광역시  (3100000000)","1,158,847","1,158,847","110,117","123,049","155,294","168,085","197,424","209,660","121,079","52,283","19,171","2,530","155"
"세종특별자치시  (3600000000)","302,703","302,703","43,340","35,159","32,549","56,597","56,377","36,622","22,906","12,221","6,039","841","52"
"경기도  (4100000000)","12,993,165","12,993,165","1,216,589","1,397,573","1,740,914","1,940,255","2,302,081","2,120,904","1,242,672","697,563","290,359","40,746","3,509"
"강원도  (4200000000)","1,544,258","1,544,258","114,267","152,741","183,353","176,935","237,246","271,938","201,170","136,160","60,634","9,110","704"
"충청북도  (4300000000)","1,596,161","1,596,161","134,976","162,018","200,134","206,269","251,720","269,877","188,418","117,538","57,408","7,304","499"
"충청남도  (4400000000)","2,122,531","2,122,531","191,215","215,503","248,035","290,361","334,563","335,276","242,597","163,139","89,562","11,507","773"
"전라북도  (4500000000)","1,843,009","1,843,009","146,793","194,051","218,117","211,119","286,078","303,259","227,729","162,215","81,924","11,001","723"
"전라남도  (4600000000)","1,886,297","1,886,297","147,698","186,435","205,886","207,557","276,022","318,985","241,020","191,972","97,293","12,647","782"
"경상북도  (4700000000)","2,679,546","2,679,546","210,739","247,919","301,458","322,995","405,462","466,105","358,052","232,835","117,752","15,397","832"
"경상남도  (4800000000)","3,377,248","3,377,248","301,690","349,496","395,991","446,947","558,921","576,361","394,720","230,282","108,768","13,402","670"
"제주특별자치도  (5000000000)","664,579","664,579","64,256","74,188","81,104","87,781","114,550","107,332","67,805","43,208","20,846","3,264","245"
