"행정구역","2024년02월_계_총인구수","2024년02월_계_연령구간인구수","2024년02월_계_0~9세","2024년02월_계_10~19세","2024년02월_계_20~29세","2024년02월_계_30~39세","2024년02월_계_40~49세","2024년02월_계_50~59세","2024년02월_계_60~69세","2024년02월_계_70~79세","2024년02월_계_80~89세","2024년02월_계_90~99세","2024년02월_계_100세 이상"
"전국  (0000000000)","51,303,688","51,303,688","3,295,703","4,644,166","6,148,225","6,549,134","7,907,353","8,721,013","7,671,056","3,996,218","2,056,025","306,119","8,676"
"서울특별시  (1100000000)","9,386,705","9,386,705","508,019","733,410","1,350,429","1,422,971","1,419,142","1,498,165","1,320,619","743,502","342,795","46,170","1,483"
"부산광역시  (2600000000)","3,289,401","3,289,401","192,146","263,549","374,078","388,533","483,241","542,518","561,282","322,888","143,096","17,634","436"
"대구광역시  (2700000000)","2,372,008","2,372,008","149,006","213,475","279,165","279,371","354,655","421,108","367,686","196,749","97,743","12,780","270"
"인천광역시  (2800000000)","3,003,150","3,003,150","201,381","272,200","361,683","413,179","481,599","517,406","445,082","199,823","95,171","15,139","487"
"광주광역시  (2900000000)","1,417,031","1,417,031","98,452","146,884","188,925","172,988","227,188","241,663","185,865","99,617","48,310","6,934","205"
"대전광역시  (3000000000)","1,441,536","1,441,536","95,649","137,636","198,169","187,593","219,076","244,175","202,931","99,894","48,979","7,218","216"
"울산광역시  (3100000000)","1,102,161","1,102,161","77,870","109,161","121,481","136,086","177,629","205,002","170,405","72,502","28,156","3,784","85"
"세종특별자치시  (3600000000)","387,193","387,193","43,204","50,970","37,429","58,866","77,524","55,072","37,622","16,663","8,277","1,526","40"
"경기도  (4100000000)","13,639,616","13,639,616","979,617","1,319,133","1,671,540","1,872,815","2,254,820","2,345,647","1,847,923","855,491","426,260","64,471","1,899"
"강원특별자치도  (5100000000)","1,524,624","1,524,624","89,958","128,147","161,471","157,843","207,426","262,842","276,123","143,015","84,572","12,820","407"
"충청북도  (4300000000)","1,590,947","1,590,947","102,098","143,815","179,291","186,783","229,992","273,320","258,881","129,505","75,576","11,422","264"
"충청남도  (4400000000)","2,131,309","2,131,309","142,279","202,011","223,920","250,081","324,210","351,871","327,113","179,459","110,713","19,146","506"
"전북특별자치도  (5200000000)","1,751,318","1,751,318","101,101","163,574","188,424","171,667","244,221","302,093","285,757","172,700","104,062","17,246","473"
"전라남도  (4600000000)","1,800,352","1,800,352","106,348","158,092","175,866","168,268","240,390","310,907","306,840","190,420","123,130","19,490","601"
"경상북도  (4700000000)","2,548,440","2,548,440","149,510","216,818","244,583","257,189","355,321","445,486","450,721","254,711","150,225","23,302","574"
"경상남도  (4800000000)","3,244,232","3,244,232","208,411","315,049","318,797","347,210","502,731","584,790","531,589","271,219","142,033","21,960","443"
"제주특별자치도  (5000000000)","673,665","673,665","50,654","70,242","72,974","77,691","108,188","118,948","94,617","48,060","26,927","5,077","287"
