"행정구역","2010년10월_계_총인구수","2010년10월_계_연령구간인구수","2010년10월_계_0~9세","2010년10월_계_10~19세","2010년10월_계_20~29세","2010년10월_계_30~39세","2010년10월_계_40~49세","2010년10월_계_50~59세","2010년10월_계_60~69세","2010년10월_계_70~79세","2010년10월_계_80~89세","2010년10월_계_90~99세","2010년10월_계_100세 이상"
"전국  (0000000000)","50,475,351","50,475,351","4,774,009","6,823,517","6,895,302","8,389,022","8,856,742","6,990,393","4,182,383","2,598,374","845,268","109,228","11,113"
"서울특별시  (1100000000)","10,328,915","10,328,915","864,054","1,250,492","1,596,590","1,877,603","1,753,937","1,488,198","893,823","439,934","139,494","21,297","3,493"
"부산광역시  (2600000000)","3,572,497","3,572,497","271,801","448,335","504,963","544,203","612,840","593,613","351,513","184,091","54,029","6,066","1,043"
"대구광역시  (2700000000)","2,512,923","2,512,923","223,978","361,560","343,821","397,091","460,830","361,331","205,490","119,946","34,579","3,946","351"
"인천광역시  (2800000000)","2,754,569","2,754,569","264,629","391,173","390,890","465,556","519,640","378,117","192,908","109,244","37,188","4,809","415"
"광주광역시  (2900000000)","1,453,494","1,453,494","154,829","233,021","206,182","244,767","248,071","177,641","106,662","59,304","20,110","2,648","259"
"대전광역시  (3000000000)","1,502,476","1,502,476","154,388","221,939","216,072","255,457","266,737","199,440","105,726","60,091","19,918","2,529","179"
"울산광역시  (3100000000)","1,124,250","1,124,250","114,103","175,054","152,804","187,290","220,273","157,699","69,858","34,570","11,175","1,333","91"
"경기도  (4100000000)","11,747,198","11,747,198","1,271,294","1,677,416","1,566,291","2,114,472","2,196,655","1,474,590","791,286","478,394","154,411","20,394","1,995"
"강원도  (4200000000)","1,529,231","1,529,231","136,778","199,560","186,675","218,930","258,955","230,088","148,931","107,470","36,368","5,072","404"
"충청북도  (4300000000)","1,546,065","1,546,065","149,192","212,530","201,360","235,086","264,768","212,882","132,440","100,722","32,741","4,074","270"
"충청남도  (4400000000)","2,071,329","2,071,329","205,089","268,010","261,871","320,408","334,519","273,600","192,780","156,264","51,779","6,500","509"
"전라북도  (4500000000)","1,868,661","1,868,661","173,053","257,464","231,588","268,187","298,461","256,101","189,057","140,008","48,193","6,090","459"
"전라남도  (4600000000)","1,918,601","1,918,601","168,886","251,806","217,447","254,249","301,046","265,741","216,609","174,323","60,583","7,326","585"
"경상북도  (4700000000)","2,687,000","2,687,000","233,415","335,175","336,549","389,457","443,184","394,006","267,481","208,705","69,770","8,784","474"
"경상남도  (4800000000)","3,287,424","3,287,424","326,801","455,696","413,183","527,167","577,914","454,654","269,642","192,065","63,660","6,235","407"
"제주특별자치도  (5000000000)","570,718","570,718","61,719","84,286","69,016","89,099","98,912","72,692","48,177","33,243","11,270","2,125","179"
