"행정구역","2024년03월_계_총인구수","2024년03월_계_연령구간인구수","2024년03월_계_0~9세","2024년03월_계_10~19세","2024년03월_계_20~29세","2024년03월_계_30~39세","2024년03월_계_40~49세","2024년03월_계_50~59세","2024년03월_계_60~69세","2024년03월_계_70~79세","2024년03월_계_80~89세","2024년03월_계_90~99세","2024년03월_계_100세 이상"
"전국  (0000000000)","51,293,934","51,293,934","3,276,777","4,637,563","6,130,341","6,562,325","7,877,433","8,717,794","7,692,991","4,016,683","2,062,979","310,292","8,756"
"서울특별시  (1100000000)","9,384,739","9,384,739","504,805","733,051","1,348,801","1,426,416","1,412,882","1,496,980","1,321,940","747,041","344,599","46,724","1,500"
"부산광역시  (2600000000)","3,287,292","3,287,292","191,016","263,231","372,557","389,014","481,477","541,515","561,841","324,655","143,693","17,851","442"
"대구광역시  (2700000000)","2,369,962","2,369,962","148,196","212,813","277,660","279,784","353,187","420,314","368,979","197,510","98,251","13,001","267"
"인천광역시  (2800000000)","3,006,045","3,006,045","200,674","271,951","360,948","415,021","480,309","517,390","447,137","201,172","95,633","15,323","487"
"광주광역시  (2900000000)","1,415,774","1,415,774","97,796","146,461","188,068","173,205","226,246","242,026","186,340","99,969","48,397","7,064","202"
"대전광역시  (3000000000)","1,441,689","1,441,689","95,166","137,355","198,149","188,008","218,227","244,042","203,459","100,496","49,259","7,314","214"
"울산광역시  (3100000000)","1,101,336","1,101,336","77,349","108,897","120,852","136,211","176,874","204,714","171,150","73,090","28,286","3,827","86"
"세종특별자치시  (3600000000)","387,411","387,411","43,007","51,004","37,316","59,020","77,389","55,276","37,729","16,805","8,275","1,551","39"
"경기도  (4100000000)","13,642,451","13,642,451","974,722","1,316,957","1,666,674","1,877,819","2,247,421","2,346,496","1,856,355","860,695","428,054","65,324","1,934"
"강원특별자치도  (5100000000)","1,524,198","1,524,198","89,419","128,054","161,073","157,984","206,369","262,422","276,822","143,763","84,887","12,987","418"
"충청북도  (4300000000)","1,591,044","1,591,044","101,487","143,847","179,085","186,865","229,153","273,128","259,603","130,235","75,733","11,630","278"
"충청남도  (4400000000)","2,132,745","2,132,745","141,520","202,012","223,842","250,588","323,134","352,303","328,147","180,208","111,045","19,437","509"
"전북특별자치도  (5200000000)","1,749,376","1,749,376","100,383","163,077","187,448","171,910","242,848","302,211","286,226","173,265","104,051","17,474","483"
"전라남도  (4600000000)","1,798,435","1,798,435","105,660","157,609","175,021","168,348","239,312","310,826","307,294","190,848","123,082","19,832","603"
"경상북도  (4700000000)","2,546,960","2,546,960","148,400","216,772","243,452","257,331","353,615","444,901","451,823","255,895","150,584","23,611","576"
"경상남도  (4800000000)","3,241,374","3,241,374","206,857","314,361","316,808","347,146","501,048","584,181","533,217","272,918","142,170","22,226","442"
"제주특별자치도  (5000000000)","673,103","673,103","50,320","70,111","72,587","77,655","107,942","119,069","94,929","48,118","26,980","5,116","276"
