"행정구역","2014년06월_계_총인구수","2014년06월_계_연령구간인구수","2014년06월_계_0~9세","2014년06월_계_10~19세","2014년06월_계_20~29세","2014년06월_계_30~39세","2014년06월_계_40~49세","2014년06월_계_50~59세","2014년06월_계_60~69세","2014년06월_계_70~79세","2014년06월_계_80~89세","2014년06월_계_90~99세","2014년06월_계_100세 이상"
"전국  (0000000000)","51,233,579","51,233,579","4,600,309","6,104,768","6,608,547","7,901,524","8,953,697","8,127,178","4,574,019","3,118,383","1,078,529","152,104","14,521"
"서울특별시  (1100000000)","10,129,223","10,129,223","799,874","1,068,683","1,462,053","1,738,052","1,740,118","1,600,459","957,738","559,589","170,268","27,904","4,485"
"부산광역시  (2600000000)","3,521,210","3,521,210","263,135","377,059","456,764","509,759","579,230","632,686","391,911","230,995","69,784","8,518","1,369"
"대구광역시  (2700000000)","2,498,450","2,498,450","209,657","314,529","323,440","360,432","448,921","411,939","229,558","147,630","46,474","5,380","490"
"인천광역시  (2800000000)","2,892,483","2,892,483","269,585","346,640","395,895","465,060","523,748","474,432","224,698","136,832","47,851","7,142","600"
"광주광역시  (2900000000)","1,474,546","1,474,546","145,787","211,626","196,778","231,310","259,862","209,523","116,734","73,856","25,108","3,661","301"
"대전광역시  (3000000000)","1,535,701","1,535,701","150,432","200,550","209,869","242,388","273,611","235,130","120,008","74,160","25,711","3,588","254"
"울산광역시  (3100000000)","1,161,019","1,161,019","114,318","151,402","154,379","183,717","217,220","192,777","87,064","43,921","14,251","1,846","124"
"세종특별자치시  (3600000000)","130,708","130,708","14,677","14,497","14,685","21,170","22,164","18,616","11,205","9,348","3,785","517","44"
"경기도  (4100000000)","12,300,698","12,300,698","1,246,551","1,558,763","1,592,096","2,011,052","2,304,524","1,858,304","904,457","591,424","201,345","29,557","2,625"
"강원도  (4200000000)","1,541,568","1,541,568","125,337","182,664","179,256","197,472","253,685","266,564","155,905","128,975","44,354","6,811","545"
"충청북도  (4300000000)","1,576,066","1,576,066","143,864","192,270","192,546","223,829","266,313","251,613","142,600","115,554","41,666","5,429","382"
"충청남도  (4400000000)","2,057,178","2,057,178","196,608","240,987","241,033","304,254","334,718","309,047","191,097","164,534","65,688","8,601","611"
"전라북도  (4500000000)","1,870,844","1,870,844","162,128","232,578","216,449","243,810","303,688","290,686","193,109","157,820","61,570","8,417","589"
"전라남도  (4600000000)","1,905,242","1,905,242","157,498","225,391","202,318","231,019","298,505","301,251","211,076","192,685","74,242","10,563","694"
"경상북도  (4700000000)","2,697,248","2,697,248","223,124","297,014","311,952","360,467","435,312","447,237","284,916","236,290","88,695","11,570","671"
"경상남도  (4800000000)","3,341,111","3,341,111","316,507","409,999","389,637","493,241","584,870","536,838","300,488","216,671","82,880","9,448","532"
"제주특별자치도  (5000000000)","600,284","600,284","61,227","80,116","69,397","84,492","107,208","90,076","51,455","38,099","14,857","3,152","205"
