"행정구역","2019년02월_계_총인구수","2019년02월_계_연령구간인구수","2019년02월_계_0~9세","2019년02월_계_10~19세","2019년02월_계_20~29세","2019년02월_계_30~39세","2019년02월_계_40~49세","2019년02월_계_50~59세","2019년02월_계_60~69세","2019년02월_계_70~79세","2019년02월_계_80~89세","2019년02월_계_90~99세","2019년02월_계_100세 이상"
"전국  (0000000000)","51,829,538","51,829,538","4,276,206","5,100,946","6,796,901","7,230,363","8,484,976","8,644,892","6,004,115","3,514,540","1,542,265","215,163","19,171"
"서울특별시  (1100000000)","9,770,638","9,770,638","684,865","850,988","1,450,056","1,542,458","1,590,205","1,549,903","1,150,566","665,037","243,535","37,093","5,932"
"부산광역시  (2600000000)","3,436,230","3,436,230","249,820","294,160","442,066","450,630","525,896","592,540","490,714","274,999","100,702","13,006","1,697"
"대구광역시  (2700000000)","2,458,138","2,458,138","193,690","247,516","328,844","315,703","402,698","431,896","294,753","165,934","68,400","8,062","642"
"인천광역시  (2800000000)","2,956,063","2,956,063","249,727","290,932","408,181","431,256","494,760","515,817","319,152","165,660","69,207","10,526","845"
"광주광역시  (2900000000)","1,459,208","1,459,208","130,036","170,511","205,722","199,203","246,693","232,434","146,293","87,550","35,475","4,915","376"
"대전광역시  (3000000000)","1,487,605","1,487,605","127,159","159,277","213,301","207,176","248,882","243,909","160,444","85,337","36,693","5,100","327"
"울산광역시  (3100000000)","1,153,735","1,153,735","107,581","120,413","151,960","165,093","193,812","211,219","126,366","54,455","19,960","2,720","156"
"세종특별자치시  (3600000000)","320,326","320,326","45,257","37,590","34,387","59,117","59,885","39,296","24,792","12,676","6,345","927","54"
"경기도  (4100000000)","13,104,696","13,104,696","1,205,293","1,379,508","1,745,491","1,944,077","2,294,880","2,160,327","1,307,705","715,065","304,799","43,845","3,706"
"강원도  (4200000000)","1,540,445","1,540,445","111,877","148,439","181,198","174,498","233,030","271,325","209,826","136,420","63,436","9,654","742"
"충청북도  (4300000000)","1,598,868","1,598,868","132,848","158,555","199,856","204,639","248,086","272,197","196,252","118,565","59,519","7,818","533"
"충청남도  (4400000000)","2,125,372","2,125,372","187,581","212,395","246,588","287,070","331,762","339,628","249,918","164,559","92,780","12,289","802"
"전라북도  (4500000000)","1,832,227","1,832,227","142,378","189,108","215,675","205,828","280,486","305,415","233,686","162,769","84,419","11,698","765"
"전라남도  (4600000000)","1,875,862","1,875,862","143,894","181,403","204,121","202,283","270,622","320,081","247,308","192,065","100,078","13,226","781"
"경상북도  (4700000000)","2,671,587","2,671,587","206,032","243,346","296,607","316,743","398,253","468,202","367,578","235,447","122,170","16,337","872"
"경상남도  (4800000000)","3,371,016","3,371,016","294,637","343,530","391,280","437,512","551,586","581,627","408,597","233,949","113,073","14,535","690"
"제주특별자치도  (5000000000)","667,522","667,522","63,531","73,275","81,568","87,077","113,440","109,076","70,165","44,053","21,674","3,412","251"
