"행정구역","2020년04월_계_총인구수","2020년04월_계_연령구간인구수","2020년04월_계_0~9세","2020년04월_계_10~19세","2020년04월_계_20~29세","2020년04월_계_30~39세","2020년04월_계_40~49세","2020년04월_계_50~59세","2020년04월_계_60~69세","2020년04월_계_70~79세","2020년04월_계_80~89세","2020년04월_계_90~99세","2020년04월_계_100세 이상"
"전국  (0000000000)","51,842,524","51,842,524","4,103,848","4,887,408","6,802,925","6,995,799","8,362,127","8,661,935","6,456,674","3,632,966","1,676,737","241,192","20,913"
"서울특별시  (1100000000)","9,726,787","9,726,787","651,713","806,853","1,461,968","1,499,396","1,553,951","1,535,950","1,209,291","692,568","267,588","41,039","6,470"
"부산광역시  (2600000000)","3,408,347","3,408,347","239,942","278,986","434,904","429,569","515,998","578,463","515,095","287,942","111,008","14,604","1,836"
"대구광역시  (2700000000)","2,431,523","2,431,523","185,155","232,363","322,534","301,805","389,655","428,427","314,502","172,311","75,116","8,956","699"
"인천광역시  (2800000000)","2,950,972","2,950,972","237,571","279,083","405,343","415,072","488,260","515,034","349,309","173,536","75,066","11,777","921"
"광주광역시  (2900000000)","1,456,096","1,456,096","124,409","161,641","208,412","190,220","244,392","234,352","156,796","91,258","38,573","5,631","412"
"대전광역시  (3000000000)","1,471,650","1,471,650","119,414","150,689","212,490","198,204","241,035","242,915","172,219","89,106","39,602","5,635","341"
"울산광역시  (3100000000)","1,144,098","1,144,098","102,596","114,667","147,252","157,147","189,852","211,109","138,280","58,029","21,970","3,035","161"
"세종특별자치시  (3600000000)","345,216","345,216","47,399","40,875","36,323","61,266","66,124","43,283","28,173","13,673","6,922","1,121","57"
"경기도  (4100000000)","13,311,254","13,311,254","1,172,865","1,342,695","1,786,677","1,917,619","2,296,203","2,212,849","1,445,636","748,404","334,613","49,584","4,109"
"강원도  (4200000000)","1,537,780","1,537,780","108,087","140,644","178,850","168,852","226,430","268,793","229,900","135,561","69,127","10,721","815"
"충청북도  (4300000000)","1,596,613","1,596,613","127,232","151,945","198,362","197,615","242,620","273,650","212,481","119,208","64,143","8,804","553"
"충청남도  (4400000000)","2,118,457","2,118,457","178,550","205,330","242,858","274,391","328,812","339,782","267,106","168,298","98,758","13,676","896"
"전라북도  (4500000000)","1,811,619","1,811,619","133,951","178,989","212,153","194,215","272,813","302,242","246,819","166,423","90,207","12,982","825"
"전라남도  (4600000000)","1,857,083","1,857,083","136,631","171,145","201,748","191,361","263,533","316,359","261,746","191,003","107,298","15,428","831"
"경상북도  (4700000000)","2,651,054","2,651,054","196,465","231,034","288,414","300,333","388,395","463,014","393,035","239,231","132,258","17,921","954"
"경상남도  (4800000000)","3,353,380","3,353,380","280,160","329,243","382,928","414,972","541,189","584,228","440,377","241,728","121,360","16,435","760"
"제주특별자치도  (5000000000)","670,595","670,595","61,708","71,226","81,709","83,762","112,865","111,485","75,909","44,687","23,128","3,843","273"
