"행정구역","2019년01월_계_총인구수","2019년01월_계_연령구간인구수","2019년01월_계_0~9세","2019년01월_계_10~19세","2019년01월_계_20~29세","2019년01월_계_30~39세","2019년01월_계_40~49세","2019년01월_계_50~59세","2019년01월_계_60~69세","2019년01월_계_70~79세","2019년01월_계_80~89세","2019년01월_계_90~99세","2019년01월_계_100세 이상"
"전국  (0000000000)","51,826,287","51,826,287","4,286,998","5,117,177","6,815,921","7,247,690","8,484,276","8,629,296","5,978,518","3,505,803","1,529,125","212,519","18,964"
"서울특별시  (1100000000)","9,766,288","9,766,288","687,364","852,398","1,450,305","1,545,495","1,589,222","1,548,001","1,146,931","662,778","241,246","36,669","5,879"
"부산광역시  (2600000000)","3,438,259","3,438,259","250,501","295,107","443,474","452,464","526,168","592,849","489,558","273,932","99,641","12,886","1,679"
"대구광역시  (2700000000)","2,460,382","2,460,382","194,200","248,757","330,118","316,865","403,357","431,618","293,913","165,163","67,780","7,977","634"
"인천광역시  (2800000000)","2,955,916","2,955,916","250,439","291,800","409,408","432,463","494,704","514,980","317,330","164,940","68,624","10,395","833"
"광주광역시  (2900000000)","1,459,832","1,459,832","130,551","171,322","206,122","199,653","246,670","231,995","145,761","87,310","35,240","4,836","372"
"대전광역시  (3000000000)","1,488,725","1,488,725","127,714","159,848","213,827","208,073","249,156","243,487","159,904","85,046","36,332","5,010","328"
"울산광역시  (3100000000)","1,154,786","1,154,786","107,932","121,104","152,865","165,516","194,104","210,839","125,640","54,198","19,751","2,680","157"
"세종특별자치시  (3600000000)","316,814","316,814","44,676","37,147","34,216","58,600","58,984","38,852","24,504","12,616","6,251","915","53"
"경기도  (4100000000)","13,090,648","13,090,648","1,206,614","1,382,646","1,748,754","1,945,899","2,292,645","2,152,778","1,299,127","712,909","302,310","43,326","3,640"
"강원도  (4200000000)","1,541,693","1,541,693","112,226","149,241","182,213","175,062","233,520","271,370","208,440","136,488","62,855","9,551","727"
"충청북도  (4300000000)","1,599,155","1,599,155","133,167","159,232","200,604","205,104","248,381","271,776","195,227","118,448","59,002","7,686","528"
"충청남도  (4400000000)","2,125,797","2,125,797","188,298","213,078","247,664","287,963","331,509","338,783","249,060","164,387","92,102","12,153","800"
"전라북도  (4500000000)","1,834,532","1,834,532","142,992","190,081","217,014","206,659","280,641","305,112","232,966","162,873","83,885","11,553","756"
"전라남도  (4600000000)","1,878,904","1,878,904","144,463","182,516","205,739","203,183","271,079","319,785","246,649","192,255","99,404","13,051","780"
"경상북도  (4700000000)","2,674,005","2,674,005","206,756","244,430","298,578","317,959","398,816","467,657","366,558","235,176","121,062","16,147","866"
"경상남도  (4800000000)","3,373,214","3,373,214","295,588","344,924","393,265","439,417","551,930","580,639","407,071","233,333","112,065","14,294","688"
"제주특별자치도  (5000000000)","667,337","667,337","63,517","73,546","81,755","87,315","113,390","108,775","69,879","43,951","21,575","3,390","244"
