"행정구역","2021년10월_계_총인구수","2021년10월_계_연령구간인구수","2021년10월_계_0~9세","2021년10월_계_10~19세","2021년10월_계_20~29세","2021년10월_계_30~39세","2021년10월_계_40~49세","2021년10월_계_50~59세","2021년10월_계_60~69세","2021년10월_계_70~79세","2021년10월_계_80~89세","2021년10월_계_90~99세","2021년10월_계_100세 이상"
"전국  (0000000000)","51,662,290","51,662,290","3,792,548","4,721,726","6,691,903","6,739,933","8,169,827","8,622,455","7,124,259","3,710,920","1,817,189","261,241","10,289"
"서울특별시  (1100000000)","9,532,428","9,532,428","590,061","760,182","1,430,877","1,442,893","1,486,100","1,507,444","1,283,216","696,346","291,651","41,430","2,228"
"부산광역시  (2600000000)","3,356,311","3,356,311","221,729","266,634","419,064","407,480","502,715","555,902","547,730","296,893","122,286","15,197","681"
"대구광역시  (2700000000)","2,390,721","2,390,721","169,417","219,348","312,144","286,283","373,251","419,894","340,970","177,181","81,934","9,939","360"
"인천광역시  (2800000000)","2,945,009","2,945,009","219,048","271,373","392,367","401,716","480,366","510,057","395,798","178,951","81,974","12,848","511"
"광주광역시  (2900000000)","1,442,454","1,442,454","114,681","152,923","207,723","181,847","236,350","235,025","171,161","94,302","42,169","6,028","245"
"대전광역시  (3000000000)","1,454,228","1,454,228","108,388","142,897","210,578","190,062","231,511","240,082","189,446","92,247","42,726","6,093","198"
"울산광역시  (3100000000)","1,122,566","1,122,566","92,945","110,168","138,484","145,773","183,982","206,954","154,649","62,473","23,845","3,205","88"
"세종특별자치시  (3600000000)","368,276","368,276","46,988","45,193","38,180","61,258","71,910","48,087","33,152","14,694","7,488","1,287","39"
"경기도  (4100000000)","13,549,577","13,549,577","1,106,832","1,324,001","1,805,465","1,899,458","2,292,775","2,265,783","1,655,342","772,601","370,378","54,708","2,234"
"강원도  (4200000000)","1,537,717","1,537,717","101,658","134,400","175,880","162,862","219,415","264,460","258,240","132,968","75,824","11,553","457"
"충청북도  (4300000000)","1,596,948","1,596,948","117,903","146,758","195,227","191,363","236,996","270,478","239,916","119,853","68,636","9,500","318"
"충청남도  (4400000000)","2,118,977","2,118,977","164,417","200,923","238,870","260,636","325,285","339,646","297,973","172,113","103,372","15,230","512"
"전라북도  (4500000000)","1,789,770","1,789,770","120,964","170,807","207,837","183,205","260,450","298,603","267,130","171,004","94,656","14,619","495"
"전라남도  (4600000000)","1,834,653","1,834,653","125,113","163,576","194,535","179,444","252,631","312,220","283,553","191,173","114,784","17,048","576"
"경상북도  (4700000000)","2,627,925","2,627,925","180,301","222,349","277,409","281,227","377,048","454,444","430,951","243,375","140,156","20,017","648"
"경상남도  (4800000000)","3,318,161","3,318,161","253,545","319,894","365,973","383,275","527,641","578,807","490,895","249,027","130,242","18,362","500"
"제주특별자치도  (5000000000)","676,569","676,569","58,558","70,300","81,290","81,151","111,401","114,569","84,137","45,719","25,068","4,177","199"
