"행정구역","2009년12월_계_총인구수","2009년12월_계_연령구간인구수","2009년12월_계_0~9세","2009년12월_계_10~19세","2009년12월_계_20~29세","2009년12월_계_30~39세","2009년12월_계_40~49세","2009년12월_계_50~59세","2009년12월_계_60~69세","2009년12월_계_70~79세","2009년12월_계_80~89세","2009년12월_계_90~99세","2009년12월_계_100세 이상"
"전국  (0000000000)","49,773,145","49,773,145","4,922,969","6,811,650","7,028,262","8,371,533","8,729,495","6,508,077","4,047,492","2,477,437","783,005","90,626","2,599"
"서울특별시  (1100000000)","10,208,302","10,208,302","898,116","1,259,471","1,641,530","1,877,265","1,724,937","1,398,666","854,162","410,441","127,449","15,794","471"
"부산광역시  (2600000000)","3,543,030","3,543,030","282,560","454,929","523,221","541,448","614,657","560,978","338,206","172,518","49,811","4,570","132"
"대구광역시  (2700000000)","2,489,781","2,489,781","233,190","363,636","351,588","399,383","454,978","339,607","198,254","113,754","31,987","3,309","95"
"인천광역시  (2800000000)","2,710,579","2,710,579","272,841","392,359","395,087","463,963","513,082","345,805","184,863","104,258","34,285","3,924","112"
"광주광역시  (2900000000)","1,433,640","1,433,640","160,342","230,782","209,763","243,409","243,933","165,033","102,913","56,448","18,628","2,312","77"
"대전광역시  (3000000000)","1,484,180","1,484,180","158,921","222,266","219,582","254,538","263,615","186,117","100,726","57,685","18,461","2,201","68"
"울산광역시  (3100000000)","1,114,866","1,114,866","118,517","175,764","156,423","188,527","219,004","146,156","66,177","32,652","10,464","1,161","21"
"경기도  (4100000000)","11,460,610","11,460,610","1,294,934","1,652,626","1,567,006","2,098,445","2,136,831","1,339,447","759,538","452,551","142,030","16,740","462"
"강원도  (4200000000)","1,512,870","1,512,870","142,407","198,882","190,738","220,593","257,661","213,025","149,139","102,056","33,824","4,412","133"
"충청북도  (4300000000)","1,527,478","1,527,478","153,273","212,258","205,084","234,462","261,374","198,846","130,489","97,488","30,433","3,668","103"
"충청남도  (4400000000)","2,037,582","2,037,582","208,777","265,464","266,314","315,859","330,388","256,783","187,351","152,553","48,246","5,688","159"
"전라북도  (4500000000)","1,854,508","1,854,508","179,453","257,327","237,538","268,533","297,570","243,067","183,527","136,736","45,254","5,319","184"
"전라남도  (4600000000)","1,913,004","1,913,004","176,731","251,847","224,891","256,472","301,784","251,939","217,364","169,312","56,017","6,443","204"
"경상북도  (4700000000)","2,669,876","2,669,876","242,857","336,327","345,276","391,480","440,921","372,546","264,131","202,291","66,066","7,807","174"
"경상남도  (4800000000)","3,250,176","3,250,176","336,134","454,704","423,631","527,393","572,388","422,613","263,506","184,864","59,517","5,297","129"
"제주특별자치도  (5000000000)","562,663","562,663","63,916","83,008","70,590","89,763","96,372","67,449","47,146","31,830","10,533","1,981","75"
