"행정구역","2013년04월_계_총인구수","2013년04월_계_연령구간인구수","2013년04월_계_0~9세","2013년04월_계_10~19세","2013년04월_계_20~29세","2013년04월_계_30~39세","2013년04월_계_40~49세","2013년04월_계_50~59세","2013년04월_계_60~69세","2013년04월_계_70~79세","2013년04월_계_80~89세","2013년04월_계_90~99세","2013년04월_계_100세 이상"
"전국  (0000000000)","51,018,468","51,018,468","4,652,094","6,364,417","6,601,016","8,121,851","8,831,293","7,915,346","4,364,832","3,024,858","988,679","140,961","13,121"
"서울특별시  (1100000000)","10,185,955","10,185,955","819,715","1,126,727","1,482,122","1,790,622","1,732,190","1,590,005","923,001","533,100","158,327","26,105","4,041"
"부산광역시  (2600000000)","3,537,758","3,537,758","265,380","400,384","463,768","526,660","579,649","633,247","374,945","220,618","64,085","7,791","1,231"
"대구광역시  (2700000000)","2,504,888","2,504,888","213,633","331,263","324,150","374,942","448,534","402,504","220,480","141,668","42,303","4,976","435"
"인천광역시  (2800000000)","2,856,667","2,856,667","269,842","362,248","390,931","470,477","517,634","453,967","210,150","130,443","43,907","6,522","546"
"광주광역시  (2900000000)","1,471,324","1,471,324","148,724","220,263","196,687","238,895","255,138","201,744","111,781","71,408","23,013","3,406","265"
"대전광역시  (3000000000)","1,528,578","1,528,578","152,149","208,487","209,188","249,519","267,597","230,063","113,170","71,416","23,467","3,295","227"
"울산광역시  (3100000000)","1,150,708","1,150,708","113,748","159,590","152,091","186,115","216,317","185,636","80,436","41,940","13,022","1,712","101"
"세종특별자치시  (3600000000)","116,345","116,345","12,509","13,115","12,998","18,700","18,607","17,099","10,380","9,039","3,393","465","40"
"경기도  (4100000000)","12,144,383","12,144,383","1,256,239","1,604,756","1,563,454","2,060,949","2,255,460","1,773,144","850,235","567,816","182,878","27,063","2,389"
"강원도  (4200000000)","1,539,169","1,539,169","128,480","190,350","179,570","206,323","250,668","260,972","150,081","124,959","41,052","6,211","503"
"충청북도  (4300000000)","1,566,920","1,566,920","145,500","200,039","192,045","230,500","260,097","246,335","135,020","114,068","37,748","5,232","336"
"충청남도  (4400000000)","2,034,946","2,034,946","196,847","248,105","240,361","308,910","324,498","300,544","184,186","163,634","59,307","7,986","568"
"전라북도  (4500000000)","1,871,979","1,871,979","164,970","242,919","217,932","254,433","298,200","285,179","186,043","157,683","56,160","7,909","551"
"전라남도  (4600000000)","1,906,477","1,906,477","160,255","235,427","203,377","239,323","297,321","291,602","206,309","193,643","68,825","9,765","630"
"경상북도  (4700000000)","2,696,341","2,696,341","225,612","311,647","315,755","373,697","432,514","437,198","273,880","232,866","81,637","10,937","598"
"경상남도  (4800000000)","3,318,877","3,318,877","317,904","426,980","389,437","506,232","572,954","521,502","285,141","213,231","76,420","8,609","467"
"제주특별자치도  (5000000000)","587,153","587,153","60,587","82,117","67,150","85,554","103,915","84,605","49,594","37,326","13,135","2,977","193"
