"행정구역","2019년08월_계_총인구수","2019년08월_계_연령구간인구수","2019년08월_계_0~9세","2019년08월_계_10~19세","2019년08월_계_20~29세","2019년08월_계_30~39세","2019년08월_계_40~49세","2019년08월_계_50~59세","2019년08월_계_60~69세","2019년08월_계_70~79세","2019년08월_계_80~89세","2019년08월_계_90~99세","2019년08월_계_100세 이상"
"전국  (0000000000)","51,847,538","51,847,538","4,213,286","5,017,318","6,819,609","7,137,205","8,398,580","8,683,279","6,166,710","3,569,875","1,596,512","225,388","19,776"
"서울특별시  (1100000000)","9,744,888","9,744,888","670,608","831,459","1,460,657","1,521,461","1,566,837","1,547,742","1,170,760","677,791","252,736","38,690","6,147"
"부산광역시  (2600000000)","3,423,209","3,423,209","246,035","287,693","439,682","442,099","519,441","588,110","499,341","280,828","104,542","13,692","1,746"
"대구광역시  (2700000000)","2,446,745","2,446,745","190,363","241,344","326,888","310,601","395,953","431,137","301,294","169,141","70,954","8,415","655"
"인천광역시  (2800000000)","2,956,525","2,956,525","245,543","285,875","408,594","425,157","490,312","517,916","330,195","169,452","71,561","11,050","870"
"광주광역시  (2900000000)","1,459,438","1,459,438","128,013","166,642","208,130","195,769","245,439","233,343","150,267","89,526","36,787","5,131","391"
"대전광역시  (3000000000)","1,480,520","1,480,520","124,130","155,357","213,850","203,196","244,199","244,770","164,578","86,848","37,940","5,319","333"
"울산광역시  (3100000000)","1,150,294","1,150,294","105,831","117,959","150,443","162,158","191,412","211,805","130,934","56,079","20,660","2,852","161"
"세종특별자치시  (3600000000)","332,098","332,098","46,401","39,004","35,472","60,602","62,456","41,246","26,107","13,200","6,527","1,031","52"
"경기도  (4100000000)","13,193,943","13,193,943","1,194,589","1,369,626","1,764,908","1,934,621","2,285,113","2,190,395","1,358,170","729,804","316,681","46,213","3,823"
"강원도  (4200000000)","1,540,780","1,540,780","110,631","145,608","180,345","172,161","229,482","272,567","216,838","136,635","65,641","10,095","777"
"충청북도  (4300000000)","1,599,402","1,599,402","130,902","156,019","200,412","201,609","244,401","274,569","202,115","119,042","61,530","8,259","544"
"충청남도  (4400000000)","2,125,160","2,125,160","184,617","209,853","246,112","282,657","328,669","342,145","255,848","166,087","95,457","12,883","832"
"전라북도  (4500000000)","1,823,982","1,823,982","139,181","184,899","214,631","201,135","276,410","305,285","238,505","164,088","86,897","12,157","794"
"전라남도  (4600000000)","1,867,094","1,867,094","141,223","177,125","203,065","197,376","267,043","318,712","252,594","191,888","103,426","13,847","795"
"경상북도  (4700000000)","2,667,657","2,667,657","202,948","238,617","295,282","311,082","393,181","468,257","376,259","237,591","126,571","16,966","903"
"경상남도  (4800000000)","3,365,282","3,365,282","289,231","337,787","389,036","429,694","544,747","584,799","420,374","237,460","116,225","15,236","693"
"제주특별자치도  (5000000000)","670,521","670,521","63,040","72,451","82,102","85,827","113,485","110,481","72,531","44,415","22,377","3,552","260"
