"행정구역","2008년11월_계_총인구수","2008년11월_계_연령구간인구수","2008년11월_계_0~9세","2008년11월_계_10~19세","2008년11월_계_20~29세","2008년11월_계_30~39세","2008년11월_계_40~49세","2008년11월_계_50~59세","2008년11월_계_60~69세","2008년11월_계_70~79세","2008년11월_계_80~89세","2008년11월_계_90~99세","2008년11월_계_100세 이상"
"전국  (0000000000)","49,516,085","49,516,085","5,107,430","6,825,466","7,235,715","8,485,711","8,663,015","6,113,385","3,957,774","2,320,686","720,869","83,698","2,336"
"서울특별시  (1100000000)","10,199,174","10,199,174","931,772","1,274,764","1,706,018","1,891,442","1,720,950","1,338,064","824,975","378,569","117,630","14,583","407"
"부산광역시  (2600000000)","3,566,639","3,566,639","296,644","466,732","548,907","550,937","626,910","540,093","326,800","159,836","45,383","4,276","121"
"대구광역시  (2700000000)","2,494,041","2,494,041","244,402","368,318","364,580","409,361","456,867","320,298","192,035","105,418","29,632","3,043","87"
"인천광역시  (2800000000)","2,690,513","2,690,513","282,711","395,710","402,227","469,860","511,122","318,095","178,064","97,740","31,338","3,558","88"
"광주광역시  (2900000000)","1,422,584","1,422,584","166,102","228,756","216,837","243,786","241,210","155,221","98,660","52,924","16,901","2,121","66"
"대전광역시  (3000000000)","1,480,967","1,480,967","165,613","223,080","227,004","260,510","260,811","173,813","97,124","53,735","17,210","2,014","53"
"울산광역시  (3100000000)","1,111,492","1,111,492","124,149","177,352","160,415","193,374","217,685","134,602","62,689","30,396","9,755","1,059","16"
"경기도  (4100000000)","11,276,397","11,276,397","1,331,062","1,632,395","1,585,892","2,121,174","2,083,015","1,221,161","736,243","420,821","129,180","15,048","406"
"강원도  (4200000000)","1,508,263","1,508,263","148,781","198,603","196,634","225,986","258,690","197,222","151,213","95,310","31,594","4,109","121"
"충청북도  (4300000000)","1,519,266","1,519,266","158,871","211,919","211,553","239,300","257,673","185,165","131,163","91,903","28,193","3,439","87"
"충청남도  (4400000000)","2,015,419","2,015,419","213,105","262,389","272,823","316,485","325,329","243,611","186,700","145,012","44,552","5,283","130"
"전라북도  (4500000000)","1,855,383","1,855,383","187,479","257,875","245,782","273,499","297,337","232,567","182,997","130,254","42,426","4,998","169"
"전라남도  (4600000000)","1,919,857","1,919,857","186,716","252,263","233,735","261,541","303,406","242,082","220,057","162,595","51,189","6,048","225"
"경상북도  (4700000000)","2,674,311","2,674,311","256,007","339,211","357,055","402,407","443,434","352,549","263,559","190,556","62,106","7,257","170"
"경상남도  (4800000000)","3,221,162","3,221,162","347,245","454,165","432,831","533,969","563,929","395,513","258,650","175,601","54,198","4,935","126"
"제주특별자치도  (5000000000)","560,617","560,617","66,771","81,934","73,422","92,080","94,647","63,329","46,845","30,016","9,582","1,927","64"
