"행정구역","2011년07월_계_총인구수","2011년07월_계_연령구간인구수","2011년07월_계_0~9세","2011년07월_계_10~19세","2011년07월_계_20~29세","2011년07월_계_30~39세","2011년07월_계_40~49세","2011년07월_계_50~59세","2011년07월_계_60~69세","2011년07월_계_70~79세","2011년07월_계_80~89세","2011년07월_계_90~99세","2011년07월_계_100세 이상"
"전국  (0000000000)","50,641,565","50,641,565","4,698,240","6,758,530","6,768,239","8,295,729","8,804,286","7,399,095","4,205,125","2,708,926","877,651","114,530","11,214"
"서울특별시  (1100000000)","10,282,472","10,282,472","844,314","1,224,089","1,551,550","1,848,575","1,740,573","1,545,556","895,712","463,285","143,308","22,036","3,474"
"부산광역시  (2600000000)","3,560,813","3,560,813","267,278","438,432","487,886","539,754","598,286","616,118","355,661","193,744","56,264","6,352","1,038"
"대구광역시  (2700000000)","2,509,833","2,509,833","218,197","356,751","335,283","390,127","454,719","380,751","207,787","125,564","36,231","4,060","363"
"인천광역시  (2800000000)","2,782,458","2,782,458","263,413","386,214","388,168","465,563","516,668","407,683","195,887","114,482","38,794","5,147","439"
"광주광역시  (2900000000)","1,461,368","1,461,368","152,283","232,204","202,743","242,743","250,000","186,705","108,564","62,296","20,832","2,744","254"
"대전광역시  (3000000000)","1,510,468","1,510,468","152,424","219,957","212,787","253,594","265,208","212,948","107,097","62,811","20,785","2,663","194"
"울산광역시  (3100000000)","1,131,325","1,131,325","112,732","171,995","151,649","185,961","217,856","169,128","72,490","36,408","11,630","1,389","87"
"경기도  (4100000000)","11,874,213","11,874,213","1,258,566","1,674,813","1,557,317","2,096,151","2,206,868","1,593,700","799,493","502,499","161,092","21,685","2,029"
"강원도  (4200000000)","1,532,825","1,532,825","133,054","199,521","183,963","214,547","254,413","245,073","146,479","112,573","37,536","5,241","425"
"충청북도  (4300000000)","1,556,984","1,556,984","147,324","211,609","198,744","233,801","260,983","229,508","132,238","104,530","33,675","4,296","276"
"충청남도  (4400000000)","2,090,270","2,090,270","203,683","268,539","257,937","320,528","332,783","292,507","192,950","160,366","53,732","6,735","510"
"전라북도  (4500000000)","1,871,388","1,871,388","169,280","255,978","227,118","263,796","296,770","268,209","189,810","143,664","49,970","6,331","462"
"전라남도  (4600000000)","1,913,185","1,913,185","164,411","249,571","211,789","248,065","299,221","275,876","213,757","179,343","62,863","7,731","558"
"경상북도  (4700000000)","2,691,181","2,691,181","229,246","331,879","329,725","384,422","436,940","415,361","266,929","214,830","72,241","9,109","499"
"경상남도  (4800000000)","3,298,607","3,298,607","321,463","452,368","403,853","520,903","572,369","483,660","271,903","197,843","67,018","6,792","435"
"제주특별자치도  (5000000000)","574,175","574,175","60,572","84,610","67,727","87,199","100,629","76,312","48,368","34,688","11,680","2,219","171"
