"행정구역","2017년01월_계_총인구수","2017년01월_계_연령구간인구수","2017년01월_계_0~9세","2017년01월_계_10~19세","2017년01월_계_20~29세","2017년01월_계_30~39세","2017년01월_계_40~49세","2017년01월_계_50~59세","2017년01월_계_60~69세","2017년01월_계_70~79세","2017년01월_계_80~89세","2017년01월_계_90~99세","2017년01월_계_100세 이상"
"전국  (0000000000)","51,704,332","51,704,332","4,553,586","5,461,374","6,755,312","7,519,950","8,793,768","8,431,657","5,404,647","3,250,299","1,337,557","178,481","17,701"
"서울특별시  (1100000000)","9,930,478","9,930,478","758,597","930,398","1,442,058","1,618,777","1,677,540","1,569,688","1,080,480","606,207","209,628","31,570","5,535"
"부산광역시  (2600000000)","3,496,779","3,496,779","266,404","323,756","454,531","482,123","557,439","609,488","456,548","247,615","86,799","10,495","1,581"
"대구광역시  (2700000000)","2,484,688","2,484,688","206,623","273,007","330,190","332,770","431,212","422,407","271,822","150,948","58,581","6,536","592"
"인천광역시  (2800000000)","2,944,009","2,944,009","268,663","310,490","406,451","449,259","512,057","503,093","276,401","148,389","59,819","8,622","765"
"광주광역시  (2900000000)","1,469,583","1,469,583","140,398","186,873","201,676","212,813","256,156","223,418","133,348","79,717","30,673","4,157","354"
"대전광역시  (3000000000)","1,514,354","1,514,354","141,575","175,204","212,746","222,633","264,132","239,199","144,478","78,186","31,706","4,183","312"
"울산광역시  (3100000000)","1,171,656","1,171,656","115,603","132,064","158,617","176,545","206,433","205,314","109,791","47,551","17,384","2,212","142"
"세종특별자치시  (3600000000)","244,939","244,939","35,128","27,447","26,699","46,063","44,726","29,646","18,320","10,879","5,275","706","50"
"경기도  (4100000000)","12,728,620","12,728,620","1,248,617","1,435,457","1,688,217","1,953,339","2,313,508","2,031,171","1,117,929","643,304","257,927","35,824","3,327"
"강원도  (4200000000)","1,549,212","1,549,212","120,884","162,428","184,243","184,826","245,939","271,483","183,384","132,976","54,206","8,178","665"
"충청북도  (4300000000)","1,591,674","1,591,674","141,032","171,083","197,962","212,114","259,543","264,864","171,535","114,279","52,314","6,468","480"
"충청남도  (4400000000)","2,097,406","2,097,406","196,865","221,800","245,696","294,464","335,892","324,508","226,659","158,921","81,689","10,171","741"
"전라북도  (4500000000)","1,863,298","1,863,298","156,566","206,800","219,128","224,768","295,287","299,464","218,974","156,410","75,802","9,397","702"
"전라남도  (4600000000)","1,902,380","1,902,380","156,136","198,916","206,022","218,723","286,021","314,767","231,431","189,937","88,215","11,453","759"
"경상북도  (4700000000)","2,698,803","2,698,803","221,625","263,535","307,289","338,631","421,271","459,930","337,929","225,927","108,246","13,605","815"
"경상남도  (4800000000)","3,374,065","3,374,065","314,763","366,444","397,092","465,393","574,085","561,965","363,249","218,283","100,333","11,816","642"
"제주특별자치도  (5000000000)","642,388","642,388","64,107","75,672","76,695","86,709","112,527","101,252","62,369","40,770","18,960","3,088","239"
