"행정구역","2013년03월_계_총인구수","2013년03월_계_연령구간인구수","2013년03월_계_0~9세","2013년03월_계_10~19세","2013년03월_계_20~29세","2013년03월_계_30~39세","2013년03월_계_40~49세","2013년03월_계_50~59세","2013년03월_계_60~69세","2013년03월_계_70~79세","2013년03월_계_80~89세","2013년03월_계_90~99세","2013년03월_계_100세 이상"
"전국  (0000000000)","51,003,843","51,003,843","4,658,095","6,379,883","6,597,156","8,141,768","8,842,603","7,875,201","4,355,355","3,016,983","983,966","139,774","13,059"
"서울특별시  (1100000000)","10,192,057","10,192,057","821,349","1,131,363","1,482,536","1,795,787","1,735,289","1,584,982","921,945","531,152","157,717","25,907","4,030"
"부산광역시  (2600000000)","3,538,285","3,538,285","265,649","402,010","463,677","527,687","581,199","631,636","374,062","219,631","63,779","7,733","1,222"
"대구광역시  (2700000000)","2,504,623","2,504,623","213,964","332,277","324,088","375,781","449,378","400,812","219,685","141,133","42,122","4,949","434"
"인천광역시  (2800000000)","2,853,489","2,853,489","269,983","363,270","389,984","471,056","518,235","450,885","209,355","130,029","43,705","6,447","540"
"광주광역시  (2900000000)","1,470,979","1,470,979","149,027","220,736","196,649","239,345","255,489","200,292","111,684","71,244","22,881","3,367","265"
"대전광역시  (3000000000)","1,527,857","1,527,857","152,317","208,922","209,002","250,194","267,539","228,997","112,860","71,171","23,371","3,258","226"
"울산광역시  (3100000000)","1,150,215","1,150,215","113,868","160,036","151,799","186,354","216,860","184,731","80,033","41,753","12,988","1,692","101"
"세종특별자치시  (3600000000)","115,955","115,955","12,503","13,072","12,956","18,747","18,511","16,929","10,332","9,027","3,372","463","43"
"경기도  (4100000000)","12,133,590","12,133,590","1,257,662","1,607,043","1,561,181","2,065,349","2,257,193","1,760,799","847,304","565,868","181,982","26,831","2,378"
"강원도  (4200000000)","1,538,219","1,538,219","128,776","190,241","179,313","207,123","251,231","259,465","149,866","124,613","40,908","6,181","502"
"충청북도  (4300000000)","1,565,972","1,565,972","145,505","200,546","191,926","231,066","260,167","245,087","134,691","113,906","37,536","5,212","330"
"충청남도  (4400000000)","2,033,019","2,033,019","196,899","248,394","240,245","309,455","324,363","298,896","183,647","163,690","58,958","7,910","562"
"전라북도  (4500000000)","1,871,818","1,871,818","165,122","243,463","218,032","255,339","298,536","283,421","185,998","157,667","55,855","7,841","544"
"전라남도  (4600000000)","1,906,887","1,906,887","160,536","236,013","203,533","240,128","297,939","289,665","206,790","193,578","68,407","9,673","625"
"경상북도  (4700000000)","2,696,554","2,696,554","225,923","312,385","315,993","375,045","433,187","435,774","273,131","232,480","81,177","10,859","600"
"경상남도  (4800000000)","3,318,175","3,318,175","318,450","427,923","389,290","507,735","573,397","519,093","284,427","212,756","76,087","8,552","465"
"제주특별자치도  (5000000000)","586,149","586,149","60,562","82,189","66,952","85,577","104,090","83,737","49,545","37,285","13,121","2,899","192"
