"행정구역","2013년05월_계_총인구수","2013년05월_계_연령구간인구수","2013년05월_계_0~9세","2013년05월_계_10~19세","2013년05월_계_20~29세","2013년05월_계_30~39세","2013년05월_계_40~49세","2013년05월_계_50~59세","2013년05월_계_60~69세","2013년05월_계_70~79세","2013년05월_계_80~89세","2013년05월_계_90~99세","2013년05월_계_100세 이상"
"전국  (0000000000)","51,034,494","51,034,494","4,648,727","6,349,316","6,601,050","8,100,954","8,843,636","7,927,712","4,383,144","3,029,923","993,802","143,051","13,179"
"서울특별시  (1100000000)","10,181,807","10,181,807","818,736","1,122,515","1,480,752","1,786,416","1,733,258","1,589,800","926,343","534,440","159,050","26,432","4,065"
"부산광역시  (2600000000)","3,536,426","3,536,426","265,253","398,804","463,266","525,200","579,600","633,232","376,242","221,295","64,372","7,928","1,234"
"대구광역시  (2700000000)","2,505,083","2,505,083","213,340","330,227","324,177","373,972","448,743","403,084","221,491","142,029","42,564","5,017","439"
"인천광역시  (2800000000)","2,859,335","2,859,335","269,716","361,183","391,533","469,839","518,285","455,279","211,402","130,818","44,141","6,590","549"
"광주광역시  (2900000000)","1,471,801","1,471,801","148,463","219,793","196,831","238,362","255,432","202,337","112,175","71,540","23,139","3,469","260"
"대전광역시  (3000000000)","1,529,085","1,529,085","152,006","208,004","209,360","248,828","268,148","230,351","113,738","71,517","23,559","3,344","230"
"울산광역시  (3100000000)","1,151,340","1,151,340","113,728","159,070","152,332","185,619","216,674","185,971","80,945","42,071","13,092","1,737","101"
"세종특별자치시  (3600000000)","116,842","116,842","12,557","13,180","13,047","18,709","18,786","17,172","10,412","9,049","3,418","472","40"
"경기도  (4100000000)","12,156,714","12,156,714","1,255,586","1,603,282","1,564,965","2,056,044","2,260,141","1,778,797","854,821","569,226","184,001","27,455","2,396"
"강원도  (4200000000)","1,539,403","1,539,403","128,225","189,863","179,469","205,710","250,978","261,358","150,566","125,156","41,322","6,250","506"
"충청북도  (4300000000)","1,567,548","1,567,548","145,432","199,571","191,955","229,787","260,928","246,481","135,737","114,076","37,978","5,272","331"
"충청남도  (4400000000)","2,036,661","2,036,661","196,923","247,855","240,309","308,275","325,456","300,979","184,939","163,558","59,681","8,114","572"
"전라북도  (4500000000)","1,871,592","1,871,592","164,765","242,327","217,712","253,209","298,855","285,477","186,524","157,631","56,485","8,053","554"
"전라남도  (4600000000)","1,906,335","1,906,335","160,199","234,782","203,093","238,468","297,422","292,237","206,711","193,676","69,110","10,002","635"
"경상북도  (4700000000)","2,696,447","2,696,447","225,553","310,756","315,452","372,558","432,821","437,565","274,975","233,106","82,010","11,049","602"
"경상남도  (4800000000)","3,320,074","3,320,074","317,673","426,123","389,451","504,500","574,026","522,598","286,352","213,449","76,673","8,757","472"
"제주특별자치도  (5000000000)","588,001","588,001","60,572","81,981","67,346","85,458","104,083","84,994","49,771","37,286","13,207","3,110","193"
