"행정구역","2012년08월_계_총인구수","2012년08월_계_연령구간인구수","2012년08월_계_0~9세","2012년08월_계_10~19세","2012년08월_계_20~29세","2012년08월_계_30~39세","2012년08월_계_40~49세","2012년08월_계_50~59세","2012년08월_계_60~69세","2012년08월_계_70~79세","2012년08월_계_80~89세","2012년08월_계_90~99세","2012년08월_계_100세 이상"
"전국  (0000000000)","50,871,606","50,871,606","4,659,185","6,538,281","6,643,816","8,206,910","8,853,189","7,669,054","4,313,427","2,905,567","941,731","128,160","12,286"
"서울특별시  (1100000000)","10,223,243","10,223,243","828,217","1,167,610","1,502,990","1,816,932","1,743,075","1,564,828","913,679","506,271","151,813","24,043","3,785"
"부산광역시  (2600000000)","3,541,431","3,541,431","264,661","415,301","470,682","532,317","587,830","624,059","368,038","209,386","60,886","7,127","1,144"
"대구광역시  (2700000000)","2,507,715","2,507,715","214,912","342,078","327,968","382,207","452,205","392,719","215,845","135,047","39,705","4,628","401"
"인천광역시  (2800000000)","2,828,342","2,828,342","267,082","372,344","388,534","470,302","519,271","433,191","205,118","124,266","41,876","5,866","492"
"광주광역시  (2900000000)","1,467,979","1,467,979","149,645","225,447","199,004","241,051","253,905","194,204","110,840","68,341","22,187","3,087","268"
"대전광역시  (3000000000)","1,522,189","1,522,189","151,939","213,624","210,000","252,350","266,924","222,485","111,084","68,291","22,288","2,981","223"
"울산광역시  (3100000000)","1,142,528","1,142,528","112,994","164,852","151,421","186,079","217,821","178,273","77,538","39,470","12,432","1,556","92"
"세종특별자치시  (3600000000)","106,625","106,625","10,730","12,064","12,146","16,764","16,615","15,871","10,104","8,710","3,180","405","36"
"경기도  (4100000000)","12,035,714","12,035,714","1,253,142","1,640,628","1,553,511","2,075,014","2,246,578","1,690,835","831,764","543,883","173,574","24,565","2,220"
"강원도  (4200000000)","1,538,136","1,538,136","130,054","194,292","181,118","210,318","253,628","252,980","149,591","120,399","39,565","5,730","461"
"충청북도  (4300000000)","1,562,289","1,562,289","146,107","205,038","193,909","232,734","260,812","237,877","134,660","110,300","35,784","4,775","293"
"충청남도  (4400000000)","2,022,434","2,022,434","196,241","252,795","242,175","309,352","323,083","290,245","184,760","160,255","55,806","7,189","533"
"전라북도  (4500000000)","1,872,957","1,872,957","166,429","248,627","221,641","258,956","298,905","276,062","187,760","153,381","53,599","7,076","521"
"전라남도  (4600000000)","1,909,493","1,909,493","161,380","241,597","206,664","243,229","299,277","282,621","210,555","188,621","66,232","8,714","603"
"경상북도  (4700000000)","2,695,008","2,695,008","226,462","320,259","320,453","379,279","435,481","427,585","272,122","225,286","77,410","10,124","547"
"경상남도  (4800000000)","3,314,183","3,314,183","318,932","438,451","394,778","513,913","574,696","504,458","280,783","207,062","72,919","7,708","483"
"제주특별자치도  (5000000000)","581,340","581,340","60,258","83,274","66,822","86,113","103,083","80,761","49,186","36,598","12,475","2,586","184"
